"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003353954","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。　キーボードリテラシー","年度次","200104-200203","2019-12-11","0","全国","63","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。　キーボードリテラシー",""
"0003353955","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　性別","年度次","200104-200203","2019-12-11","0","全国","21","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　性別",""
"0003353956","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　年齢1","年度次","200104-200203","2019-12-11","0","全国","35","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　年齢1",""
"0003353957","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　性・年齢1","年度次","200104-200203","2019-12-11","0","全国","77","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　性・年齢1",""
"0003353958","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　同居世帯","年度次","200104-200203","2019-12-11","0","全国","35","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　同居世帯",""
"0003353959","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　学職別","年度次","200104-200203","2019-12-11","0","全国","98","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　学職別",""
"0003353960","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　都市規模","年度次","200104-200203","2019-12-11","0","全国","35","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　都市規模",""
"0003353961","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　地区","年度次","200104-200203","2019-12-11","0","全国","56","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　地区",""
"0003353962","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　携帯電話・PHS利用の有無","年度次","200104-200203","2019-12-11","0","全国","21","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　携帯電話・PHS利用の有無",""
"0003353963","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　パソコン利用の有無","年度次","200104-200203","2019-12-11","0","全国","21","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　パソコン利用の有無",""
"0003353964","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　インターネット利用経験","年度次","200104-200203","2019-12-11","0","全国","56","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　インターネット利用経験",""
"0003353965","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　キーボードリテラシー","年度次","200104-200203","2019-12-11","0","全国","49","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q1b　(「Q1a　あなたは、ふだん1日平均何時間くらいテレビを見ていますか。」を受けて)では、そのうちニュ一ス番組は、1日平均どのくらい見ていますか。　キーボードリテラシー",""
"0003353966","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　性別","年度次","200104-200203","2019-12-11","0","全国","24","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　性別",""
"0003353967","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　年齢1","年度次","200104-200203","2019-12-11","0","全国","40","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　年齢1",""
"0003353968","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　性・年齢1","年度次","200104-200203","2019-12-11","0","全国","88","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　性・年齢1",""
"0003353969","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　同居世帯","年度次","200104-200203","2019-12-11","0","全国","40","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　同居世帯",""
"0003353970","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　学職別","年度次","200104-200203","2019-12-11","0","全国","112","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　学職別",""
"0003353971","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　都市規模","年度次","200104-200203","2019-12-11","0","全国","40","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　都市規模",""
"0003353972","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　地区","年度次","200104-200203","2019-12-11","0","全国","64","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　地区",""
"0003353973","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　携帯電話・PHS利用の有無","年度次","200104-200203","2019-12-11","0","全国","24","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　携帯電話・PHS利用の有無",""
"0003353974","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　パソコン利用の有無","年度次","200104-200203","2019-12-11","0","全国","24","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　パソコン利用の有無",""
"0003353975","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　インターネット利用経験","年度次","200104-200203","2019-12-11","0","全国","64","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　インターネット利用経験",""
"0003353976","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　キーボードリテラシー","年度次","200104-200203","2019-12-11","0","全国","56","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　キーボードリテラシー",""
"0003353977","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　テレビ視聴時間","年度次","200104-200203","2019-12-11","0","全国","72","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　テレビ視聴時間",""
"0003353978","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　テレビニュース視聴時間","年度次","200104-200203","2019-12-11","0","全国","56","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q2　あなたはふだん、1日平均何分くらい新聞を読んでいますか。　テレビニュース視聴時間",""
"0003353979","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　性別","年度次","200104-200203","2019-12-11","0","全国","57","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　性別",""
"0003353980","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　年齢1","年度次","200104-200203","2019-12-11","0","全国","95","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　年齢1",""
"0003353981","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　性・年齢1","年度次","200104-200203","2019-12-11","0","全国","209","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　性・年齢1",""
"0003353982","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　同居世帯","年度次","200104-200203","2019-12-11","0","全国","95","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　同居世帯",""
"0003353983","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　学職別","年度次","200104-200203","2019-12-11","0","全国","266","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　学職別",""
"0003353984","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　都市規模","年度次","200104-200203","2019-12-11","0","全国","95","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　都市規模",""
"0003353985","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　地区","年度次","200104-200203","2019-12-11","0","全国","152","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　地区",""
"0003353986","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　携帯電話・PHS利用の有無","年度次","200104-200203","2019-12-11","0","全国","57","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　携帯電話・PHS利用の有無",""
"0003353987","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　パソコン利用の有無","年度次","200104-200203","2019-12-11","0","全国","57","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　パソコン利用の有無",""
"0003353988","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　インターネット利用経験","年度次","200104-200203","2019-12-11","0","全国","152","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　インターネット利用経験",""
"0003353989","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　キーボードリテラシー","年度次","200104-200203","2019-12-11","0","全国","133","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q3　[カード1]　あなたは、ふだん仕事や勉強(家事)以外の自由時間にどのようなことをしていますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　キーボードリテラシー",""
"0003353990","情報化社会と青少年に関する調査 青少年に対する質問","青少年 Q4　[カード2]　あなたは、世の中のできごとや動きを知るために、何を利用していますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　性別","年度次","200104-200203","2019-12-11","0","全国","45","2019-12-12","","00100101","情報化社会と青少年に関する調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","情報化社会と青少年に関する調査","青少年に対する質問","青少年","Q4　[カード2]　あなたは、世の中のできごとや動きを知るために、何を利用していますか。次の中から、あてはまるものをいくつでもあげてください。(M.A.)　性別",""
