"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003358430","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q2　あなたは，今，何歳ですか。　年齢","年度次","200004-200103","2020-01-08","0","全国","121","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q2　あなたは，今，何歳ですか。　年齢",""
"0003358431","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q2　あなたは，今，何歳ですか。　年齢群","年度次","200004-200103","2020-01-08","0","全国","44","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q2　あなたは，今，何歳ですか。　年齢群",""
"0003358432","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q2　あなたは，今，何歳ですか。　性別×年齢群","年度次","200004-200103","2020-01-08","0","全国","77","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q2　あなたは，今，何歳ですか。　性別×年齢群",""
"0003358433","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q2　あなたは，今，何歳ですか。　在学・卒業の別","年度次","200004-200103","2020-01-08","0","全国","33","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q2　あなたは，今，何歳ですか。　在学・卒業の別",""
"0003358434","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q2　あなたは，今，何歳ですか。　学校の種別","年度次","200004-200103","2020-01-08","0","全国","110","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q2　あなたは，今，何歳ですか。　学校の種別",""
"0003358435","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q2　あなたは，今，何歳ですか。　性別×学校の種別","年度次","200004-200103","2020-01-08","0","全国","209","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q2　あなたは，今，何歳ですか。　性別×学校の種別",""
"0003358436","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q2　あなたは，今，何歳ですか。　兄弟の有無","年度次","200004-200103","2020-01-08","0","全国","55","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q2　あなたは，今，何歳ですか。　兄弟の有無",""
"0003358437","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q2　あなたは，今，何歳ですか。　未既婚","年度次","200004-200103","2020-01-08","0","全国","44","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q2　あなたは，今，何歳ですか。　未既婚",""
"0003358438","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q2　あなたは，今，何歳ですか。　世帯構成","年度次","200004-200103","2020-01-08","0","全国","66","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q2　あなたは，今，何歳ですか。　世帯構成",""
"0003358439","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q2　あなたは，今，何歳ですか。　本人の就労状況","年度次","200004-200103","2020-01-08","0","全国","110","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q2　あなたは，今，何歳ですか。　本人の就労状況",""
"0003358440","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q2　あなたは，今，何歳ですか。　性別×本人の就労状況","年度次","200004-200103","2020-01-08","0","全国","209","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q2　あなたは，今，何歳ですか。　性別×本人の就労状況",""
"0003358441","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q2　あなたは，今，何歳ですか。　現在の職業","年度次","200004-200103","2020-01-08","0","全国","154","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q2　あなたは，今，何歳ですか。　現在の職業",""
"0003358442","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q2　あなたは，今，何歳ですか。　現在の職業(大区分)","年度次","200004-200103","2020-01-08","0","全国","66","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q2　あなたは，今，何歳ですか。　現在の職業(大区分)",""
"0003358443","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q2　あなたは，今，何歳ですか。　都市規模別","年度次","200004-200103","2020-01-08","0","全国","55","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q2　あなたは，今，何歳ですか。　都市規模別",""
"0003358444","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　性別","年度次","200004-200103","2020-01-08","0","全国","9","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　性別",""
"0003358445","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　年齢","年度次","200004-200103","2020-01-08","0","全国","33","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　年齢",""
"0003358446","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　年齢群","年度次","200004-200103","2020-01-08","0","全国","12","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　年齢群",""
"0003358447","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　性別×年齢群","年度次","200004-200103","2020-01-08","0","全国","21","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　性別×年齢群",""
"0003358448","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　在学・卒業の別","年度次","200004-200103","2020-01-08","0","全国","9","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　在学・卒業の別",""
"0003358449","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　学校の種別","年度次","200004-200103","2020-01-08","0","全国","30","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　学校の種別",""
"0003358450","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　性別×学校の種別","年度次","200004-200103","2020-01-08","0","全国","57","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　性別×学校の種別",""
"0003358451","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　兄弟の有無","年度次","200004-200103","2020-01-08","0","全国","15","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　兄弟の有無",""
"0003358452","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　未既婚","年度次","200004-200103","2020-01-08","0","全国","12","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　未既婚",""
"0003358453","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　世帯構成","年度次","200004-200103","2020-01-08","0","全国","18","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　世帯構成",""
"0003358454","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　本人の就労状況","年度次","200004-200103","2020-01-08","0","全国","30","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　本人の就労状況",""
"0003358455","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　性別×本人の就労状況","年度次","200004-200103","2020-01-08","0","全国","57","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　性別×本人の就労状況",""
"0003358456","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　現在の職業","年度次","200004-200103","2020-01-08","0","全国","42","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　現在の職業",""
"0003358457","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　現在の職業(大区分)","年度次","200004-200103","2020-01-08","0","全国","18","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　現在の職業(大区分)",""
"0003358458","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　都市規模別","年度次","200004-200103","2020-01-08","0","全国","15","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。　都市規模別",""
"0003358459","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　性別","年度次","200004-200103","2020-01-08","0","全国","27","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　性別","「Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。」で「1 学校へ行っている」と答えた，学校へ行っている人を対象とした設問。"
"0003358460","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　年齢","年度次","200004-200103","2020-01-08","0","全国","99","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　年齢","「Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。」で「1 学校へ行っている」と答えた，学校へ行っている人を対象とした設問。"
"0003358461","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　年齢群","年度次","200004-200103","2020-01-08","0","全国","36","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　年齢群","「Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。」で「1 学校へ行っている」と答えた，学校へ行っている人を対象とした設問。"
"0003358462","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　性別×年齢群","年度次","200004-200103","2020-01-08","0","全国","63","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　性別×年齢群","「Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。」で「1 学校へ行っている」と答えた，学校へ行っている人を対象とした設問。"
"0003358463","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　在学・卒業の別","年度次","200004-200103","2020-01-08","0","全国","27","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　在学・卒業の別","「Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。」で「1 学校へ行っている」と答えた，学校へ行っている人を対象とした設問。"
"0003358464","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　学校の種別","年度次","200004-200103","2020-01-08","0","全国","90","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　学校の種別","「Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。」で「1 学校へ行っている」と答えた，学校へ行っている人を対象とした設問。"
"0003358465","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　性別×学校の種別","年度次","200004-200103","2020-01-08","0","全国","171","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　性別×学校の種別","「Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。」で「1 学校へ行っている」と答えた，学校へ行っている人を対象とした設問。"
"0003358466","青少年の意識と生活に関する調査 15～24歳に対する質問項目","15～24歳 Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　兄弟の有無","年度次","200004-200103","2020-01-08","0","全国","45","2020-02-11","","00100102","青少年の生活と意識に関する基本調査","00170","こども家庭庁","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年の意識と生活に関する調査","15～24歳に対する質問項目","15～24歳","Q4　〔カード1〕【Q3で1と答えた，学校へ行っている人に】　a　それはどんな学校ですか。この中から一つだけ選んでください。　兄弟の有無","「Q3　あなたは，現在学校へ行っていますか。それとも卒業しましたか。」で「1 学校へ行っている」と答えた，学校へ行っている人を対象とした設問。"
