"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003295504","民間企業の勤務条件制度等調査（民間企業退職給付調査） 統計表 ２　退職一時金・企業年金制度の状況","年次","201601-201612","2019-03-20","0","該当なし","42","2019-03-30","","00020111","民間企業の勤務条件制度等調査","00020","人事院","24","（推計値） 企業年金の種類別選択一時金制度の状況","03","労働・賃金","02","賃金・労働条件","民間企業の勤務条件制度等調査（民間企業退職給付調査）","統計表","２　退職一時金・企業年金制度の状況","（推計値）","企業年金の種類別選択一時金制度の状況","企業年金制度がある企業19,750社について、企業年金の種類・給付形態（複数回答）ごとに集計した。"
"0003295560","民間企業の勤務条件制度等調査（民間企業退職給付調査） 統計表 ２　退職一時金・企業年金制度の状況","年次","201601-201612","2019-03-20","0","該当なし","42","2019-03-30","","00020111","民間企業の勤務条件制度等調査","00020","人事院","25","（推計値） 企業年金の種類別給付利率の状況","03","労働・賃金","02","賃金・労働条件","民間企業の勤務条件制度等調査（民間企業退職給付調査）","統計表","２　退職一時金・企業年金制度の状況","（推計値）","企業年金の種類別給付利率の状況","１　企業年金制度がある企業19,750社について、企業年金の種類・給付形態（複数回答）ごとに、給付利率の回答があったものを集計した。２　「給付利率」とは、年金原資を基に年金額を計算する際に使用する利率をいう。３　確定拠出年金（企業型）については、想定利率の値を集計した。"
"0003295561","民間企業の勤務条件制度等調査（民間企業退職給付調査） 統計表 ２　退職一時金・企業年金制度の状況","年次","201601-201612","2019-03-20","0","該当なし","35","2019-03-30","","00020111","民間企業の勤務条件制度等調査","00020","人事院","26","（推計値） 企業年金の種類別据置利率の状況","03","労働・賃金","02","賃金・労働条件","民間企業の勤務条件制度等調査（民間企業退職給付調査）","統計表","２　退職一時金・企業年金制度の状況","（推計値）","企業年金の種類別据置利率の状況","１　企業年金制度がある企業19,750社について、確定拠出年金（企業型）を除く企業年金の種類・給付形態（複数回答）ごとに、据置利率の回答があったものを集計した。２　「据置利率」とは、退職時の年金原資を基に年金支給開始時における年金原資を計算する際に使用する利率をいう。"
"0003295580","民間企業の勤務条件制度等調査（民間企業退職給付調査） 統計表 ２　退職一時金・企業年金制度の状況","年次","201601-201612","2019-03-20","0","該当なし","20","2019-03-30","","00020111","民間企業の勤務条件制度等調査","00020","人事院","27","（推計値） キャッシュ・バランス・プランの採用の状況","03","労働・賃金","02","賃金・労働条件","民間企業の勤務条件制度等調査（民間企業退職給付調査）","統計表","２　退職一時金・企業年金制度の状況","（推計値）","キャッシュ・バランス・プランの採用の状況","１　確定給付企業年金又は厚生年金基金を採用している企業13,415社について集計した。２　「キャッシュ・バランス・プラン」とは、確定給付型の制度をベースとして、市場金利等の動向によって給付額が変動する確定拠出型の特性を持ち、年金積立及び給付の際の利率が変動するものをいう。３　「キャッシュ・バランス・プラン類似型」とは、年金積立の際の利率は変動せず、年金給付の際の利率のみが変動するものをいう。"
"0003295581","民間企業の勤務条件制度等調査（民間企業退職給付調査） 統計表 ２　退職一時金・企業年金制度の状況","年次","201601-201612","2019-03-20","0","該当なし","24","2019-03-30","","00020111","民間企業の勤務条件制度等調査","00020","人事院","28","（推計値） キャッシュ・バランス・プランの利率設定の状況","03","労働・賃金","02","賃金・労働条件","民間企業の勤務条件制度等調査（民間企業退職給付調査）","統計表","２　退職一時金・企業年金制度の状況","（推計値）","キャッシュ・バランス・プランの利率設定の状況","１　キャッシュ・バランス・プランを採用している企業2,246社及びキャッシュ・バランス・プラン類似型を採用している企業1,028社について集計した。２　「5年国債」、「10年国債」、「20年国債」、「その他国債」、「国債を基準にしている」内の「不明」は国債を基準している企業を100とした場合の割合を示す。３　「キャッシュ・バランス・プラン」とは、確定給付型の制度をベースとして、市場金利等の動向によって給付額が変動する確定拠出型の特性を持ち、年金積立及び給付の際の利率が変動するものをいう。４　「キャッシュ・バランス・プラン類似型」とは、年金積立の際の利率は変動せず、年金給付の際の利率のみが変動するものをいう。"
"0003295582","民間企業の勤務条件制度等調査（民間企業退職給付調査） 統計表 ２　退職一時金・企業年金制度の状況","年次","201601-201612","2019-03-20","0","該当なし","72","2019-03-30","","00020111","民間企業の勤務条件制度等調査","00020","人事院","29","（推計値） キャッシュ・バランス・プランの利率設定の基準を国債としている場合の国債の種類別平均利回り算定の状況","03","労働・賃金","02","賃金・労働条件","民間企業の勤務条件制度等調査（民間企業退職給付調査）","統計表","２　退職一時金・企業年金制度の状況","（推計値）","キャッシュ・バランス・プランの利率設定の基準を国債としている場合の国債の種類別平均利回り算定の状況","１　キャッシュ・バランス・プランを採用している企業2,246社及びキャッシュ・バランス・プラン類似型を採用している企業1,028社のうち、国債を基準に利率を設定しており、かつ国債の種類について回答があった企業を集計した。２　「キャッシュ・バランス・プラン」とは、確定給付型の制度をベースとして、市場金利等の動向によって給付額が変動する確定拠出型の特性を持ち、年金積立及び給付の際の利率が変動するものをいう。３　「キャッシュ・バランス・プラン類似型」とは、年金積立の際の利率は変動せず、年金給付の際の利率のみが変動するものをいう。"
"0003295600","民間企業の勤務条件制度等調査（民間企業退職給付調査） 統計表 ２　退職一時金・企業年金制度の状況","年次","201601-201612","2019-03-20","0","該当なし","90","2019-03-30","","00020111","民間企業の勤務条件制度等調査","00020","人事院","30","（推計値） 厚生年金基金の導入状況","03","労働・賃金","02","賃金・労働条件","民間企業の勤務条件制度等調査（民間企業退職給付調査）","統計表","２　退職一時金・企業年金制度の状況","（推計値）","厚生年金基金の導入状況","１　事務・技術関係職種の従業員がいる企業41,314社について集計した。２　「既に解散」、「解散内諾済」、「既に代行返上」、「代行返上内諾済」、「対応検討中」、「引き続き存続」、「厚生年金基金を導入していた時期がある」内の「不明」は厚生年金基金を導入していた時期がある企業を100とした場合の割合を示す。３　「残余財産がある（見込みを含む）」、「残余財産がない（見込みを含む）」、「既に解散」内の「不明」 は2016年３月31日現在において厚生年金基金制度が既に解散している企業を100とした場合の割合を示す。４　 「他の年金制度等へ移換済」、「他の年金制度等へ移換予定」、「分配済」、「分配予定」、「残余財産がある（見込みを含む）」内の「不明」は残余財産がある（見込みを含む）企業を100とした場合の割合を示す。"
"0003288401","民間企業の勤務条件制度等調査（民間企業退職給付調査） 統計表 ２　退職一時金・企業年金制度の状況","年次","201601-201612","2019-03-20","0","該当なし","40","2019-03-30","","00020111","民間企業の勤務条件制度等調査","00020","人事院","7","（推計値） 退職給付制度の普及状況","03","労働・賃金","02","賃金・労働条件","民間企業の勤務条件制度等調査（民間企業退職給付調査）","統計表","２　退職一時金・企業年金制度の状況","（推計値）","退職給付制度の普及状況","１　事務・技術関係職種の従業員がいる企業41,314社について集計した。２　「退職一時金制度がある」、「企業年金制度がある」内の数値は退職給付制度がある企業を100とした場合の割合を示す。"
"0003288402","民間企業の勤務条件制度等調査（民間企業退職給付調査） 統計表 ２　退職一時金・企業年金制度の状況","年次","201601-201612","2019-03-20","0","該当なし","20","2019-03-30","","00020111","民間企業の勤務条件制度等調査","00020","人事院","8","（推計値） 企業年金導入時の原資の状況","03","労働・賃金","02","賃金・労働条件","民間企業の勤務条件制度等調査（民間企業退職給付調査）","統計表","２　退職一時金・企業年金制度の状況","（推計値）","企業年金導入時の原資の状況","企業年金制度がある企業19,750社について集計した。"
"0003288403","民間企業の勤務条件制度等調査（民間企業退職給付調査） 統計表 ２　退職一時金・企業年金制度の状況","年次","201601-201612","2019-03-20","0","該当なし","75","2019-03-30","","00020111","民間企業の勤務条件制度等調査","00020","人事院","9","（推計値） 退職給付債務（ＰＢＯ）計算上の割引率の状況","03","労働・賃金","02","賃金・労働条件","民間企業の勤務条件制度等調査（民間企業退職給付調査）","統計表","２　退職一時金・企業年金制度の状況","（推計値）","退職給付債務（ＰＢＯ）計算上の割引率の状況","１　退職給付制度がある企業38,237社について集計した。２　「退職給付債務（ＰＢＯ）計算上の割引率の分布」内の数値は退職給付債務（ＰＢＯ）を設定している企業を100とした場合の割合を示す。３　「退職給付債務（ＰＢＯ）」とは、企業会計基準上の概念であり、従業員に将来支払う退職給付（退職給付見込額）のうち、期末時点において積み立てる必要があると認められる金額をいう。"
"0003295620","民間企業の勤務条件制度等調査（民間企業退職給付調査） 統計表 ３　退職一時金・企業年金の支給状況","年次","201601-201612","2019-03-20","0","該当なし","1040","2019-03-30","","00020111","民間企業の勤務条件制度等調査","00020","人事院","31","（推計値） 勤続年数別、退職事由別退職者数及び平均退職給付額","03","労働・賃金","02","賃金・労働条件","民間企業の勤務条件制度等調査（民間企業退職給付調査）","統計表","３　退職一時金・企業年金の支給状況","（推計値）","勤続年数別、退職事由別退職者数及び平均退職給付額","１　「退職一時金」の額は、退職金規程等に基づき支給される保険、動産等を金額換算したものを含む額である。２　退職給付額は、端数処理の結果、退職一時金と企業年金現価額の合計額と一致しない場合がある。３　退職給付の額は、３年移動平均値を使用。４　「Ｘ」とあるのは、個人情報保護の関係から非表示とした箇所である。"
"0003299716","民間企業の勤務条件制度等調査 統計表","年次","201501-201512","2019-03-20","0","該当なし","1760","2019-03-30","","00020111","民間企業の勤務条件制度等調査","00020","人事院","19","A　従業員の労働時間の管理方法（推計値） 出退勤時間の把握方法別企業数及び企業数割合（勤務制度、企業規模）","03","労働・賃金","02","賃金・労働条件","民間企業の勤務条件制度等調査","統計表","","A　従業員の労働時間の管理方法（推計値）","出退勤時間の把握方法別企業数及び企業数割合（勤務制度、企業規模）",""
"0003299717","民間企業の勤務条件制度等調査 統計表","年次","201501-201512","2019-03-20","0","該当なし","1680","2019-03-30","","00020111","民間企業の勤務条件制度等調査","00020","人事院","19","A　従業員の労働時間の管理方法（推計値） 出退勤時間の把握方法別企業数及び企業数割合（勤務制度、職業）","03","労働・賃金","02","賃金・労働条件","民間企業の勤務条件制度等調査","統計表","","A　従業員の労働時間の管理方法（推計値）","出退勤時間の把握方法別企業数及び企業数割合（勤務制度、職業）",""
"0003299718","民間企業の勤務条件制度等調査 統計表","年次","201501-201512","2019-03-20","0","該当なし","32","2019-03-30","","00020111","民間企業の勤務条件制度等調査","00020","人事院","19","A　従業員の労働時間の管理方法（推計値） フレックスタイム制を適用している従業員の有無別企業数及び企業数割合（母集団：全企業）","03","労働・賃金","02","賃金・労働条件","民間企業の勤務条件制度等調査","統計表","","A　従業員の労働時間の管理方法（推計値）","フレックスタイム制を適用している従業員の有無別企業数及び企業数割合（母集団：全企業）",""
"0003299719","民間企業の勤務条件制度等調査 統計表","年次","201501-201512","2019-03-20","0","該当なし","128","2019-03-30","","00020111","民間企業の勤務条件制度等調査","00020","人事院","19","A　従業員の労働時間の管理方法（推計値） 事務従事者の実労働時間の把握方法と出退勤時間の把握方法の異同別企業数及び企業数割合","03","労働・賃金","02","賃金・労働条件","民間企業の勤務条件制度等調査","統計表","","A　従業員の労働時間の管理方法（推計値）","事務従事者の実労働時間の把握方法と出退勤時間の把握方法の異同別企業数及び企業数割合",""
"0003299720","民間企業の勤務条件制度等調査 統計表","年次","201501-201512","2019-03-20","0","該当なし","40","2019-03-30","","00020111","民間企業の勤務条件制度等調査","00020","人事院","19","A　従業員の労働時間の管理方法（推計値） 事務従事者の実労働時間の把握方法別企業数及び企業数割合（母集団：事務従事者がおり、出退勤時間と実労働時間が異なる企業）","03","労働・賃金","02","賃金・労働条件","民間企業の勤務条件制度等調査","統計表","","A　従業員の労働時間の管理方法（推計値）","事務従事者の実労働時間の把握方法別企業数及び企業数割合（母集団：事務従事者がおり、出退勤時間と実労働時間が異なる企業）",""
"0003299721","民間企業の勤務条件制度等調査 統計表","年次","201501-201512","2019-03-20","0","該当なし","960","2019-03-30","","00020111","民間企業の勤務条件制度等調査","00020","人事院","19","A　従業員の労働時間の管理方法（推計値） 通常勤務制の出退勤時間の把握方法別、事務従事者の実労働時間の把握方法別企業数及び企業数割合","03","労働・賃金","02","賃金・労働条件","民間企業の勤務条件制度等調査","統計表","","A　従業員の労働時間の管理方法（推計値）","通常勤務制の出退勤時間の把握方法別、事務従事者の実労働時間の把握方法別企業数及び企業数割合",""
