"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME"
"0003355862","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","8784","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","11-1","学校養成所入学状況、都道府県別（保健師／助産師／看護師3年課程／看護師3年課程定時制）　入学試験状況","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、都道府県別（保健師／助産師／看護師3年課程／看護師3年課程定時制）　入学試験状況"
"0003355863","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","15120","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","11-2","学校養成所入学状況、都道府県別（保健師／助産師／看護師3年課程／看護師3年課程定時制）　入学者情報","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、都道府県別（保健師／助産師／看護師3年課程／看護師3年課程定時制）　入学者情報"
"0003355864","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","3360","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","12-1","学校養成所入学状況、学校養成所区分別（保健師／助産師／看護師3年課程／看護師3年課程定時制）　入学試験状況","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、学校養成所区分別（保健師／助産師／看護師3年課程／看護師3年課程定時制）　入学試験状況"
"0003355865","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","5496","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","12-2","学校養成所入学状況、学校養成所区分別（保健師／助産師／看護師3年課程／看護師3年課程定時制）　入学者情報","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、学校養成所区分別（保健師／助産師／看護師3年課程／看護師3年課程定時制）　入学者情報"
"0003355866","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","4967","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","13-1","学校養成所入学状況、設置主体別（保健師／助産師／看護師3年課程／看護師3年課程定時制）　入学試験状況","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、設置主体別（保健師／助産師／看護師3年課程／看護師3年課程定時制）　入学試験状況"
"0003355867","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","8552","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","13-2","学校養成所入学状況、設置主体別（保健師／助産師／看護師3年課程／看護師3年課程定時制）　入学者情報","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、設置主体別（保健師／助産師／看護師3年課程／看護師3年課程定時制）　入学者情報"
"0003355868","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","7776","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","14-1","学校養成所入学状況、都道府県別（看護師2年課程／看護師2年課程定時制／看護師2年課程通信制）　入学試験状況","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、都道府県別（看護師2年課程／看護師2年課程定時制／看護師2年課程通信制）　入学試験状況"
"0003355869","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","17712","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","14-2","学校養成所入学状況、都道府県別（看護師2年課程／看護師2年課程定時制／看護師2年課程通信制）　入学者情報","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、都道府県別（看護師2年課程／看護師2年課程定時制／看護師2年課程通信制）　入学者情報"
"0003355890","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","3078","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","15-1","学校養成所入学状況、学校養成所区分別（看護師2年課程／看護師2年課程定時制／看護師2年課程通信制）　入学試験状況","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、学校養成所区分別（看護師2年課程／看護師2年課程定時制／看護師2年課程通信制）　入学試験状況"
"0003355891","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","7011","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","15-2","学校養成所入学状況、学校養成所区分別（看護師2年課程／看護師2年課程定時制／看護師2年課程通信制）　入学者情報","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、学校養成所区分別（看護師2年課程／看護師2年課程定時制／看護師2年課程通信制）　入学者情報"
"0003355892","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","4428","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","16-1","学校養成所入学状況、設置主体別（看護師2年課程／看護師2年課程定時制／看護師2年課程通信制）　入学試験状況","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、設置主体別（看護師2年課程／看護師2年課程定時制／看護師2年課程通信制）　入学試験状況"
"0003355893","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","10086","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","16-2","学校養成所入学状況、設置主体別（看護師2年課程／看護師2年課程定時制／看護師2年課程通信制）　入学者情報","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、設置主体別（看護師2年課程／看護師2年課程定時制／看護師2年課程通信制）　入学者情報"
"0003355894","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","7776","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","17-1","学校養成所入学状況、都道府県別（准看護師／准看護師高等学校衛生看護科／高等学校・専攻科一貫教育校）　入学試験状況","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、都道府県別（准看護師／准看護師高等学校衛生看護科／高等学校・専攻科一貫教育校）　入学試験状況"
"0003355895","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","9936","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","17-2","学校養成所入学状況、都道府県別（准看護師／准看護師高等学校衛生看護科／高等学校・専攻科一貫教育校）　入学者情報","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、都道府県別（准看護師／准看護師高等学校衛生看護科／高等学校・専攻科一貫教育校）　入学者情報"
"0003355896","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","972","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","18-1","学校養成所入学状況、学校養成所区分別（准看護師）　入学試験状況","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、学校養成所区分別（准看護師）　入学試験状況"
"0003355897","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","1242","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","18-2","学校養成所入学状況、学校養成所区分別（准看護師）　入学者情報","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、学校養成所区分別（准看護師）　入学者情報"
"0003355898","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","4401","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","19-1","学校養成所入学状況、設置主体別（准看護師／准看護師高等学校衛生看護科／高等学校・専攻科一貫教育校）　入学試験状況","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、設置主体別（准看護師／准看護師高等学校衛生看護科／高等学校・専攻科一貫教育校）　入学試験状況"
"0003355899","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","5619","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","19-2","学校養成所入学状況、設置主体別（准看護師／准看護師高等学校衛生看護科／高等学校・専攻科一貫教育校）　入学者情報","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、設置主体別（准看護師／准看護師高等学校衛生看護科／高等学校・専攻科一貫教育校）　入学者情報"
"0003355900","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","13968","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","20-1","学校養成所入学状況、都道府県別（大学／短期大学3年課程／短期大学2年課程）　入学試験状況・編入学","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、都道府県別（大学／短期大学3年課程／短期大学2年課程）　入学試験状況・編入学"
"0003355901","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","26352","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","20-2","学校養成所入学状況、都道府県別（大学／短期大学3年課程／短期大学2年課程）　入学者情報","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、都道府県別（大学／短期大学3年課程／短期大学2年課程）　入学者情報"
"0003355902","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","7872","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","21-1","学校養成所入学状況、設置主体別（大学／短期大学3年課程／短期大学2年課程）　入学試験状況・編入学","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、設置主体別（大学／短期大学3年課程／短期大学2年課程）　入学試験状況・編入学"
"0003355903","看護師等学校養成所入学状況及び卒業生就業状況調査 入学","年度次","0","2020-02-26","0","該当なし","15006","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","21-2","学校養成所入学状況、設置主体別（大学／短期大学3年課程／短期大学2年課程）　入学者情報","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","入学","学校養成所入学状況、設置主体別（大学／短期大学3年課程／短期大学2年課程）　入学者情報"
"0003405617","看護師等学校養成所入学状況及び卒業生就業状況調査 卒業","年度次","0","2020-02-26","0","該当なし","7920","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","22","学校養成所卒業生就業状況、都道府県別（保健師）１／２","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","卒業","学校養成所卒業生就業状況、都道府県別（保健師）１／２"
"0003355905","看護師等学校養成所入学状況及び卒業生就業状況調査 卒業","年度次","0","2020-02-26","0","該当なし","13536","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","23","学校養成所卒業生就業状況、都道府県別（保健師）２／２","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","卒業","学校養成所卒業生就業状況、都道府県別（保健師）２／２"
"0003405618","看護師等学校養成所入学状況及び卒業生就業状況調査 卒業","年度次","0","2020-02-26","0","該当なし","2640","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","24","学校養成所卒業生就業状況、学校養成所区分別（保健師）","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","卒業","学校養成所卒業生就業状況、学校養成所区分別（保健師）"
"0003405619","看護師等学校養成所入学状況及び卒業生就業状況調査 卒業","年度次","0","2020-02-26","0","該当なし","4510","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","25","学校養成所卒業生就業状況、設置主体別（保健師）","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","卒業","学校養成所卒業生就業状況、設置主体別（保健師）"
"0003405620","看護師等学校養成所入学状況及び卒業生就業状況調査 卒業","年度次","0","2020-02-26","0","該当なし","6480","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","26","学校養成所卒業生就業状況、都道府県別（助産師）１／２","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","卒業","学校養成所卒業生就業状況、都道府県別（助産師）１／２"
"0003355909","看護師等学校養成所入学状況及び卒業生就業状況調査 卒業","年度次","0","2020-02-26","0","該当なし","13536","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","27","学校養成所卒業生就業状況、都道府県別（助産師）２／２","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","卒業","学校養成所卒業生就業状況、都道府県別（助産師）２／２"
"0003405621","看護師等学校養成所入学状況及び卒業生就業状況調査 卒業","年度次","0","2020-02-26","0","該当なし","2160","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","28","学校養成所卒業生就業状況、学校養成所区分別（助産師）","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","卒業","学校養成所卒業生就業状況、学校養成所区分別（助産師）"
"0003405622","看護師等学校養成所入学状況及び卒業生就業状況調査 卒業","年度次","0","2020-02-26","0","該当なし","3690","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","29","学校養成所卒業生就業状況、設置主体別（助産師）","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","卒業","学校養成所卒業生就業状況、設置主体別（助産師）"
"0003405623","看護師等学校養成所入学状況及び卒業生就業状況調査 卒業","年度次","0","2020-02-26","0","該当なし","17280","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","30","学校養成所卒業生就業状況、都道府県別（看護師3年課程／看護師2年課程／高等学校・専攻科一貫教育校）１／２","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","卒業","学校養成所卒業生就業状況、都道府県別（看護師3年課程／看護師2年課程／高等学校・専攻科一貫教育校）１／２"
"0003355913","看護師等学校養成所入学状況及び卒業生就業状況調査 卒業","年度次","0","2020-02-26","0","該当なし","20304","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","31","学校養成所卒業生就業状況、都道府県別（看護師3年課程／看護師2年課程／高等学校・専攻科一貫教育校）２／２","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","卒業","学校養成所卒業生就業状況、都道府県別（看護師3年課程／看護師2年課程／高等学校・専攻科一貫教育校）２／２"
"0003405624","看護師等学校養成所入学状況及び卒業生就業状況調査 卒業","年度次","0","2020-02-26","0","該当なし","3840","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","32","学校養成所卒業生就業状況、学校養成所区分別（看護師3年課程／看護師2年課程）","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","卒業","学校養成所卒業生就業状況、学校養成所区分別（看護師3年課程／看護師2年課程）"
"0003405625","看護師等学校養成所入学状況及び卒業生就業状況調査 卒業","年度次","0","2020-02-26","0","該当なし","9840","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","33","学校養成所卒業生就業状況、設置主体別（看護師3年課程／看護師2年課程／高等学校・専攻科一貫教育校）","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","卒業","学校養成所卒業生就業状況、設置主体別（看護師3年課程／看護師2年課程／高等学校・専攻科一貫教育校）"
"0003405626","看護師等学校養成所入学状況及び卒業生就業状況調査 卒業","年度次","0","2020-02-26","0","該当なし","10368","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","34","学校養成所卒業生就業状況、都道府県別（准看護師／准看護師高等学校衛生看護科）１／２","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","卒業","学校養成所卒業生就業状況、都道府県別（准看護師／准看護師高等学校衛生看護科）１／２"
"0003355917","看護師等学校養成所入学状況及び卒業生就業状況調査 卒業","年度次","0","2020-02-26","0","該当なし","13536","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","35","学校養成所卒業生就業状況、都道府県別（准看護師／准看護師高等学校衛生看護科）２／２","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","卒業","学校養成所卒業生就業状況、都道府県別（准看護師／准看護師高等学校衛生看護科）２／２"
"0003405627","看護師等学校養成所入学状況及び卒業生就業状況調査 卒業","年度次","0","2020-02-26","0","該当なし","1728","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","36","学校養成所卒業生就業状況、学校養成所区分別（准看護師）","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","卒業","学校養成所卒業生就業状況、学校養成所区分別（准看護師）"
"0003405628","看護師等学校養成所入学状況及び卒業生就業状況調査 卒業","年度次","0","2020-02-26","0","該当なし","5904","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","37","学校養成所卒業生就業状況、設置主体別（准看護師／准看護師　高等学校衛生看護科）","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","卒業","学校養成所卒業生就業状況、設置主体別（准看護師／准看護師　高等学校衛生看護科）"
"0003405629","看護師等学校養成所入学状況及び卒業生就業状況調査 卒業","年度次","0","2020-02-26","0","該当なし","38448","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","38","学校養成所卒業生就業状況、都道府県別（大学／短期大学3年課程／短期大学2年課程）１／２","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","卒業","学校養成所卒業生就業状況、都道府県別（大学／短期大学3年課程／短期大学2年課程）１／２"
"0003355921","看護師等学校養成所入学状況及び卒業生就業状況調査 卒業","年度次","0","2020-02-26","0","該当なし","54144","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","39","学校養成所卒業生就業状況、都道府県別（大学／短期大学3年課程／短期大学2年課程）２／２","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","卒業","学校養成所卒業生就業状況、都道府県別（大学／短期大学3年課程／短期大学2年課程）２／２"
"0003405630","看護師等学校養成所入学状況及び卒業生就業状況調査 卒業","年度次","0","2020-02-26","0","該当なし","21894","2020-02-27","","00450141","看護師等学校養成所入学状況及び卒業生就業状況調査","00450","厚生労働省","40","学校養成所卒業生就業状況、設置主体別（大学／短期大学3年課程／短期大学2年課程）","15","社会保障・衛生","05","医療","看護師等学校養成所入学状況及び卒業生就業状況調査","卒業","学校養成所卒業生就業状況、設置主体別（大学／短期大学3年課程／短期大学2年課程）"
