"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY3"
"0003366397","畑作物共済統計表 確報","年次","0","2020-03-04","0","全国","9688","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","4","都道府県別統計表_被害・支払 被害・支払　再保険区分別","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_被害・支払","被害・支払　再保険区分別","注：再保険区分については、それぞれの年次の「利用者のために」から、2016年は8頁、2015年は24頁を参照。","","","",""
"0003366397","畑作物共済統計表 確報","年次","0","2020-03-04","0","都道府県","9688","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","4","都道府県別統計表_被害・支払 被害・支払　再保険区分別","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_被害・支払","被害・支払　再保険区分別","注：再保険区分については、それぞれの年次の「利用者のために」から、2016年は8頁、2015年は24頁を参照。","","","",""
"0003366402","畑作物共済統計表 確報","年次","0","2020-03-04","0","全国","21650","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","4","都道府県別統計表_被害・支払 被害・支払　共済目的の種類別　農作物計","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_被害・支払","被害・支払　共済目的の種類別　農作物計","","","","",""
"0003366402","畑作物共済統計表 確報","年次","0","2020-03-04","0","都道府県","21650","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","4","都道府県別統計表_被害・支払 被害・支払　共済目的の種類別　農作物計","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_被害・支払","被害・支払　共済目的の種類別　農作物計","","","","",""
"0003412433","畑作物共済統計表 確報","年次","0","2020-03-04","0","全国","1470","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","5","都道府県別統計表_収支 収支　共済目的の種類等別　蚕繭","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_収支","収支　共済目的の種類等別　蚕繭","注：１．「収入」とは、「組合等」では組合等手持掛金、「連合会」では連合会手持保険料、「政府特別会計」では再保険料である。注：２．「支出」とは、「組合等」、「連合会」及び「政府特別会計」が支払った共済金の内訳額である。","","","",""
"0003412433","畑作物共済統計表 確報","年次","0","2020-03-04","0","都道府県","1470","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","5","都道府県別統計表_収支 収支　共済目的の種類等別　蚕繭","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_収支","収支　共済目的の種類等別　蚕繭","注：１．「収入」とは、「組合等」では組合等手持掛金、「連合会」では連合会手持保険料、「政府特別会計」では再保険料である。注：２．「支出」とは、「組合等」、「連合会」及び「政府特別会計」が支払った共済金の内訳額である。","","","",""
"0003412453","畑作物共済統計表 確報","年次","0","2020-03-04","0","全国","4716","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","5","都道府県別統計表_収支 収支　再保険区分別","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_収支","収支　再保険区分別","注：１．再保険区分については、「利用者のために」から、2016年は8頁、2015年は24頁、2014年は35頁を参照。注：２．「収入」とは、「組合等」では組合等手持掛金、「連合会」では連合会手持保険料、「政府特別会計」では再保険料である。注：３．「支出」とは、「組合等」、「連合会」及び「政府特別会計」が支払った共済金の内訳額である。","","","",""
"0003412453","畑作物共済統計表 確報","年次","0","2020-03-04","0","都道府県","4716","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","5","都道府県別統計表_収支 収支　再保険区分別","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_収支","収支　再保険区分別","注：１．再保険区分については、「利用者のために」から、2016年は8頁、2015年は24頁、2014年は35頁を参照。注：２．「収入」とは、「組合等」では組合等手持掛金、「連合会」では連合会手持保険料、「政府特別会計」では再保険料である。注：３．「支出」とは、「組合等」、「連合会」及び「政府特別会計」が支払った共済金の内訳額である。","","","",""
"0003412457","畑作物共済統計表 確報","年次","0","2020-03-04","0","全国","7257","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","5","都道府県別統計表_収支 収支　総合計　農作物計","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_収支","収支　総合計　農作物計","注：１．「収入」とは、「組合等」では組合等手持掛金、「連合会」では連合会手持保険料、「政府特別会計」では再保険料である。注：２．「支出」とは、「組合等」、「連合会」及び「政府特別会計」が支払った共済金の内訳額である。","","","",""
"0003412457","畑作物共済統計表 確報","年次","0","2020-03-04","0","都道府県","7257","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","5","都道府県別統計表_収支 収支　総合計　農作物計","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_収支","収支　総合計　農作物計","注：１．「収入」とは、「組合等」では組合等手持掛金、「連合会」では連合会手持保険料、「政府特別会計」では再保険料である。注：２．「支出」とは、「組合等」、「連合会」及び「政府特別会計」が支払った共済金の内訳額である。","","","",""
"0003366405","畑作物共済統計表 確報","年次","0","2020-03-04","0","全国","2902","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","6","都道府県別統計表_一戸当たり引受・支払 一戸当たり引受・支払　共済目的の種類別","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_一戸当たり引受・支払","一戸当たり引受・支払　共済目的の種類別","注：１．「共済金」は、被害実戸数で除した額である。注：２．茶の「引受収量」は、半相殺方式の引受実戸数で除した額である。","","","",""
"0003366405","畑作物共済統計表 確報","年次","0","2020-03-04","0","都道府県","2902","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","6","都道府県別統計表_一戸当たり引受・支払 一戸当たり引受・支払　共済目的の種類別","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_一戸当たり引受・支払","一戸当たり引受・支払　共済目的の種類別","注：１．「共済金」は、被害実戸数で除した額である。注：２．茶の「引受収量」は、半相殺方式の引受実戸数で除した額である。","","","",""
"0003366406","畑作物共済統計表 確報","年次","0","2020-03-04","0","全国","2730","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","6","都道府県別統計表_一戸当たり引受・支払 一戸当たり引受・支払　共済目的の種類別（類別）","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_一戸当たり引受・支払","一戸当たり引受・支払　共済目的の種類別（類別）","注：１．「共済金」は、被害実戸数で除した額である。注：２．ばれいしょの１～４類と５～８類の平均は実戸数によって算出したものである。","","","",""
"0003366406","畑作物共済統計表 確報","年次","0","2020-03-04","0","都道府県","2730","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","6","都道府県別統計表_一戸当たり引受・支払 一戸当たり引受・支払　共済目的の種類別（類別）","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_一戸当たり引受・支払","一戸当たり引受・支払　共済目的の種類別（類別）","注：１．「共済金」は、被害実戸数で除した額である。注：２．ばれいしょの１～４類と５～８類の平均は実戸数によって算出したものである。","","","",""
"0003366399","畑作物共済統計表 確報","年次","0","2020-03-04","0","全国","2116","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","7","都道府県別統計表_10a（１箱）当たり引受・支払 10a（１箱）当たり引受・支払　共済目的の種類別","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_10a（１箱）当たり引受・支払","10a（１箱）当たり引受・支払　共済目的の種類別","注：１．「共済金」は、被害面積または被害箱数で除した額である。注：２．茶の「引受収量」は、半相殺方式の引受面積で除した額である。注：３．蚕繭での１箱当たりは、共済箱数で除した額である。","","","",""
"0003366399","畑作物共済統計表 確報","年次","0","2020-03-04","0","都道府県","2116","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","7","都道府県別統計表_10a（１箱）当たり引受・支払 10a（１箱）当たり引受・支払　共済目的の種類別","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_10a（１箱）当たり引受・支払","10a（１箱）当たり引受・支払　共済目的の種類別","注：１．「共済金」は、被害面積または被害箱数で除した額である。注：２．茶の「引受収量」は、半相殺方式の引受面積で除した額である。注：３．蚕繭での１箱当たりは、共済箱数で除した額である。","","","",""
"0003366400","畑作物共済統計表 確報","年次","0","2020-03-04","0","全国","2340","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","7","都道府県別統計表_10a（１箱）当たり引受・支払 10a（１箱）当たり引受・支払　共済目的の種類別（類別）","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_10a（１箱）当たり引受・支払","10a（１箱）当たり引受・支払　共済目的の種類別（類別）","注：１．「共済金」は、被害面積または被害箱数で除した額である。注：２．蚕繭では１箱当たりは、共済箱数で除した額である。","","","",""
"0003366400","畑作物共済統計表 確報","年次","0","2020-03-04","0","都道府県","2340","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","7","都道府県別統計表_10a（１箱）当たり引受・支払 10a（１箱）当たり引受・支払　共済目的の種類別（類別）","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_10a（１箱）当たり引受・支払","10a（１箱）当たり引受・支払　共済目的の種類別（類別）","注：１．「共済金」は、被害面積または被害箱数で除した額である。注：２．蚕繭では１箱当たりは、共済箱数で除した額である。","","","",""
"0003366407","畑作物共済統計表 確報","年次","0","2020-03-04","0","全国","2890","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","8","都道府県別統計表_面積（箱数）引受率 面積（箱数）引受率　共済目的の種類別　農作物計","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_面積（箱数）引受率","面積（箱数）引受率　共済目的の種類別　農作物計","注：１．「作付面積」と「掃立卵量」は、農林水産省大臣官房統計部資料によるが、全国値と北海道は「大豆」と「えだまめ」の合計値である。　　　　「掃立卵量」は2004年調査をもって廃止したため、2004年産の値である。注：２．「作付面積」と「掃立卵量」には、引受実施県の計であり、「引受率」には引受実施県の計による値がある。注：３．ばれいしょの「１～４類計」は春植え、「５～８類計」は秋植えである。注：４．ホップの「作付面積」は、全国ホップ農業協同組合連合会資料による。注：５．「作付面積」で、本年引受を実施していない県は「－」で表示している。注：６．「作付け面積」の単位について、ホップのみ【a】だが、他の作物は【ha】である。","","","",""
"0003366407","畑作物共済統計表 確報","年次","0","2020-03-04","0","都道府県","2890","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","8","都道府県別統計表_面積（箱数）引受率 面積（箱数）引受率　共済目的の種類別　農作物計","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_面積（箱数）引受率","面積（箱数）引受率　共済目的の種類別　農作物計","注：１．「作付面積」と「掃立卵量」は、農林水産省大臣官房統計部資料によるが、全国値と北海道は「大豆」と「えだまめ」の合計値である。　　　　「掃立卵量」は2004年調査をもって廃止したため、2004年産の値である。注：２．「作付面積」と「掃立卵量」には、引受実施県の計であり、「引受率」には引受実施県の計による値がある。注：３．ばれいしょの「１～４類計」は春植え、「５～８類計」は秋植えである。注：４．ホップの「作付面積」は、全国ホップ農業協同組合連合会資料による。注：５．「作付面積」で、本年引受を実施していない県は「－」で表示している。注：６．「作付け面積」の単位について、ホップのみ【a】だが、他の作物は【ha】である。","","","",""
"0003366401","畑作物共済統計表 確報","年次","0","2020-03-04","0","全国","480","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","9","都道府県別統計表_10a（１箱）当たり収穫（繭）量 10a（１箱）当たり収穫（繭）量　共済目的の種類別　蚕繭","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_10a（１箱）当たり収穫（繭）量","10a（１箱）当たり収穫（繭）量　共済目的の種類別　蚕繭","注：１．「通知単収」または「通知単位当たり収穫（繭）量」は、農林水産省経営局長が定めて都道府県知事に通知した単位当たり収繭量で、　　　　全国値は共済箱数を重みとした加重平均値である。注：２．「実行単収」または「実行単収の平均」は、県ごとの基準収繭量を共済箱数で除した平均値である。","","","",""
"0003366401","畑作物共済統計表 確報","年次","0","2020-03-04","0","都道府県","480","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","9","都道府県別統計表_10a（１箱）当たり収穫（繭）量 10a（１箱）当たり収穫（繭）量　共済目的の種類別　蚕繭","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_10a（１箱）当たり収穫（繭）量","10a（１箱）当たり収穫（繭）量　共済目的の種類別　蚕繭","注：１．「通知単収」または「通知単位当たり収穫（繭）量」は、農林水産省経営局長が定めて都道府県知事に通知した単位当たり収繭量で、　　　　全国値は共済箱数を重みとした加重平均値である。注：２．「実行単収」または「実行単収の平均」は、県ごとの基準収繭量を共済箱数で除した平均値である。","","","",""
"0003412436","畑作物共済統計表 確報","年次","0","2020-03-04","0","全国","2608","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","9","都道府県別統計表_10a（１箱）当たり収穫（繭）量 10a（１箱）当たり収穫（繭）量　共済目的の種類別　農作物計","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_10a（１箱）当たり収穫（繭）量","10a（１箱）当たり収穫（繭）量　共済目的の種類別　農作物計","注：１．「通知単収」または「通知単位当たり収穫（繭）量」は、農林水産省経営局長が定めて都道府県知事に通知した単位当たり収穫（繭）量で、　　　　全国値は引受面積（共済箱数）を重みとした加重平均値である。　　　　なお、「蚕繭」の県ごとの「通知単収」は、「引受　共済目的の種類等別　農作物計（類別）」蚕繭の農作物種類の共済箱数を　　　　重みとした加重平均値である。注：２．「実行単収」または「実行単収の平均」は、県ごとの基準収穫（繭）量を引受面積（共済箱数）で除した平均値である。注：３．「茶」は、半相殺方式の該当府県のみである。","","","",""
"0003412436","畑作物共済統計表 確報","年次","0","2020-03-04","0","都道府県","2608","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","9","都道府県別統計表_10a（１箱）当たり収穫（繭）量 10a（１箱）当たり収穫（繭）量　共済目的の種類別　農作物計","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表_10a（１箱）当たり収穫（繭）量","10a（１箱）当たり収穫（繭）量　共済目的の種類別　農作物計","注：１．「通知単収」または「通知単位当たり収穫（繭）量」は、農林水産省経営局長が定めて都道府県知事に通知した単位当たり収穫（繭）量で、　　　　全国値は引受面積（共済箱数）を重みとした加重平均値である。　　　　なお、「蚕繭」の県ごとの「通知単収」は、「引受　共済目的の種類等別　農作物計（類別）」蚕繭の農作物種類の共済箱数を　　　　重みとした加重平均値である。注：２．「実行単収」または「実行単収の平均」は、県ごとの基準収穫（繭）量を引受面積（共済箱数）で除した平均値である。注：３．「茶」は、半相殺方式の該当府県のみである。","","","",""
"0001793371","畑作物共済統計表 確報 平成29年産畑作物共済統計表","年次","201701-201712","2020-03-05","0","全国","3045","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","1","全国統計表 引受及び被害・支払（年産別）","04","農林水産業","01","農業","畑作物共済統計表","確報","全国統計表","引受及び被害・支払（年産別）","","平成29年産畑作物共済統計表","","",""
"0001793373","畑作物共済統計表 確報 平成29年産畑作物共済統計表","年次","201701-201712","2020-03-05","0","全国","130","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 共済目的の種類別 ばれいしょ","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表","引受","","平成29年産畑作物共済統計表","共済目的の種類別","ばれいしょ",""
"0001793373","畑作物共済統計表 確報 平成29年産畑作物共済統計表","年次","201701-201712","2020-03-05","0","都道府県","130","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 共済目的の種類別 ばれいしょ","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表","引受","","平成29年産畑作物共済統計表","共済目的の種類別","ばれいしょ",""
"0001793374","畑作物共済統計表 確報 平成29年産畑作物共済統計表","年次","201701-201712","2020-03-05","0","全国","676","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 共済目的の種類別 大豆 計","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表","引受","","平成29年産畑作物共済統計表","共済目的の種類別","大豆","計"
"0001793374","畑作物共済統計表 確報 平成29年産畑作物共済統計表","年次","201701-201712","2020-03-05","0","都道府県","676","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 共済目的の種類別 大豆 計","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表","引受","","平成29年産畑作物共済統計表","共済目的の種類別","大豆","計"
"0001793375","畑作物共済統計表 確報 平成29年産畑作物共済統計表","年次","201701-201712","2020-03-05","0","全国","624","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 共済目的の種類別 大豆 半相殺方式","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表","引受","","平成29年産畑作物共済統計表","共済目的の種類別","大豆","半相殺方式"
"0001793375","畑作物共済統計表 確報 平成29年産畑作物共済統計表","年次","201701-201712","2020-03-05","0","都道府県","624","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 共済目的の種類別 大豆 半相殺方式","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表","引受","","平成29年産畑作物共済統計表","共済目的の種類別","大豆","半相殺方式"
"0001793376","畑作物共済統計表 確報 平成29年産畑作物共済統計表","年次","201701-201712","2020-03-05","0","全国","624","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 共済目的の種類別 大豆 全相殺方式","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表","引受","","平成29年産畑作物共済統計表","共済目的の種類別","大豆","全相殺方式"
"0001793376","畑作物共済統計表 確報 平成29年産畑作物共済統計表","年次","201701-201712","2020-03-05","0","都道府県","624","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 共済目的の種類別 大豆 全相殺方式","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表","引受","","平成29年産畑作物共済統計表","共済目的の種類別","大豆","全相殺方式"
"0001793377","畑作物共済統計表 確報 平成29年産畑作物共済統計表","年次","201701-201712","2020-03-05","0","全国","624","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 共済目的の種類別 大豆 一筆方式","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表","引受","","平成29年産畑作物共済統計表","共済目的の種類別","大豆","一筆方式"
"0001793377","畑作物共済統計表 確報 平成29年産畑作物共済統計表","年次","201701-201712","2020-03-05","0","都道府県","624","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 共済目的の種類別 大豆 一筆方式","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表","引受","","平成29年産畑作物共済統計表","共済目的の種類別","大豆","一筆方式"
"0001793378","畑作物共済統計表 確報 平成29年産畑作物共済統計表","年次","201701-201712","2020-03-05","0","全国","96","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 共済目的の種類別 小豆","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表","引受","","平成29年産畑作物共済統計表","共済目的の種類別","小豆",""
"0001793378","畑作物共済統計表 確報 平成29年産畑作物共済統計表","年次","201701-201712","2020-03-05","0","都道府県","96","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 共済目的の種類別 小豆","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表","引受","","平成29年産畑作物共済統計表","共済目的の種類別","小豆",""
"0001793379","畑作物共済統計表 確報 平成29年産畑作物共済統計表","年次","201701-201712","2020-03-05","0","全国","78","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 共済目的の種類別 いんげん","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表","引受","","平成29年産畑作物共済統計表","共済目的の種類別","いんげん",""
"0001793379","畑作物共済統計表 確報 平成29年産畑作物共済統計表","年次","201701-201712","2020-03-05","0","都道府県","78","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 共済目的の種類別 いんげん","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表","引受","","平成29年産畑作物共済統計表","共済目的の種類別","いんげん",""
"0001793380","畑作物共済統計表 確報 平成29年産畑作物共済統計表","年次","201701-201712","2020-03-05","0","全国","72","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 共済目的の種類別 てん菜","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表","引受","","平成29年産畑作物共済統計表","共済目的の種類別","てん菜",""
"0001793380","畑作物共済統計表 確報 平成29年産畑作物共済統計表","年次","201701-201712","2020-03-05","0","都道府県","72","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 共済目的の種類別 てん菜","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表","引受","","平成29年産畑作物共済統計表","共済目的の種類別","てん菜",""
"0001793401","畑作物共済統計表 確報 平成29年産畑作物共済統計表","年次","201701-201712","2020-03-05","0","全国","91","2020-03-05","","00500607","畑作物共済統計表","00500","農林水産省","1-1","都道府県別統計表 引受 共済目的の種類別 さとうきび","04","農林水産業","01","農業","畑作物共済統計表","確報","都道府県別統計表","引受","","平成29年産畑作物共済統計表","共済目的の種類別","さとうきび",""
