"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003317776","中小企業実態基本調査 確報","統計表 ５．設備投資　産業別・従業者規模別表","年次","201701-201712","2019-03-25","0","該当なし","5796","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","５．設備投資　産業別・従業者規模別表","（注１）　構成比は、小数点第２位を四捨五入しているため、内訳と計が一致しない場合がある。<br>（注２）　従業者規模別表は、「常用雇用者」の規模で分類している。"
"0003317777","中小企業実態基本調査 確報","統計表 ５．設備投資　産業別・設立年別表（法人企業）","年次","201701-201712","2019-03-25","0","該当なし","6624","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","５．設備投資　産業別・設立年別表（法人企業）","（注１）　構成比は、小数点第２位を四捨五入しているため、内訳と計が一致しない場合がある。<br>（注２）　計には、NA（設立年不明）分も含まれる。"
"0003317778","中小企業実態基本調査 確報","統計表 ５．設備投資　産業別・資本金階級別表（法人企業）","年次","201701-201712","2019-03-25","0","該当なし","5796","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","５．設備投資　産業別・資本金階級別表（法人企業）","（注）　構成比は、小数点第２位を四捨五入しているため、内訳と計が一致しない場合がある。"
"0003317779","中小企業実態基本調査 確報","統計表 ６．リースの利用　産業別・売上高階級別表（法人企業）","年次","201701-201712","2019-03-25","0","該当なし","2916","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","６．リースの利用　産業別・売上高階級別表（法人企業）","（注）　「新規リース物件別企業数」は、複数回答のため計を作成していない。"
"0003317780","中小企業実態基本調査 確報","統計表 ６．リースの利用　産業別・従業者規模別表","年次","201701-201712","2019-03-25","0","該当なし","2268","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","６．リースの利用　産業別・従業者規模別表","（注１）　「新規リース物件別企業数」は、複数回答のため計を作成していない。（注２）　従業者規模別表は、「常用雇用者」の規模で分類している。"
"0003317781","中小企業実態基本調査 確報","統計表 ６．リースの利用　産業別・設立年別表（法人企業）","年次","201701-201712","2019-03-25","0","該当なし","2592","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","６．リースの利用　産業別・設立年別表（法人企業）","（注１）　「新規リース物件別企業数」は、複数回答のため計を作成していない。<BR>（注２）　計には、NA（設立年不明）分も含まれる。"
"0003317782","中小企業実態基本調査 確報","統計表 ６．リースの利用　産業別・資本金階級別表（法人企業）","年次","201701-201712","2019-03-25","0","該当なし","2232","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","６．リースの利用　産業別・資本金階級別表（法人企業）","（注）　「新規リース物件別企業数」は、複数回答のため計を作成していない。"
"0003317783","中小企業実態基本調査 確報","統計表 ７．研究開発の状況　産業中分類別表","年次","201701-201712","2019-03-25","0","該当なし","3792","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","７．研究開発の状況　産業中分類別表",""
"0003317784","中小企業実態基本調査 確報","統計表 ７．研究開発の状況　産業別・売上高階級別表","年次","201701-201712","2019-03-25","0","該当なし","5184","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","７．研究開発の状況　産業別・売上高階級別表",""
"0003317785","中小企業実態基本調査 確報","統計表 ７．研究開発の状況　産業別・従業者規模別表","年次","201701-201712","2019-03-25","0","該当なし","4032","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","７．研究開発の状況　産業別・従業者規模別表","（注）　従業者規模別表は、「常用雇用者」の規模で分類している。"
"0003317786","中小企業実態基本調査 確報","統計表 ７．研究開発の状況　産業別・設立年別表（法人企業）","年次","201701-201712","2019-03-25","0","該当なし","4608","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","７．研究開発の状況　産業別・設立年別表（法人企業）","（注）　2014年の統計データについては、設立年不明の企業を除いている。<BR>（注）　2015年、2016年の統計データについては、計には、NA（設立年不明）分も含まれる。"
"0003317787","中小企業実態基本調査 確報","統計表 ７．研究開発の状況　産業別・資本金階級別表（法人企業）","年次","201701-201712","2019-03-25","0","該当なし","4002","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","７．研究開発の状況　産業別・資本金階級別表（法人企業）",""
"0003317788","中小企業実態基本調査 確報","統計表 ８．売上高の内訳　産業別・売上高階級別表","年次","201701-201712","2019-03-25","0","該当なし","9720","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","８．売上高の内訳　産業別・売上高階級別表","（注）　割合は、小数点第２位を四捨五入しているため、内訳と計が一致しない場合がある。"
"0003317789","中小企業実態基本調査 確報","統計表 ８．売上高の内訳　産業別・従業者規模別表","年次","201701-201712","2019-03-25","0","該当なし","7560","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","８．売上高の内訳　産業別・従業者規模別表","（注１）　割合は、小数点第２位を四捨五入しているため、内訳と計が一致しない場合がある。<BR>（注２）　従業者規模別表は、「常用雇用者」の規模で分類している。"
"0003317790","中小企業実態基本調査 確報","統計表 ８．売上高の内訳　産業別・設立年別表（法人企業）","年次","201701-201712","2019-03-25","0","該当なし","8640","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","８．売上高の内訳　産業別・設立年別表（法人企業）","（注１）　割合は、小数点第２位を四捨五入しているため、内訳と計が一致しない場合がある。<BR>（注２）　計には、NA（設立年不明）分も含まれる。"
"0003317791","中小企業実態基本調査 確報","統計表 ８．売上高の内訳　産業別・資本金階級別表（法人企業）","年次","201701-201712","2019-03-25","0","該当なし","7440","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","８．売上高の内訳　産業別・資本金階級別表（法人企業）","（注）　割合は、小数点第２位を四捨五入しているため、内訳と計が一致しない場合がある。"
"0003317796","中小企業実態基本調査 確報","統計表 １１．受託の状況（建設業を除く）　産業別・売上高階級別表（法人企業）","年次","201701-201712","2019-03-25","0","該当なし","5940","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","１１．受託の状況（建設業を除く）　産業別・売上高階級別表（法人企業）","（注１）　推計過程の四捨五入の影響から、内訳と計が一致しない場合がある。<BR>（注２）　「受託の内容」は、複数回答のため計を作成していない。"
"0003317797","中小企業実態基本調査 確報","統計表 １１．受託の状況（建設業を除く）　産業別・従業者規模別表","年次","201701-201712","2019-03-25","0","該当なし","4620","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","１１．受託の状況（建設業を除く）　産業別・従業者規模別表","（注１）　推計過程の四捨五入の影響から、内訳と計が一致しない場合がある。<BR>（注２）　「受託の内容」は、複数回答のため計を作成していない。<BR>（注３）　従業者規模別表は、「常用雇用者」の規模で分類している。"
"0003317798","中小企業実態基本調査 確報","統計表 １１．受託の状況（建設業を除く）　産業別・資本金階級別表（法人企業）","年次","201701-201712","2019-03-25","0","該当なし","4620","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","１１．受託の状況（建設業を除く）　産業別・資本金階級別表（法人企業）","（注１）　推計過程の四捨五入の影響から、内訳と計が一致しない場合がある。<BR>（注２）　「受託の内容」は、複数回答のため計を作成していない。　"
"0003317799","中小企業実態基本調査 確報","統計表 １２．委託の状況　産業別・売上高階級別表（法人企業）","年次","201701-201712","2019-03-25","0","該当なし","3888","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","１２．委託の状況　産業別・売上高階級別表（法人企業）","（注１）　推計過程の四捨五入の影響から、内訳と計が一致しない場合がある。<BR>（注２）　「委託の内容」は、複数回答のため計を作成していない。"
"0003317800","中小企業実態基本調査 確報","統計表 １２．委託の状況　産業別・従業者規模別表","年次","201701-201712","2019-03-25","0","該当なし","3024","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","１２．委託の状況　産業別・従業者規模別表","（注１）　推計過程の四捨五入の影響から、内訳と計が一致しない場合がある。<BR>（注２）　「委託の内容」は、複数回答のため計を作成していない。<BR>（注３）　従業者規模別表は、「常用雇用者」の規模で分類している。"
"0003317801","中小企業実態基本調査 確報","統計表 １２．委託の状況　産業別・資本金階級別表（法人企業）","年次","201701-201712","2019-03-25","0","該当なし","3024","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","１２．委託の状況　産業別・資本金階級別表（法人企業）","（注１）　推計過程の四捨五入の影響から、内訳と計が一致しない場合がある。（注２）　「委託の内容」は、複数回答のため計を作成していない。　"
"0003317803","中小企業実態基本調査 確報","統計表 １４．中小企業の会計の状況（法人企業）　産業別・従業者規模別表","年次","201701-201712","2019-03-25","0","該当なし","3240","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","１４．中小企業の会計の状況（法人企業）　産業別・従業者規模別表","（注１）　構成比は、小数点第２位を四捨五入しているため、内訳と計が一致しない場合がある。<BR>（注２）　従業者規模別表は、「常用雇用者」の規模で分類している。<BR>（注３）　「母集団企業数（社）」及び「「中小企業の会計に関する基本要領」の認知（社）」「決算書作成に適用している会計ルール（社）」は、推計過程の四捨五入の影響から、内訳と計が一致しない場合がある。<BR>（注４）　NA（無回答）は、構成比の集計から除外している。"
"0003320721","中小企業実態基本調査 確報","統計表 母集団企業　産業別・資本金階級別表（法人企業）","年次","201701-201712","2019-03-25","0","該当なし","4231","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","母集団企業　産業別・資本金階級別表（法人企業）","（注１）　「仕入を行った企業数」は、推計過程の四捨五入の影響から、内訳と計が一致しない場合がある。"
"0003320722","中小企業実態基本調査 確報","統計表 母集団企業　産業別・設立年別表（法人企業）","年次","201701-201712","2019-03-25","0","該当なし","3456","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","母集団企業　産業別・設立年別表（法人企業）",""
"0003320723","中小企業実態基本調査 確報","統計表 母集団企業　産業別・従業者規模別表（法人企業）","年次","201701-201712","2019-03-25","0","該当なし","900","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","母集団企業　産業別・従業者規模別表（法人企業）","（注１）　従業者規模別表は、「常用雇用者」の規模で分類している。<br>（注２）　中小企業投資促進税制等利用企業数に実績があり、各制度の取得件数および取得価額の合計に実績がない場合は、調査票乙（詳細票）に該当する企業がなかったことによる。<br>（注３）　「母集団企業数（社）」の認知（社）」は、推計過程の四捨五入の影響から、内訳と計が一致しない場合がある。<br>（注４）　NA（無回答）は、構成比の集計から除外している。"
"0003320724","中小企業実態基本調査 確報","統計表 母集団企業　産業別・従業者規模別表（全企業）","年次","201701-201712","2019-03-25","0","該当なし","3759","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","母集団企業　産業別・従業者規模別表（全企業）",""
"0003320725","中小企業実態基本調査 確報","統計表 母集団企業　産業別・売上高階級別表","年次","201701-201712","2019-03-25","0","該当なし","6726","2019-03-26","","00553010","中小企業実態基本調査","00553","中小企業庁","07","企業・家計・経済","01","企業活動","中小企業実態基本調査","確報","統計表","母集団企業　産業別・売上高階級別表",""
