"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1"
"0003168314","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","四半期","0","2026-02-06","0","該当なし","80652","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-2","インターネットを利用した1世帯当たり1か月間の支出 世帯主の年齢階級別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","インターネットを利用した1世帯当たり1か月間の支出","世帯主の年齢階級別","総世帯"
"0003168316","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","年次","0","2026-02-06","0","該当なし","1800","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-3","インターネットを利用した1世帯当たり1か月間の支出 世帯主の勤めか自営かの別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","インターネットを利用した1世帯当たり1か月間の支出","世帯主の勤めか自営かの別","総世帯"
"0003168335","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","四半期","0","2026-02-06","0","該当なし","7755","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-3","インターネットを利用した1世帯当たり1か月間の支出 世帯主の勤めか自営かの別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","インターネットを利用した1世帯当たり1か月間の支出","世帯主の勤めか自営かの別","総世帯"
"0003168337","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","年次","0","2026-02-06","0","該当なし","7920","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-4","インターネットを利用した1世帯当たり1か月間の支出 世帯人員・就業者数別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","インターネットを利用した1世帯当たり1か月間の支出","世帯人員・就業者数別","総世帯"
"0003168354","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","四半期","0","2026-02-06","0","該当なし","34122","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-4","インターネットを利用した1世帯当たり1か月間の支出 世帯人員・就業者数別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","インターネットを利用した1世帯当たり1か月間の支出","世帯人員・就業者数別","総世帯"
"0003168294","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","四半期","0","2026-02-06","0","該当なし","43428","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-5","インターネットを利用した1世帯当たり1か月間の支出 年間収入階級別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","インターネットを利用した1世帯当たり1か月間の支出","年間収入階級別","総世帯"
"0003168356","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","年次","0","2026-02-06","0","該当なし","10080","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-5","インターネットを利用した1世帯当たり1か月間の支出 年間収入階級別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","インターネットを利用した1世帯当たり1か月間の支出","年間収入階級別","総世帯"
"0003168296","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","年次","0","2026-02-06","0","該当なし","5760","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-6","インターネットを利用した1世帯当たり1か月間の支出 住居の種類別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","インターネットを利用した1世帯当たり1か月間の支出","住居の種類別","総世帯"
"0003168315","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","四半期","0","2026-02-06","0","該当なし","24816","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-6","インターネットを利用した1世帯当たり1か月間の支出 住居の種類別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","インターネットを利用した1世帯当たり1か月間の支出","住居の種類別","総世帯"
"0003168317","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","年次","0","2026-02-06","0","該当なし","2520","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-7","インターネットを利用した1世帯当たり1か月間の支出 世帯主の勤め先企業規模別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","インターネットを利用した1世帯当たり1か月間の支出","世帯主の勤め先企業規模別","総世帯"
"0003168336","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","四半期","0","2026-02-06","0","該当なし","10857","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-7","インターネットを利用した1世帯当たり1か月間の支出 世帯主の勤め先企業規模別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","インターネットを利用した1世帯当たり1か月間の支出","世帯主の勤め先企業規模別","総世帯"
"0003168458","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","四半期","0","2026-02-06","0","該当なし","66080","2026-02-06","","00200565","家計消費状況調査","00200","総務省","3-1","特定の財（商品）・サービスの1世帯当たり1か月間の支出 全国・地方・都市階級別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","特定の財（商品）・サービスの1世帯当たり1か月間の支出","全国・地方・都市階級別","総世帯"
"0003168518","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","年次","0","2026-02-06","0","該当なし","15344","2026-02-06","","00200565","家計消費状況調査","00200","総務省","3-1","特定の財（商品）・サービスの1世帯当たり1か月間の支出 全国・地方・都市階級別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","特定の財（商品）・サービスの1世帯当たり1か月間の支出","全国・地方・都市階級別","総世帯"
"0003168477","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","四半期","0","2026-02-06","0","該当なし","122720","2026-02-06","","00200565","家計消費状況調査","00200","総務省","3-2","特定の財（商品）・サービスの1世帯当たり1か月間の支出 世帯主の年齢階級別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","特定の財（商品）・サービスの1世帯当たり1か月間の支出","世帯主の年齢階級別","総世帯"
"0003168520","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","年次","0","2026-02-06","0","該当なし","28496","2026-02-06","","00200565","家計消費状況調査","00200","総務省","3-2","特定の財（商品）・サービスの1世帯当たり1か月間の支出 世帯主の年齢階級別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","特定の財（商品）・サービスの1世帯当たり1か月間の支出","世帯主の年齢階級別","総世帯"
"0003168479","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","年次","0","2026-02-06","0","該当なし","2740","2026-02-06","","00200565","家計消費状況調査","00200","総務省","3-3","特定の財（商品）・サービスの1世帯当たり1か月間の支出 世帯主の勤めか自営かの別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","特定の財（商品）・サービスの1世帯当たり1か月間の支出","世帯主の勤めか自営かの別","総世帯"
"0003168497","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","四半期","0","2026-02-06","0","該当なし","11800","2026-02-06","","00200565","家計消費状況調査","00200","総務省","3-3","特定の財（商品）・サービスの1世帯当たり1か月間の支出 世帯主の勤めか自営かの別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","特定の財（商品）・サービスの1世帯当たり1か月間の支出","世帯主の勤めか自営かの別","総世帯"
"0003168499","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","年次","0","2026-02-06","0","該当なし","12056","2026-02-06","","00200565","家計消費状況調査","00200","総務省","3-4","特定の財（商品）・サービスの1世帯当たり1か月間の支出 世帯人員・就業者数別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","特定の財（商品）・サービスの1世帯当たり1か月間の支出","世帯人員・就業者数別","総世帯"
"0003168517","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","四半期","0","2026-02-06","0","該当なし","51920","2026-02-06","","00200565","家計消費状況調査","00200","総務省","3-4","特定の財（商品）・サービスの1世帯当たり1か月間の支出 世帯人員・就業者数別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","特定の財（商品）・サービスの1世帯当たり1か月間の支出","世帯人員・就業者数別","総世帯"
"0003168459","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","四半期","0","2026-02-06","0","該当なし","66080","2026-02-06","","00200565","家計消費状況調査","00200","総務省","3-5","特定の財（商品）・サービスの1世帯当たり1か月間の支出 年間収入階級別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","特定の財（商品）・サービスの1世帯当たり1か月間の支出","年間収入階級別","総世帯"
"0003168519","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","年次","0","2026-02-06","0","該当なし","15344","2026-02-06","","00200565","家計消費状況調査","00200","総務省","3-5","特定の財（商品）・サービスの1世帯当たり1か月間の支出 年間収入階級別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","特定の財（商品）・サービスの1世帯当たり1か月間の支出","年間収入階級別","総世帯"
"0003168478","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","四半期","0","2026-02-06","0","該当なし","37760","2026-02-06","","00200565","家計消費状況調査","00200","総務省","3-6","特定の財（商品）・サービスの1世帯当たり1か月間の支出 住居の種類別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","特定の財（商品）・サービスの1世帯当たり1か月間の支出","住居の種類別","総世帯"
"0003168521","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","年次","0","2026-02-06","0","該当なし","8768","2026-02-06","","00200565","家計消費状況調査","00200","総務省","3-6","特定の財（商品）・サービスの1世帯当たり1か月間の支出 住居の種類別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","特定の財（商品）・サービスの1世帯当たり1か月間の支出","住居の種類別","総世帯"
"0003168498","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","四半期","0","2026-02-06","0","該当なし","16520","2026-02-06","","00200565","家計消費状況調査","00200","総務省","3-7","特定の財（商品）・サービスの1世帯当たり1か月間の支出 世帯主の勤め先企業規模別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","特定の財（商品）・サービスの1世帯当たり1か月間の支出","世帯主の勤め先企業規模別","総世帯"
"0003168540","家計消費状況調査 平成29年改定（2015年1月～） 総世帯","年次","0","2026-02-06","0","該当なし","3836","2026-02-06","","00200565","家計消費状況調査","00200","総務省","3-7","特定の財（商品）・サービスの1世帯当たり1か月間の支出 世帯主の勤め先企業規模別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","総世帯","特定の財（商品）・サービスの1世帯当たり1か月間の支出","世帯主の勤め先企業規模別","総世帯"
"0003181269","家計消費状況調査 平成22年改定（2010年1月～2014年12月） 総世帯","年次","0","2018-08-07","0","該当なし","10500","2024-02-06","","00200565","家計消費状況調査","00200","総務省","3-1","1世帯当たり1か月間の支出 全国・地方・都市階級別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成22年改定（2010年1月～2014年12月）","総世帯","1世帯当たり1か月間の支出","全国・地方・都市階級別","総世帯"
"0003181322","家計消費状況調査 平成22年改定（2010年1月～2014年12月） 総世帯","四半期","0","2018-08-07","0","該当なし","42000","2024-02-06","","00200565","家計消費状況調査","00200","総務省","3-1","1世帯当たり1か月間の支出 全国・地方・都市階級別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成22年改定（2010年1月～2014年12月）","総世帯","1世帯当たり1か月間の支出","全国・地方・都市階級別","総世帯"
"0003181286","家計消費状況調査 平成22年改定（2010年1月～2014年12月） 総世帯","四半期","0","2018-08-07","0","該当なし","72000","2024-02-06","","00200565","家計消費状況調査","00200","総務省","3-2","1世帯当たり1か月間の支出 世帯主の年齢階級別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成22年改定（2010年1月～2014年12月）","総世帯","1世帯当たり1か月間の支出","世帯主の年齢階級別","総世帯"
"0003181328","家計消費状況調査 平成22年改定（2010年1月～2014年12月） 総世帯","年次","0","2018-08-07","0","該当なし","18000","2024-02-06","","00200565","家計消費状況調査","00200","総務省","3-2","1世帯当たり1か月間の支出 世帯主の年齢階級別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成22年改定（2010年1月～2014年12月）","総世帯","1世帯当たり1か月間の支出","世帯主の年齢階級別","総世帯"
"0003181311","家計消費状況調査 平成22年改定（2010年1月～2014年12月） 総世帯","年次","0","2018-08-07","0","該当なし","1875","2024-02-06","","00200565","家計消費状況調査","00200","総務省","3-3","1世帯当たり1か月間の支出 世帯主の勤めか自営かの別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成22年改定（2010年1月～2014年12月）","総世帯","1世帯当たり1か月間の支出","世帯主の勤めか自営かの別","総世帯"
"0003181323","家計消費状況調査 平成22年改定（2010年1月～2014年12月） 総世帯","四半期","0","2018-08-07","0","該当なし","7500","2024-02-06","","00200565","家計消費状況調査","00200","総務省","3-3","1世帯当たり1か月間の支出 世帯主の勤めか自営かの別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成22年改定（2010年1月～2014年12月）","総世帯","1世帯当たり1か月間の支出","世帯主の勤めか自営かの別","総世帯"
"0003181309","家計消費状況調査 平成22年改定（2010年1月～2014年12月） 総世帯","年次","0","2018-08-07","0","該当なし","8250","2024-02-06","","00200565","家計消費状況調査","00200","総務省","3-4","1世帯当たり1か月間の支出 世帯人員・就業者数別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成22年改定（2010年1月～2014年12月）","総世帯","1世帯当たり1か月間の支出","世帯人員・就業者数別","総世帯"
"0003181324","家計消費状況調査 平成22年改定（2010年1月～2014年12月） 総世帯","四半期","0","2018-08-07","0","該当なし","33000","2024-02-06","","00200565","家計消費状況調査","00200","総務省","3-4","1世帯当たり1か月間の支出 世帯人員・就業者数別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成22年改定（2010年1月～2014年12月）","総世帯","1世帯当たり1か月間の支出","世帯人員・就業者数別","総世帯"
"0003181265","家計消費状況調査 平成22年改定（2010年1月～2014年12月） 総世帯","四半期","0","2018-08-07","0","該当なし","42000","2024-02-06","","00200565","家計消費状況調査","00200","総務省","3-5","1世帯当たり1か月間の支出 年間収入階級別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成22年改定（2010年1月～2014年12月）","総世帯","1世帯当たり1か月間の支出","年間収入階級別","総世帯"
"0003181268","家計消費状況調査 平成22年改定（2010年1月～2014年12月） 総世帯","年次","0","2018-08-07","0","該当なし","10500","2024-02-06","","00200565","家計消費状況調査","00200","総務省","3-5","1世帯当たり1か月間の支出 年間収入階級別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成22年改定（2010年1月～2014年12月）","総世帯","1世帯当たり1か月間の支出","年間収入階級別","総世帯"
"0003181310","家計消費状況調査 平成22年改定（2010年1月～2014年12月） 総世帯","年次","0","2018-08-07","0","該当なし","6000","2024-02-06","","00200565","家計消費状況調査","00200","総務省","3-6","1世帯当たり1か月間の支出 住居の種類別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成22年改定（2010年1月～2014年12月）","総世帯","1世帯当たり1か月間の支出","住居の種類別","総世帯"
"0003181325","家計消費状況調査 平成22年改定（2010年1月～2014年12月） 総世帯","四半期","0","2018-08-07","0","該当なし","24000","2024-02-06","","00200565","家計消費状況調査","00200","総務省","3-6","1世帯当たり1か月間の支出 住居の種類別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成22年改定（2010年1月～2014年12月）","総世帯","1世帯当たり1か月間の支出","住居の種類別","総世帯"
"0003181270","家計消費状況調査 平成22年改定（2010年1月～2014年12月） 総世帯","年次","0","2018-08-07","0","該当なし","3750","2024-02-06","","00200565","家計消費状況調査","00200","総務省","3-7","1世帯当たり1か月間の支出 世帯主の勤め先企業規模別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成22年改定（2010年1月～2014年12月）","総世帯","1世帯当たり1か月間の支出","世帯主の勤め先企業規模別","総世帯"
"0003181305","家計消費状況調査 平成22年改定（2010年1月～2014年12月） 総世帯","四半期","0","2018-08-07","0","該当なし","15000","2024-02-06","","00200565","家計消費状況調査","00200","総務省","3-7","1世帯当たり1か月間の支出 世帯主の勤め先企業規模別 総世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成22年改定（2010年1月～2014年12月）","総世帯","1世帯当たり1か月間の支出","世帯主の勤め先企業規模別","総世帯"
"0003168310","家計消費状況調査 平成29年改定（2015年1月～） 二人以上の世帯","四半期","0","2026-02-06","0","該当なし","43428","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-1","インターネットを利用した1世帯当たり1か月間の支出 全国・地方・都市階級別 二人以上の世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","二人以上の世帯","インターネットを利用した1世帯当たり1か月間の支出","全国・地方・都市階級別","二人以上の世帯"
"0003168312","家計消費状況調査 平成29年改定（2015年1月～） 二人以上の世帯","年次","0","2026-02-06","0","該当なし","10080","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-1","インターネットを利用した1世帯当たり1か月間の支出 全国・地方・都市階級別 二人以上の世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","二人以上の世帯","インターネットを利用した1世帯当たり1か月間の支出","全国・地方・都市階級別","二人以上の世帯"
"0003168329","家計消費状況調査 平成29年改定（2015年1月～） 二人以上の世帯","月次","0","2026-02-06","0","該当なし","132356","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-1","インターネットを利用した1世帯当たり1か月間の支出 全国・地方・都市階級別","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","二人以上の世帯","インターネットを利用した1世帯当たり1か月間の支出","全国・地方・都市階級別",""
"0003168331","家計消費状況調査 平成29年改定（2015年1月～） 二人以上の世帯","四半期","0","2026-02-06","0","該当なし","80652","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-2","インターネットを利用した1世帯当たり1か月間の支出 世帯主の年齢階級別 二人以上の世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","二人以上の世帯","インターネットを利用した1世帯当たり1か月間の支出","世帯主の年齢階級別","二人以上の世帯"
"0003168333","家計消費状況調査 平成29年改定（2015年1月～） 二人以上の世帯","年次","0","2026-02-06","0","該当なし","18720","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-2","インターネットを利用した1世帯当たり1か月間の支出 世帯主の年齢階級別 二人以上の世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","二人以上の世帯","インターネットを利用した1世帯当たり1か月間の支出","世帯主の年齢階級別","二人以上の世帯"
"0003168348","家計消費状況調査 平成29年改定（2015年1月～） 二人以上の世帯","月次","0","2026-02-06","0","該当なし","245804","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-2","インターネットを利用した1世帯当たり1か月間の支出 世帯主の年齢階級別","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","二人以上の世帯","インターネットを利用した1世帯当たり1か月間の支出","世帯主の年齢階級別",""
"0003168289","家計消費状況調査 平成29年改定（2015年1月～） 二人以上の世帯","月次","0","2026-02-06","0","該当なし","24847","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-3","インターネットを利用した1世帯当たり1か月間の支出 世帯主の勤めか自営かの別","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","二人以上の世帯","インターネットを利用した1世帯当たり1か月間の支出","世帯主の勤めか自営かの別",""
"0003168350","家計消費状況調査 平成29年改定（2015年1月～） 二人以上の世帯","四半期","0","2026-02-06","0","該当なし","8159","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-3","インターネットを利用した1世帯当たり1か月間の支出 世帯主の勤めか自営かの別 二人以上の世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","二人以上の世帯","インターネットを利用した1世帯当たり1か月間の支出","世帯主の勤めか自営かの別","二人以上の世帯"
"0003168352","家計消費状況調査 平成29年改定（2015年1月～） 二人以上の世帯","年次","0","2026-02-06","0","該当なし","1901","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-3","インターネットを利用した1世帯当たり1か月間の支出 世帯主の勤めか自営かの別 二人以上の世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","二人以上の世帯","インターネットを利用した1世帯当たり1か月間の支出","世帯主の勤めか自営かの別","二人以上の世帯"
"0003168291","家計消費状況調査 平成29年改定（2015年1月～） 二人以上の世帯","四半期","0","2026-02-06","0","該当なし","34122","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-4","インターネットを利用した1世帯当たり1か月間の支出 世帯人員・就業者数別 二人以上の世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","二人以上の世帯","インターネットを利用した1世帯当たり1か月間の支出","世帯人員・就業者数別","二人以上の世帯"
"0003168292","家計消費状況調査 平成29年改定（2015年1月～） 二人以上の世帯","年次","0","2026-02-06","0","該当なし","7920","2026-02-06","","00200565","家計消費状況調査","00200","総務省","1-4","インターネットを利用した1世帯当たり1か月間の支出 世帯人員・就業者数別 二人以上の世帯","07","企業・家計・経済","04","家計","家計消費状況調査","平成29年改定（2015年1月～）","二人以上の世帯","インターネットを利用した1世帯当たり1か月間の支出","世帯人員・就業者数別","二人以上の世帯"
