"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY3"
"0003364045","果樹共済統計表 確報","年次","0","2020-10-14","0","全国","45504","2020-10-21","","00500606","果樹共済統計表","00500","農林水産省","3","都道府県別統計表 収穫共済　収支　共済目的の種類別","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","収穫共済　収支　共済目的の種類別","注：１．「収入」は、組合等が「組合等手持掛金」、連合会が「連合会手持保険料」、政府特別会計が「再保険料」である。<br>注：２．「支出」は、組合等、連合会及び政府特別会計が支払った「共済金」の内訳額である。","","","",""
"0003364045","果樹共済統計表 確報","年次","0","2020-10-14","0","都道府県","45504","2020-10-21","","00500606","果樹共済統計表","00500","農林水産省","3","都道府県別統計表 収穫共済　収支　共済目的の種類別","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","収穫共済　収支　共済目的の種類別","注：１．「収入」は、組合等が「組合等手持掛金」、連合会が「連合会手持保険料」、政府特別会計が「再保険料」である。<br>注：２．「支出」は、組合等、連合会及び政府特別会計が支払った「共済金」の内訳額である。","","","",""
"0003364038","果樹共済統計表 確報","年次","0","2020-10-14","0","全国","6192","2020-10-21","","00500606","果樹共済統計表","00500","農林水産省","3-1","全国統計表 収支　収穫共済","04","農林水産業","01","農業","果樹共済統計表","確報","全国統計表","収支　収穫共済","注：１．「収入」は、組合等が「組合等手持掛金」、連合会が「連合会手持保険料」、政府特別会計が「再保険料」である。<br>注：２．「支出」は、組合等、連合会及び政府特別会計が支払った「共済金」の内訳額である。","","","",""
"0003364039","果樹共済統計表 確報","年次","0","2020-10-14","0","全国","540","2020-10-14","","00500606","果樹共済統計表","00500","農林水産省","3-2","全国統計表 収支　樹体共済","04","農林水産業","01","農業","果樹共済統計表","確報","全国統計表","収支　樹体共済","注：１．「収入」は、組合等が「組合等手持掛金」、連合会が「連合会手持保険料」、政府特別会計が「再保険料」である。<br>注：２．「支出」は、組合等、連合会及び政府特別会計が支払った「共済金」の内訳額である。","","","",""
"0003364048","果樹共済統計表 確報","年次","0","2020-10-14","0","全国","4634","2020-10-21","","00500606","果樹共済統計表","00500","農林水産省","4","都道府県別統計表 収穫共済　面積引受率等　共済目的の種類別","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","収穫共済　面積引受率等　共済目的の種類別","注：「結果樹面積」は、農林水産省大臣官房統計部資料等による。","","","",""
"0003364048","果樹共済統計表 確報","年次","0","2020-10-14","0","都道府県","4634","2020-10-21","","00500606","果樹共済統計表","00500","農林水産省","4","都道府県別統計表 収穫共済　面積引受率等　共済目的の種類別","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","収穫共済　面積引受率等　共済目的の種類別","注：「結果樹面積」は、農林水産省大臣官房統計部資料等による。","","","",""
"0003364049","果樹共済統計表 確報","年次","0","2020-10-14","0","全国","8920","2020-10-21","","00500606","果樹共済統計表","00500","農林水産省","5","都道府県別統計表 収穫共済　10ａ当たり収穫量　共済目的の種類別","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","収穫共済　10ａ当たり収穫量　共済目的の種類別","注：「通知単収」は農林水産省経営局長が定めて都道府県知事に通知した単位当たり収穫量であり（全相殺方式においては対象外）、「標準収穫量」及び「基準収穫量」は引受面積で除した平均値である。","","","",""
"0003364049","果樹共済統計表 確報","年次","0","2020-10-14","0","都道府県","8920","2020-10-21","","00500606","果樹共済統計表","00500","農林水産省","5","都道府県別統計表 収穫共済　10ａ当たり収穫量　共済目的の種類別","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","収穫共済　10ａ当たり収穫量　共済目的の種類別","注：「通知単収」は農林水産省経営局長が定めて都道府県知事に通知した単位当たり収穫量であり（全相殺方式においては対象外）、「標準収穫量」及び「基準収穫量」は引受面積で除した平均値である。","","","",""
"0003364531","果樹共済統計表 確報","年次","0","2020-10-14","0","全国","6856","2020-10-21","","00500606","果樹共済統計表","00500","農林水産省","6","都道府県別統計表 収穫共済　平均付保割合　共済目的の種類別","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","収穫共済　平均付保割合　共済目的の種類別","","","","",""
"0003364531","果樹共済統計表 確報","年次","0","2020-10-14","0","都道府県","6856","2020-10-21","","00500606","果樹共済統計表","00500","農林水産省","6","都道府県別統計表 収穫共済　平均付保割合　共済目的の種類別","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","収穫共済　平均付保割合　共済目的の種類別","","","","",""
"0003364534","果樹共済統計表 確報","年次","0","2020-02-18","0","全国","2880","2020-10-14","","00500606","果樹共済統計表","00500","農林水産省","7-1","都道府県別統計表 樹体共済　引受　都道府県別計","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","樹体共済　引受　都道府県別計","","","","",""
"0003364534","果樹共済統計表 確報","年次","0","2020-02-18","0","都道府県","2880","2020-10-14","","00500606","果樹共済統計表","00500","農林水産省","7-1","都道府県別統計表 樹体共済　引受　都道府県別計","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","樹体共済　引受　都道府県別計","","","","",""
"0003364535","果樹共済統計表 確報","年次","0","2020-10-14","0","全国","5550","2020-10-21","","00500606","果樹共済統計表","00500","農林水産省","7-1","都道府県別統計表 樹体共済　引受　共済目的の種類別","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","樹体共済　引受　共済目的の種類別","","","","",""
"0003364535","果樹共済統計表 確報","年次","0","2020-10-14","0","都道府県","5550","2020-10-21","","00500606","果樹共済統計表","00500","農林水産省","7-1","都道府県別統計表 樹体共済　引受　共済目的の種類別","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","樹体共済　引受　共済目的の種類別","","","","",""
"0003364536","果樹共済統計表 確報","年次","0","2020-02-18","0","全国","2000","2020-10-14","","00500606","果樹共済統計表","00500","農林水産省","7-2","都道府県別統計表 樹体共済　被害・支払　都道府県別計","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","樹体共済　被害・支払　都道府県別計","","","","",""
"0003364536","果樹共済統計表 確報","年次","0","2020-02-18","0","都道府県","2000","2020-10-14","","00500606","果樹共済統計表","00500","農林水産省","7-2","都道府県別統計表 樹体共済　被害・支払　都道府県別計","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","樹体共済　被害・支払　都道府県別計","","","","",""
"0003364537","果樹共済統計表 確報","年次","0","2020-10-14","0","全国","3700","2020-10-21","","00500606","果樹共済統計表","00500","農林水産省","7-2","都道府県別統計表 樹体共済　被害・支払　共済目的の種類別","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","樹体共済　被害・支払　共済目的の種類別","","","","",""
"0003364537","果樹共済統計表 確報","年次","0","2020-10-14","0","都道府県","3700","2020-10-21","","00500606","果樹共済統計表","00500","農林水産省","7-2","都道府県別統計表 樹体共済　被害・支払　共済目的の種類別","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","樹体共済　被害・支払　共済目的の種類別","","","","",""
"0003364538","果樹共済統計表 確報","年次","0","2020-02-18","0","全国","1182","2020-10-14","","00500606","果樹共済統計表","00500","農林水産省","7-3","都道府県別統計表 樹体共済　収支　都道府県別計","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","樹体共済　収支　都道府県別計","注：１．「収入」は、組合等が「組合等手持掛金」、連合会が「連合会手持保険料」、政府特別会計が「再保険料」である。<br>注：２．「支出」は、組合等、連合会及び政府特別会計が支払った「共済金」の内訳額である。","","","",""
"0003364538","果樹共済統計表 確報","年次","0","2020-02-18","0","都道府県","1182","2020-10-14","","00500606","果樹共済統計表","00500","農林水産省","7-3","都道府県別統計表 樹体共済　収支　都道府県別計","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","樹体共済　収支　都道府県別計","注：１．「収入」は、組合等が「組合等手持掛金」、連合会が「連合会手持保険料」、政府特別会計が「再保険料」である。<br>注：２．「支出」は、組合等、連合会及び政府特別会計が支払った「共済金」の内訳額である。","","","",""
"0003364539","果樹共済統計表 確報","年次","0","2020-10-14","0","全国","2220","2020-10-21","","00500606","果樹共済統計表","00500","農林水産省","7-3","都道府県別統計表 樹体共済　収支　共済目的の種類別","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","樹体共済　収支　共済目的の種類別","注：１．「収入」は、組合等が「組合等手持掛金」、連合会が「連合会手持保険料」、政府特別会計が「再保険料」である。<br>注：２．「支出」は、組合等、連合会及び政府特別会計が支払った「共済金」の内訳額である。","","","",""
"0003364539","果樹共済統計表 確報","年次","0","2020-10-14","0","都道府県","2220","2020-10-21","","00500606","果樹共済統計表","00500","農林水産省","7-3","都道府県別統計表 樹体共済　収支　共済目的の種類別","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","樹体共済　収支　共済目的の種類別","注：１．「収入」は、組合等が「組合等手持掛金」、連合会が「連合会手持保険料」、政府特別会計が「再保険料」である。<br>注：２．「支出」は、組合等、連合会及び政府特別会計が支払った「共済金」の内訳額である。","","","",""
"0003364541","果樹共済統計表 確報","年次","0","2020-10-14","0","全国","930","2020-10-21","","00500606","果樹共済統計表","00500","農林水産省","7-4","都道府県別統計表 樹体共済　面積引受率等　共済目的の種類別","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","樹体共済　面積引受率等　共済目的の種類別","注：「結果樹面積」は、農林水産省大臣官房統計部資料等による。","","","",""
"0003364541","果樹共済統計表 確報","年次","0","2020-10-14","0","都道府県","930","2020-10-21","","00500606","果樹共済統計表","00500","農林水産省","7-4","都道府県別統計表 樹体共済　面積引受率等　共済目的の種類別","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","樹体共済　面積引受率等　共済目的の種類別","注：「結果樹面積」は、農林水産省大臣官房統計部資料等による。","","","",""
"0003364540","果樹共済統計表 確報","年次","0","2020-02-18","0","全国","1209","2020-10-14","","00500606","果樹共済統計表","00500","農林水産省","7-5","都道府県別統計表 樹体共済　１戸当たり、10ａ当たり及び１本当たり引受・支払　共済目的の種類別計","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","樹体共済　１戸当たり、10ａ当たり及び１本当たり引受・支払　共済目的の種類別計","","","","",""
"0003364540","果樹共済統計表 確報","年次","0","2020-02-18","0","都道府県","1209","2020-10-14","","00500606","果樹共済統計表","00500","農林水産省","7-5","都道府県別統計表 樹体共済　１戸当たり、10ａ当たり及び１本当たり引受・支払　共済目的の種類別計","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","樹体共済　１戸当たり、10ａ当たり及び１本当たり引受・支払　共済目的の種類別計","","","","",""
"0003364542","果樹共済統計表 確報","年次","0","2020-02-18","0","全国","432","2020-10-14","","00500606","果樹共済統計表","00500","農林水産省","7-6","都道府県別統計表 樹体共済　責任保険歩合別組合等数　共済目的の種類別計","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","樹体共済　責任保険歩合別組合等数　共済目的の種類別計","","","","",""
"0003364542","果樹共済統計表 確報","年次","0","2020-02-18","0","都道府県","432","2020-10-14","","00500606","果樹共済統計表","00500","農林水産省","7-6","都道府県別統計表 樹体共済　責任保険歩合別組合等数　共済目的の種類別計","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","樹体共済　責任保険歩合別組合等数　共済目的の種類別計","","","","",""
"0003364543","果樹共済統計表 確報","年次","0","2020-02-18","0","全国","2592","2020-10-14","","00500606","果樹共済統計表","00500","農林水産省","7-7","都道府県別統計表 樹体共済　通常・異常災害別組合等数","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","樹体共済　通常・異常災害別組合等数","注：組合等数は、延数である。","","","",""
"0003364543","果樹共済統計表 確報","年次","0","2020-02-18","0","都道府県","2592","2020-10-14","","00500606","果樹共済統計表","00500","農林水産省","7-7","都道府県別統計表 樹体共済　通常・異常災害別組合等数","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","樹体共済　通常・異常災害別組合等数","注：組合等数は、延数である。","","","",""
"0003364046","果樹共済統計表 確報","年次","0","2020-02-18","0","全国","6061","2020-10-14","","00500606","果樹共済統計表","00500","農林水産省","8","都道府県別統計表 収穫共済　引受及び被害・支払　共済目的の種類等別計","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","収穫共済　引受及び被害・支払　共済目的の種類等別計","","","","",""
"0003364046","果樹共済統計表 確報","年次","0","2020-02-18","0","都道府県","6061","2020-10-14","","00500606","果樹共済統計表","00500","農林水産省","8","都道府県別統計表 収穫共済　引受及び被害・支払　共済目的の種類等別計","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","収穫共済　引受及び被害・支払　共済目的の種類等別計","","","","",""
"0003364047","果樹共済統計表 確報","年次","0","2020-02-18","0","全国","4884","2020-10-14","","00500606","果樹共済統計表","00500","農林水産省","9","都道府県別統計表 収穫共済　１戸当たり及び10ａ当たり引受・支払　共済目的の種類別計","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","収穫共済　１戸当たり及び10ａ当たり引受・支払　共済目的の種類別計","","","","",""
"0003364047","果樹共済統計表 確報","年次","0","2020-02-18","0","都道府県","4884","2020-10-14","","00500606","果樹共済統計表","00500","農林水産省","9","都道府県別統計表 収穫共済　１戸当たり及び10ａ当たり引受・支払　共済目的の種類別計","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","収穫共済　１戸当たり及び10ａ当たり引受・支払　共済目的の種類別計","","","","",""
"0001917248","果樹共済統計表 確報 平成30年産果樹共済統計表","年次","201801-201812","2022-01-29","0","該当なし","6720","2022-03-17","","00500606","果樹共済統計表","00500","農林水産省","1-1","全国統計表 引受及び被害・支払（年産別） 収穫共済","04","農林水産業","01","農業","果樹共済統計表","確報","全国統計表","引受及び被害・支払（年産別）","","平成30年産果樹共済統計表","収穫共済","",""
"0001917253","果樹共済統計表 確報 平成30年産果樹共済統計表","年次","201801-201812","2022-01-29","0","該当なし","7648","2022-03-17","","00500606","果樹共済統計表","00500","農林水産省","1-1","都道府県別統計表 収穫共済 引受 共済目的の種類別 合計(半相殺方式・全相殺方式・災害収入共済方式・樹園地単位方式)","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","収穫共済","","平成30年産果樹共済統計表","引受","共済目的の種類別","合計(半相殺方式・全相殺方式・災害収入共済方式・樹園地単位方式)"
"0001917282","果樹共済統計表 確報 平成30年産果樹共済統計表","年次","201801-201812","2022-01-29","0","該当なし","2336","2022-03-17","","00500606","果樹共済統計表","00500","農林水産省","1-10","都道府県別統計表 収穫共済 引受 共済目的の種類別 全相殺方式計(減収総合方式・品質方式)","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","収穫共済","","平成30年産果樹共済統計表","引受","共済目的の種類別","全相殺方式計(減収総合方式・品質方式)"
"0001917283","果樹共済統計表 確報 平成30年産果樹共済統計表","年次","201801-201812","2022-01-29","0","該当なし","936","2022-03-17","","00500606","果樹共済統計表","00500","農林水産省","1-11","都道府県別統計表 収穫共済 引受 共済目的の種類別 全相殺方式 減収総合方式","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","収穫共済","","平成30年産果樹共済統計表","引受","共済目的の種類別","全相殺方式 減収総合方式"
"0001917284","果樹共済統計表 確報 平成30年産果樹共済統計表","年次","201801-201812","2022-01-29","0","該当なし","195","2022-03-17","","00500606","果樹共済統計表","00500","農林水産省","1-12","都道府県別統計表 収穫共済 引受 共済目的の種類別 全相殺方式 品質方式","04","農林水産業","01","農業","果樹共済統計表","確報","都道府県別統計表","収穫共済","","平成30年産果樹共済統計表","引受","共済目的の種類別","全相殺方式 品質方式"
