"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003356199","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","576","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","14","企業規模、賃金カットを実施した企業の対象者別企業割合","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","企業規模、賃金カットを実施した企業の対象者別企業割合","１）集計対象企業割合は、賃金の改定を実施し又は予定していて額も決定している企業に占める賃金カットを実施し又は予定している企業の割合である。２）賃金カットを実施し又は予定している企業には、１人平均賃金を引き上げた企業（予定を含む）と引き下げた企業（予定を含む）を含んでいる。"
"0003356200","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","4752","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","15","産業、賃金カットの内容別企業割合","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","産業、賃金カットの内容別企業割合","１）集計対象企業割合は、賃金の改定を実施し又は予定していて額も決定している企業に占める賃金カットを実施し又は予定している企業の割合である。２）賃金カットを実施し又は予定している企業には、１人平均賃金を引き上げた企業（予定を含む）と引き下げた企業（予定を含む）を含んでいる。"
"0003356201","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","864","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","15","企業規模、賃金カットの内容別企業割合","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","企業規模、賃金カットの内容別企業割合","１）集計対象企業割合は、賃金の改定を実施し又は予定していて額も決定している企業に占める賃金カットを実施し又は予定している企業の割合である。２）賃金カットを実施し又は予定している企業には、１人平均賃金を引き上げた企業（予定を含む）と引き下げた企業（予定を含む）を含んでいる。"
"0003356202","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","2772","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","16","産業、賃金の改定方式別労働者及び企業割合","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","産業、賃金の改定方式別労働者及び企業割合","賃金の改定を実施し又は予定していて額も決定している企業についての数値である。"
"0003356203","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","504","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","16","企業規模、賃金の改定方式別労働者及び企業割合","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","企業規模、賃金の改定方式別労働者及び企業割合","賃金の改定を実施し又は予定していて額も決定している企業についての数値である。"
"0003356204","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","9702","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","17-1","産業、賃金の改定の決定に当たり重視した要素別企業割合","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","産業、賃金の改定の決定に当たり重視した要素別企業割合","１）賃賃金の改定を実施し又は予定している企業及び賃金の改定を実施しない企業についての数値又は賃金の改定を実施し又は予定していて額も決定している企業についての数値である。２）集計対象企業割合は賃金の改定を実施し又は予定していて額も決定している企業の割合である。３）複数回答計は、その要素を重視したすべての企業（最も重視したものを１つ、そのほかに重視したものを２つまでの最大３つの複数回答による）の数を集計対象企業数で除したものである。"
"0003356205","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","1764","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","17-1","企業規模、賃金の改定の決定に当たり重視した要素別企業割合","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","企業規模、賃金の改定の決定に当たり重視した要素別企業割合","１）賃賃金の改定を実施し又は予定している企業及び賃金の改定を実施しない企業についての数値又は賃金の改定を実施し又は予定していて額も決定している企業についての数値である。２）集計対象企業割合は賃金の改定を実施し又は予定していて額も決定している企業の割合である。３）複数回答計は、その要素を重視したすべての企業（最も重視したものを１つ、そのほかに重視したものを２つまでの最大３つの複数回答による）の数を集計対象企業数で除したものである。"
"0003356206","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","5346","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","18-1","産業、企業の業績の評価、企業の業績の判断基準別企業割合（「企業の業績」を重視した企業）","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","産業、企業の業績の評価、企業の業績の判断基準別企業割合（「企業の業績」を重視した企業）","１）賃金の改定を実施し又は予定している企業及び賃金の改定を実施しない企業のうち、「企業の業績」を重視した企業（最も重視したものを１つ、そのほかに重視したものを２つまでの最大３つの複数回答による）についての数値又は賃金の改定を実施し又は予定していて額も決定している企業のうち、「企業の業績」を重視した企業（最も重視したものを１つ、そのほかに重視したものを２つまでの最大３つの複数回答による）についての数値である。２）集計対象企業割合は、賃金の改定を実施し又は予定していて額も決定している企業に占める、「企業の業績」を重視したすべての企業（複数回答）の割合である。"
"0003360912","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","972","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","18-1","企業規模、企業の業績の評価、企業の業績の判断基準別企業割合（「企業の業績」を重視した企業）","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","企業規模、企業の業績の評価、企業の業績の判断基準別企業割合（「企業の業績」を重視した企業）","１）賃金の改定を実施し又は予定している企業及び賃金の改定を実施しない企業のうち、「企業の業績」を重視した企業（最も重視したものを１つ、そのほかに重視したものを２つまでの最大３つの複数回答による）についての数値又は賃金の改定を実施し又は予定していて額も決定している企業のうち、「企業の業績」を重視した企業（最も重視したものを１つ、そのほかに重視したものを２つまでの最大３つの複数回答による）についての数値である。２）集計対象企業割合は、賃金の改定を実施し又は予定していて額も決定している企業に占める、「企業の業績」を重視したすべての企業（複数回答）の割合である。"
"0003368567","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","1980","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","19","産業、企業の業績の評価、企業の業績の判断基準別１人平均賃金改定率（賃金の改定額が決定している企業のうち「企業の業績」を重視した企業）－加重平均","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","産業、企業の業績の評価、企業の業績の判断基準別１人平均賃金改定率（賃金の改定額が決定している企業のうち「企業の業績」を重視した企業）－加重平均","１）賃金の改定を実施し又は予定していて額も決定している企業のうち、「企業の業績」を重視した企業（最も重視したものを１つ、そのほかに重視したものを２つまでの最大３つの複数回答による）についての数値である。２）１人平均賃金改定率は、常用労働者数による加重平均である。"
"0003368568","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","360","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","19","企業規模、企業の業績の評価、企業の業績の判断基準別１人平均賃金改定率（賃金の改定額が決定している企業のうち「企業の業績」を重視した企業）－加重平均","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","企業規模、企業の業績の評価、企業の業績の判断基準別１人平均賃金改定率（賃金の改定額が決定している企業のうち「企業の業績」を重視した企業）－加重平均","１）賃金の改定を実施し又は予定していて額も決定している企業のうち、「企業の業績」を重視した企業（最も重視したものを１つ、そのほかに重視したものを２つまでの最大３つの複数回答による）についての数値である。２）１人平均賃金改定率は、常用労働者数による加重平均である。"
"0003356111","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","1080","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","1a","産業別１人平均賃金の改定額、引上げ額及び引下げ額","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","産業別１人平均賃金の改定額、引上げ額及び引下げ額","１）１人平均賃金の改定額は、賃金の改定を実施し又は予定していて額も決定している企業及び賃金の改定を実施しない企業の常用労働者数による加重平均及び企業数による単純平均である。２）１人平均賃金の改定額は、１か月当たりの１人平均所定内賃金の改定額である。３）「うち引上げ額」は、賃金の改定により１人平均賃金が増額した場合についてのみ、「うち引下げ額」は、１人平均賃金が減額した場合についてのみの値である。"
"0003356112","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","216","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","1a","企業規模別１人平均賃金の改定額、引上げ額及び引下げ額","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","企業規模別１人平均賃金の改定額、引上げ額及び引下げ額","１）１人平均賃金の改定額は、賃金の改定を実施し又は予定していて額も決定している企業及び賃金の改定を実施しない企業の常用労働者数による加重平均及び企業数による単純平均である。２）１人平均賃金の改定額は、１か月当たりの１人平均所定内賃金の改定額である。３）「うち引上げ額」は、賃金の改定により１人平均賃金が増額した場合についてのみ、「うち引下げ額」は、１人平均賃金が減額した場合についてのみの値である。"
"0003356099","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","720","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","1a-3a","産業別１人平均賃金の改定額、改定率(労働組合の有無別）","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","産業別１人平均賃金の改定額、改定率(労働組合の有無別）","１）１人平均賃金の改定額は、賃金の改定を実施し又は予定していて額も決定している企業及び賃金の改定を実施しない企業の常用労働者数による加重平均である。２）１人平均賃金の改定額は、１か月当たりの１人平均所定内賃金の改定額である。"
"0003356100","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","144","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","1a-3a","企業規模別１人平均賃金の改定額、改定率(労働組合の有無別）","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","企業規模別１人平均賃金の改定額、改定率(労働組合の有無別）","１）１人平均賃金の改定額は、賃金の改定を実施し又は予定していて額も決定している企業及び賃金の改定を実施しない企業の常用労働者数による加重平均である。２）１人平均賃金の改定額は、１か月当たりの１人平均所定内賃金の改定額である。"
"0003355968","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","12804","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","2","産業、企業規模、１人平均賃金の改定額及び改定額階級別企業割合－単純平均","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","産業、企業規模、１人平均賃金の改定額及び改定額階級別企業割合－単純平均","１）１人平均賃金の改定額は、賃金の改定を実施し又は予定していて額も決定している企業及び賃金の改定を実施しない企業の１人平均所定内賃金の単純平均である。２）「０円」は、１人平均賃金の改定額が０円又は、賃金の改定を実施しない企業の企業数割合である。"
"0003366525","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","6534","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","20-1","産業、賃金の改定の決定に当たり参考にした他企業の種類別企業割合（「世間相場」を重視した企業）","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","産業、賃金の改定の決定に当たり参考にした他企業の種類別企業割合（「世間相場」を重視した企業）","１）賃金の改定を実施し又は予定している企業及び賃金の改定を実施しない企業のうち、賃金の改定の決定に当たり「世間相場」を重視した企業（最も重視したものを１つ、そのほかに重視したものを２つまでの最大３つの複数回答による）についての数値又は賃金の改定を実施し又は予定していて額も決定している企業のうち、賃金の改定の決定に当たり「世間相場」を重視した企業（最も重視したものを１つ、そのほかに重視したものを２つまでの最大３つの複数回答による）についての数値である。２）集計対象企業割合は、賃金の改定を実施し又は予定していて額も決定している企業に占める、賃金の改定の決定に当たり「世間相場」を重視したすべての企業（複数回答）の割合である。３）複数回答計は、その要素を重視したすべての企業（最も重視したものを１つ、そのほかに重視したものを２つまでの最大３つの複数回答による）の数を集計対象企業数で除したものである。"
"0003366526","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","1188","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","20-1","企業規模、賃金の改定の決定に当たり参考にした他企業の種類別企業割合（「世間相場」を重視した企業）","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","企業規模、賃金の改定の決定に当たり参考にした他企業の種類別企業割合（「世間相場」を重視した企業）","１）賃金の改定を実施し又は予定している企業及び賃金の改定を実施しない企業のうち、賃金の改定の決定に当たり「世間相場」を重視した企業（最も重視したものを１つ、そのほかに重視したものを２つまでの最大３つの複数回答による）についての数値又は賃金の改定を実施し又は予定していて額も決定している企業のうち、賃金の改定の決定に当たり「世間相場」を重視した企業（最も重視したものを１つ、そのほかに重視したものを２つまでの最大３つの複数回答による）についての数値である。２）集計対象企業割合は、賃金の改定を実施し又は予定していて額も決定している企業に占める、賃金の改定の決定に当たり「世間相場」を重視したすべての企業（複数回答）の割合である。３）複数回答計は、その要素を重視したすべての企業（最も重視したものを１つ、そのほかに重視したものを２つまでの最大３つの複数回答による）の数を集計対象企業数で除したものである。"
"0003356212","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","2178","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","21","産業、賞与の支給状況別企業割合","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","産業、賞与の支給状況別企業割合","全企業による賞与の支給状況についての数値である。"
"0003356213","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","396","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","21","企業規模、賞与の支給状況別企業割合","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","企業規模、賞与の支給状況別企業割合","全企業による賞与の支給状況についての数値である。"
"0003356214","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","1188","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","22","産業、今年の夏の賞与支給額の決定方式別企業割合","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","産業、今年の夏の賞与支給額の決定方式別企業割合","集計対象企業割合は、全企業に占める今年の夏の賞与を支給した又は支給する（額決定）企業の割合である。"
"0003356215","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","216","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","22","企業規模、今年の夏の賞与支給額の決定方式別企業割合","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","企業規模、今年の夏の賞与支給額の決定方式別企業割合","集計対象企業割合は、全企業に占める今年の夏の賞与を支給した又は支給する（額決定）企業の割合である。"
"0003356216","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","5940","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","23","産業、１人平均賞与支給額及び支給額階級別労働者割合－加重平均","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","産業、１人平均賞与支給額及び支給額階級別労働者割合－加重平均","１）全企業のうち、賞与を支給した企業についての数値である。２）１人平均賞与支給額は、賞与を支給した企業の常用労働者による加重平均である。"
"0003356217","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","1080","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","23","企業規模、１人平均賞与支給額及び支給額階級別労働者割合－加重平均","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","企業規模、１人平均賞与支給額及び支給額階級別労働者割合－加重平均","１）全企業のうち、賞与を支給した企業についての数値である。２）１人平均賞与支給額は、賞与を支給した企業の常用労働者による加重平均である。"
"0003356218","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","5940","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","24","産業、１人平均賞与支給額及び支給額階級別企業割合－単純平均","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","産業、１人平均賞与支給額及び支給額階級別企業割合－単純平均","１）全企業のうち、賞与を支給した企業についての数値である。２）１人平均賞与支給額は、賞与を支給した企業の単純平均である。"
"0003356219","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","1080","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","24","企業規模、１人平均賞与支給額及び支給額階級別企業割合－単純平均","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","企業規模、１人平均賞与支給額及び支給額階級別企業割合－単純平均","１）全企業のうち、賞与を支給した企業についての数値である。２）１人平均賞与支給額は、賞与を支給した企業の単純平均である。"
"0003356220","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","5148","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","25","産業、１人平均賞与支給月数及び支給月数階級別労働者割合－加重平均","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","産業、１人平均賞与支給月数及び支給月数階級別労働者割合－加重平均","１）全企業のうち、賞与を支給した企業についての数値である。２）１人平均賞与支給月数は、賞与を支給した企業の常用労働者による加重平均である。"
"0003356221","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","936","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","25","企業規模、１人平均賞与支給月数及び支給月数階級別労働者割合－加重平均","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","企業規模、１人平均賞与支給月数及び支給月数階級別労働者割合－加重平均","１）全企業のうち、賞与を支給した企業についての数値である。２）１人平均賞与支給月数は、賞与を支給した企業の常用労働者による加重平均である。"
"0003356222","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","5148","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","26","産業、１人平均賞与支給月数及び支給月数階級別企業割合－単純平均","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","産業、１人平均賞与支給月数及び支給月数階級別企業割合－単純平均","１）全企業のうち、賞与を支給した企業についての数値である。２）１人平均賞与支給月数は、賞与を支給した企業の単純平均である。"
"0003356223","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","936","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","26","企業規模、１人平均賞与支給月数及び支給月数階級別企業割合－単純平均","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","企業規模、１人平均賞与支給月数及び支給月数階級別企業割合－単純平均","１）全企業のうち、賞与を支給した企業についての数値である。２）１人平均賞与支給月数は、賞与を支給した企業の単純平均である。"
"0003355969","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","12222","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","3","産業、企業規模、１人平均賃金の改定率及び改定率階級別労働者割合－加重平均","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","産業、企業規模、１人平均賃金の改定率及び改定率階級別労働者割合－加重平均","１）１人平均賃金の改定率は、賃金の改定を実施し又は予定していて額も決定している企業及び賃金の改定を実施しない企業の１人平均所定内賃金の改定率の常用労働者数による加重平均である。２）「０％」は、１人平均賃金の改定率が０％又は、賃金の改定を実施しない企業の常用労働者数割合である。"
"0003356224","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","1584","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","31","産業別平均要求額、平均妥結額及び平均賃金改定率（労働組合のある企業のうち賃上げ要求交渉を行った企業）","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","産業別平均要求額、平均妥結額及び平均賃金改定率（労働組合のある企業のうち賃上げ要求交渉を行った企業）","１）労働組合のある企業で、賃上げ要求交渉を行った企業のうち、「要求額」と「妥結額」に回答のあった企業についての数値である。２）「平均妥結額」には、賃金の改定を実施しない企業も含まれる。３）加重平均の「達成率」は、加重平均の「平均妥結額」を加重平均の「平均要求額」で除したものである。４）単純平均の「達成率」は、単純平均の「平均妥結額」を単純平均の「平均要求額」で除したものである。"
"0003356225","賃金引上げ等の実態に関する調査","年次","0","2022-02-25","0","該当なし","288","2022-02-25","","00450098","賃金引上げ等の実態に関する調査","00450","厚生労働省","31","企業規模別平均要求額、平均妥結額及び平均賃金改定率（労働組合のある企業のうち賃上げ要求交渉を行った企業）","03","労働・賃金","02","賃金・労働条件","賃金引上げ等の実態に関する調査","企業規模別平均要求額、平均妥結額及び平均賃金改定率（労働組合のある企業のうち賃上げ要求交渉を行った企業）","１）労働組合のある企業で、賃上げ要求交渉を行った企業のうち、「要求額」と「妥結額」に回答のあった企業についての数値である。２）「平均妥結額」には、賃金の改定を実施しない企業も含まれる。３）加重平均の「達成率」は、加重平均の「平均妥結額」を加重平均の「平均要求額」で除したものである。４）単純平均の「達成率」は、単純平均の「平均妥結額」を単純平均の「平均要求額」で除したものである。"
