"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003398307","特許行政年次報告書","第2章　主要統計 ２．特許出願における審査請求等の推移　（2）一次審査着手前の出願の取下げ・放棄件数の推移","年次","0","2024-02-13","0","該当なし","16","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第2章　主要統計","２．特許出願における審査請求等の推移　（2）一次審査着手前の出願の取下げ・放棄件数の推移","注：審査請求された出願で、一次審査着手前の出願のうち取下げ・放棄の件数を示す。<br>問合せ先：調整課"
"0003398308","特許行政年次報告書","第2章　主要統計 ２．特許出願における審査請求等の推移　（3）平均請求項数の推移","年次","0","2024-02-13","0","該当なし","32","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第2章　主要統計","２．特許出願における審査請求等の推移　（3）平均請求項数の推移","問合せ先：調整課"
"0003398312","特許行政年次報告書","第2章　主要統計 ３．特許出願における一次審査未着手件数","年次","0","2024-02-13","0","該当なし","16","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第2章　主要統計","３．特許出願における一次審査未着手件数","注１：一次審査未着手件数は、年の末日（12月31日）時点での件数である。<br>注２：審査請求料の納付繰延制度を利用しているものは含まれていない。<br>問合せ先：調整課"
"0003398314","特許行政年次報告書","第2章　主要統計 ５．分類別統計表　（1）特許（出願）、（2）特許（登録）、（3）実用新案（出願）、（4）実用新案（登録）","年次","0","2024-02-13","0","該当なし","10788","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第2章　主要統計","５．分類別統計表　（1）特許（出願）、（2）特許（登録）、（3）実用新案（出願）、（4）実用新案（登録）","注１：分類が付与された出願における、発明又は考案を最も適切に表現する分類についての統計である。<br>注２：「特許（出願）」及び「新実用新案（出願）」は、分類が付与される前に取り下げられた等の出願は含まない。<br>注３：「特許（出願）」及び「新実用新案（出願）」は、ＰＣＴ出願から国内移行された出願（国内書面受付日を基準としてカウント）を含む。<br>注４：データ取得当時の数値であり、分類は数値取得時の名称である。<br>問合せ先（出願）：調整課<br>問合せ先（登録）：審査業務課登録室"
"0003398315","特許行政年次報告書","第2章　主要統計 ５．分類別統計表　（5）意匠（出願）、（6）意匠（登録）","年次","0","2024-02-13","0","該当なし","2728","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第2章　主要統計","５．分類別統計表　（5）意匠（出願）、（6）意匠（登録）","注１：数値は、国際意匠登録出願を含む。<br>注２：データ取得当時の数値であり、分類は数値取得時の名称である。<br>問合せ先（出願）：意匠課<br>問合せ先（登録）：審査業務課登録室"
"0003398319","特許行政年次報告書","第2章　主要統計 ７．商標類型別出願・登録件数表（立体商標）","年次","0","2024-02-13","0","該当なし","64","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第2章　主要統計","７．商標類型別出願・登録件数表（立体商標）","問合せ先：商標課"
"0003398320","特許行政年次報告書","第2章　主要統計 ７．商標類型別出願・登録件数表（音、動き、位置、色彩、ホログラム）","年次","0","2024-02-13","0","該当なし","70","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第2章　主要統計","７．商標類型別出願・登録件数表（音、動き、位置、色彩、ホログラム）","注：数値は、国際商標登録出願を含まない。<br>問合せ先：商標課"
"0003398336","特許行政年次報告書","第2章　主要統計 １５．都道府県別出願件数表（日本人によるもの）　（1）特許、（2）実用新案、（3）意匠、（4）商標","年次","0","2024-02-13","0","該当なし","2241","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第2章　主要統計","１５．都道府県別出願件数表（日本人によるもの）　（1）特許、（2）実用新案、（3）意匠、（4）商標","注１：都道府県別は筆頭出願人の住所により集計した。<br>注２：「特許」と「実用新案」の数値は、ＰＣＴ出願から国内移行された出願（国内書面受付日を基準にカウント）を含む。<br>注３：「その他」は、日本国籍で都道府県が特定できない出願の件数を示す。<br>注４：「総出願件数」は、「全国」と外国籍による出願件数の合計である。<br>注５：「意匠」の数値は、国際意匠登録出願を含む。<br>注６：「商標」の数値は、国際商標登録出願を含む。<br>問合せ先：審査業務課"
"0003398337","特許行政年次報告書","第2章　主要統計 １６．都道府県別登録件数表（日本人によるもの）　（1）特許、（2）実用新案、（3）意匠、（4）商標","年次","0","2024-02-13","0","該当なし","1800","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第2章　主要統計","１６．都道府県別登録件数表（日本人によるもの）　（1）特許、（2）実用新案、（3）意匠、（4）商標","注１：都道府県別は筆頭出願人の住所により集計した。<br>注２：「その他」は、日本国籍で都道府県が特定できない登録の件数を示す。<br>注３：「総登録件数」は、「全国」と外国籍による登録件数の合計である。<br>注４：「意匠」の数値は、国際意匠登録出願を含む。<br>注５：「商標」の数値は、国際商標登録出願を含む。<br>問合せ先：審査業務課登録室"
"0003398338","特許行政年次報告書","第2章　主要統計 １７．都道府県別発明者、考案者、創作者数表　（1）特許（発明者数）、（2）実用新案（考案者数）、（3）意匠（創作者数）","年次","0","2024-02-13","0","該当なし","1323","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第2章　主要統計","１７．都道府県別発明者、考案者、創作者数表　（1）特許（発明者数）、（2）実用新案（考案者数）、（3）意匠（創作者数）","注１：一つの出願に記載された「発明者」・「考案者」・「創作者」すべてを抽出している「延べ」人数。<br>注２：2016年以降は、国際出願（ＰＣＴ出願）について、国内書面受付日を基準としてカウントしている。<br>注３：「意匠（創作者数）」の数値は、国際意匠登録出願を含まない。<br>注４：2015年以前の「特許（発明者数）」・「実用新案（考案者数）」の数値は、国際出願（ＰＣＴ出願）は含まない。<br>問合せ先：企画調査課"
"0003398339","特許行政年次報告書","第2章　主要統計 １８．特許庁審決・決定の取消訴訟　（1）出訴件数、（2）判決結果、（3）上告提起、上告受理申立件数、（4）上告、上告受理の結果","年次","0","2024-02-13","0","該当なし","750","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第2章　主要統計","１８．特許庁審決・決定の取消訴訟　（1）出訴件数、（2）判決結果、（3）上告提起、上告受理申立件数、（4）上告、上告受理の結果","注１：2015年以前の統計を再作成したため、過去の年次報告書に掲載した統計数値と異なる場合がある。<br>注２：「査定系の審判」とは、拒絶査定不服審判、補正却下不服審判。<br>注３：「当事者系の審判」とは、無効審判、取消審判、訂正審判。<br>注４：「判決結果」は、特許法第181条第2項の審決取消決定、訴訟中に訂正が確定したことによる審決取消判決は含まない。<br>注５：「上告提起、上告受理申立件数」及び「上告、上告受理の結果」において、「査定系の審判」及び「当事者系の審判」は特許・実用新案・意匠・商標合計、「異議」は特許・実用新案・商標合計。<br>問合せ先：審判課"
"0003398341","特許行政年次報告書","第2章　主要統計 １９．早期審査・早期審理　（1）審査、（2）審判　審査期間・審理期間","年次","0","2024-02-13","0","該当なし","96","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第2章　主要統計","１９．早期審査・早期審理　（1）審査、（2）審判　審査期間・審理期間","注１：「審査期間」…早期審査の対象となった案件についての平均。<br>申出から審査官による審査結果の最初の通知が発送されるまでの期間。<br>注２：「審理期間」…早期審理の対象となった案件についての平均。<br>申出がなされ審理可能となってから審決が発送されるまでの期間。<br>問合せ先（審査期間）：調整課、意匠課、商標課<br>問合せ先（審理期間）：審判課"
"0003398342","特許行政年次報告書","第2章　主要統計 ２０．現存権利関係統計表　（1）内外国人別現存権利件数表","年次","0","2024-02-13","0","該当なし","192","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第2章　主要統計","２０．現存権利関係統計表　（1）内外国人別現存権利件数表","注１：内外国人別の現存権利件数は、筆頭出願人の国籍・地域により集計した。<br>注２：権利維持のための特許（登録）料の追納や延長登録出願等の手続きの可能性がある件数も含まれている。<br>注３：「実用新案」の数値は、2005年4月1日施行の権利期間10年の実用新案登録出願に係る現存件数である。<br>注４：「意匠」の数値は、国際意匠登録出願を含む。<br>注５：「商標」の数値は、国際商標登録出願を含む。<br>問合せ先：審査業務課登録室"
"0003398349","特許行政年次報告書","第2章　主要統計 ２３．公報掲載件数（公報掲載件数）","年次","0","2024-02-13","0","該当なし","143","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第2章　主要統計","２３．公報掲載件数（公報掲載件数）","注：公開特許公報英文抄録（ＰＡＪ）は、独立行政法人工業所有権情報・研修館にて発行。<br>問合せ先：普及支援課"
"0003398350","特許行政年次報告書","【更新終了】第2章　主要統計（平成27年［2015年］まで） ２２．公報掲載件数（公報発行回数）","年次","0","2022-02-28","0","該当なし","65","2023-01-20","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","【更新終了】第2章　主要統計（平成27年［2015年］まで）","２２．公報掲載件数（公報発行回数）","注１：「ＣＤ－ＲＯＭ審決公報」については、2015年3月31日（火）に発行を終了。<br>注２：「ＤＶＤ－ＲＯＭ特許公報」については、2015年3月31日（火）に発行を終了。<br>注３：「ＤＶＤ－ＲＯＭ公開公報」については、2015年3月31日（火）に発行を終了。<br>注４：特許庁公報（合本）については、2015年3月31日（火）に発行を終了。<br>注５：以下の公報種別については、2015年4月1日（水）からインターネット公報として発行を開始。<br>○特許公報<br>○公開公報<br>○審決公報<br>○特許庁公報<br>問合せ先：普及支援課"
"0003398425","特許行政年次報告書","第3章　国際出願関係統計 １．国際出願（PCT出願）及び国際予備審査請求件数表（受理官庁）","年次","0","2024-02-13","0","該当なし","22","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第3章　国際出願関係統計","１．国際出願（PCT出願）及び国際予備審査請求件数表（受理官庁）","注：日本に提出された国際出願（ＰＣＴ出願）・国際予備審査請求書の受付年別件数表である。<br>問合せ先：出願課国際出願室"
"0003398426","特許行政年次報告書","第3章　国際出願関係統計 ２．出願人別及び代理人有無別国際出願（PCT出願）件数表（受理官庁）","年次","0","2024-02-13","0","該当なし","132","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第3章　国際出願関係統計","２．出願人別及び代理人有無別国際出願（PCT出願）件数表（受理官庁）","注：日本に提出された国際出願（ＰＣＴ出願）の受付年別・筆頭出願人種別・代理人有無別の件数表である。<br>問合せ先：出願課国際出願室"
"0003398427","特許行政年次報告書","第3章　国際出願関係統計 ３．都道府県別・国籍別国際出願（PCT出願）件数表（受理官庁）","年次","0","2024-02-13","0","該当なし","572","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第3章　国際出願関係統計","３．都道府県別・国籍別国際出願（PCT出願）件数表（受理官庁）","注：日本に提出された国際出願（ＰＣＴ出願）の受付年別・筆頭出願人の住所または居所のある都道府県別・国籍別の統計表である。<br>問合せ先：出願課国際出願室"
"0003398428","特許行政年次報告書","第3章　国際出願関係統計 ４．日本を指定国とする国際出願（PCT出願）に係る国内書面受理件数表（指定官庁）","年次","0","2024-02-13","0","該当なし","1167","2024-02-14","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第3章　国際出願関係統計","４．日本を指定国とする国際出願（PCT出願）に係る国内書面受理件数表（指定官庁）","注：日本に提出された国内書面の受付年別・国際出願（ＰＣＴ出願）の受理官庁別の件数表である。<br>問合せ先：審査業務課"
"0003398429","特許行政年次報告書","第3章　国際出願関係統計 ５．DO出願分類別・国内書面受付年別出願件数表（特許）","年次","0","2024-02-13","0","該当なし","1962","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第3章　国際出願関係統計","５．DO出願分類別・国内書面受付年別出願件数表（特許）","注１：分類が付与された出願における、発明を最も適切に表現する分類についての統計である。<br>注２：分類が付与される前に取り下げられた等の出願は含まない。<br>注３：DO出願とは、指定官庁（DO）である日本国特許庁に対して国内移行手続を行った国際出願である。<br>注４：データ取得当時の数値である。<br>問合せ先：調整課"
"0003398430","特許行政年次報告書","第3章　国際出願関係統計 ６．DO出願分類別・国内書面受付年別審査請求件数表（特許）","年次","0","2024-02-13","0","該当なし","1962","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第3章　国際出願関係統計","６．DO出願分類別・国内書面受付年別審査請求件数表（特許）","注１：国内書面受付からデータ取得日までに審査請求されたDO出願で、日本において分類が付与された出願に関する、国内書面受付年・分類の関係統計表である。<br>注２：DO出願とは、指定官庁（DO）である日本国特許庁に対して国内移行手続を行った国際出願である。<br>注３：データ取得当時の数値である。<br>問合せ先：調整課"
"0003398434","特許行政年次報告書","第3章　国際出願関係統計 ９．国際出願（意匠）に係る件数表","年次","0","2024-02-13","0","該当なし","7","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第3章　国際出願関係統計","９．国際出願（意匠）に係る件数表","資料：「国際出願件数」及び「国際登録件数」については、WIPO IP Statistics Data Centerを基に特許庁作成。<br>注１：国際登録出願とは、日本国特許庁を通じて行われる意匠の国際出願である。<br>注２：本表の国際出願は、日本国に居住する者がWIPO国際事務局に対して直接又は日本国特許庁を通じて行った意匠の国際出願をカウントしている。<br>注３：本表の国際登録は、日本国に居住する者がWIPO国際事務局に対して直接又は日本国特許庁を通じて行った意匠の国際出願のうち、国際登録に至った件数をカウントしている。<br>注４：データ取得当時の数値である。"
"0003398435","特許行政年次報告書","第3章　国際出願関係統計 １０．国際意匠登録出願に係る件数表（指定官庁）","年次","0","2024-02-13","0","該当なし","28","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第3章　国際出願関係統計","１０．国際意匠登録出願に係る件数表（指定官庁）","注１：「出願件数」は、国際公表日を基準としてカウントしている。<br>注２：「ファーストアクション件数」は、審査官による審査結果の最初の通知（登録査定又は拒絶の通報）が名義人又はWIPO国際事務局へ発送された件数である。<br>問合せ先：出願課国際意匠・商標出願室、意匠課、審査業務課登録室"
"0003398436","特許行政年次報告書","第3章　国際出願関係統計 １１．分類別国際意匠登録出願件数表（指定官庁）","年次","0","2024-02-13","0","該当なし","603","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第3章　国際出願関係統計","１１．分類別国際意匠登録出願件数表（指定官庁）","注：「大分類」の項目名の先頭にある「大分類記号」は、日本意匠分類の大分類に基づくものである。表中の数値は、データ取得当時の数値である。<br>問合せ先：意匠課"
"0003398437","特許行政年次報告書","第3章　国際出願関係統計 １２．国際登録出願（商標）件数表（本国官庁）","年次","0","2024-02-13","0","該当なし","22","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第3章　国際出願関係統計","１２．国際登録出願（商標）件数表（本国官庁）","注１：国際出願件数とは、日本特許庁（本国官庁）が受理した国際登録出願（商標）の件数。<br>注２：指定国数はベネルクス知的財産庁（ベルギー、オランダ、ルクセンブルクで構成）を１か国として集計した。<br>問合せ先：出願課国際意匠・商標出願室"
"0003398438","特許行政年次報告書","第3章　国際出願関係統計 １３．出願人別及び代理人有無別国際登録出願（商標）件数表（本国官庁）","年次","0","2024-02-13","0","該当なし","132","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第3章　国際出願関係統計","１３．出願人別及び代理人有無別国際登録出願（商標）件数表（本国官庁）","注：出願人別国際登録出願（商標）件数は筆頭出願人の区分により集計した。<br>問合せ先：出願課国際意匠・商標出願室"
"0003398439","特許行政年次報告書","第3章　国際出願関係統計 １４．都道府県別国際登録出願（商標）件数表（本国官庁）","年次","0","2024-02-13","0","該当なし","539","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第3章　国際出願関係統計","１４．都道府県別国際登録出願（商標）件数表（本国官庁）","注：都道府県別国際登録出願（商標）件数は筆頭出願人の住所により集計した。<br>問合せ先：出願課国際意匠・商標出願室"
"0003398440","特許行政年次報告書","第3章　国際出願関係統計 １５．指定国別国際登録出願（商標）件数表（本国官庁）","年次","0","2024-02-13","0","該当なし","1245","2024-02-14","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第3章　国際出願関係統計","１５．指定国別国際登録出願（商標）件数表（本国官庁）","注１：国際登録出願時の指定国数を集計した。<br>注２：「BX_ベネルクス知的財産庁（BOIP）」はベルギー、オランダ、ルクセンブルクで構成され、１か国として集計した。<br>問合せ先：出願課国際意匠・商標出願室"
"0003398441","特許行政年次報告書","【更新終了】第3章　国際出願関係統計（平成31年［2019年］まで） １６．類別国際登録出願区分（商標）件数表（本国官庁）","年次","0","2022-02-28","0","該当なし","368","2023-01-20","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","【更新終了】第3章　国際出願関係統計（平成31年［2019年］まで）","１６．類別国際登録出願区分（商標）件数表（本国官庁）","注１：国際登録出願時の区分件数を集計した。<br>注２：ここにおける「類」は、改正商標法（平成3年法律第65号）に基づくニース国際分類である。<br>問合せ先：出願課国際意匠・商標出願室"
"0003398442","特許行政年次報告書","第3章　国際出願関係統計 １６．国際商標登録出願に係る件数表（指定国官庁）","年次","0","2024-02-13","0","該当なし","44","2024-02-13","","00552020","特許行政年次報告書（統計情報）","00552","特許庁","11","情報通信・科学技術","03","知的財産","特許行政年次報告書","第3章　国際出願関係統計","１６．国際商標登録出願に係る件数表（指定国官庁）","注１：出願件数は、指定通報日を基準としてカウントしている。<br>注２：ﾌｧｰｽﾄｱｸｼｮﾝ件数は、審査官による審査結果の最初の通知（登録査定又は暫定的拒絶通報）が名義人又はWIPO国際事務局へ発送された件数である。<br>問合せ先：出願課国際意匠・商標出願室、商標課、審査業務課登録室"
