"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0003328120","食品製造業におけるHACCPの導入状況実態調査 確報 平成28年度食品製造業におけるHACCPの導入状況実態調査","年度次","201604-201703","2019-07-16","0","該当なし","308","2019-07-17","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-10","統計表 HACCPを導入する予定のない理由","05","鉱工業","02","製造業","食品製造業におけるHACCPの導入状況実態調査","確報","平成28年度食品製造業におけるHACCPの導入状況実態調査","統計表","HACCPを導入する予定のない理由","１　「１　ＨＡＣＣＰの導入状況」において、「導入する予定はない」と回答した企業を対象に調査した結果である。２　回答企業数には、ＨＡＣＣＰを導入する予定のない理由について無回答のものを除く。",""
"0003334701","食品製造業におけるHACCPの導入状況実態調査 確報 平成28年度食品製造業におけるHACCPの導入状況実態調査","年度次","201604-201703","2019-07-16","0","該当なし","125","2019-07-16","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-11","統計表 輸出の状況別集計表","05","鉱工業","02","製造業","食品製造業におけるHACCPの導入状況実態調査","確報","平成28年度食品製造業におけるHACCPの導入状況実態調査","統計表","輸出の状況別集計表","各階層別の割合は回答数を基に算出した推定平均値である。なお、推定方法は「利用者のために」ｐ3を参照。",""
"0003327580","食品製造業におけるHACCPの導入状況実態調査 確報 平成28年度食品製造業におけるHACCPの導入状況実態調査","年度次","201604-201703","2019-07-16","0","該当なし","270","2019-07-17","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-2","統計表 HACCPの導入時期","05","鉱工業","02","製造業","食品製造業におけるHACCPの導入状況実態調査","確報","平成28年度食品製造業におけるHACCPの導入状況実態調査","統計表","HACCPの導入時期","１　販売金額上位１位の品目について集計した結果である。２　「ＨＡＣＣＰの導入状況別」の「導入済み」は、「１　ＨＡＣＣＰの導入状況」において、「導入済み」と回答した企業を集計した結果である。　また、「導入予定」は、「１　ＨＡＣＣＰの導入状況」において、「導入途中」及び「導入を検討」と回答した企業を集計した結果である。３　「導入する予定はない」には、「１　ＨＡＣＣＰの導入状況」において、「ＨＡＣＣＰの考え方をよく知らない」と回答した企業を含む。",""
"0003327662","食品製造業におけるHACCPの導入状況実態調査 確報 平成28年度食品製造業におけるHACCPの導入状況実態調査","年度次","201604-201703","2019-07-16","0","該当なし","3584","2019-07-17","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-3","統計表 導入しているHACCPの方式（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPの導入状況実態調査","確報","平成28年度食品製造業におけるHACCPの導入状況実態調査","統計表","導入しているHACCPの方式（複数回答）","１　「１　ＨＡＣＣＰの導入状況」において、「導入済み」、「導入途中」、「導入を検討」と回答した事業者のうち、「２　ＨＡＣＣＰの導入時期」において、販売金額上位１位の品目、１位から３位の品目で「導入済み」または「導入予定」と回答したもの及びその合計について集計した結果である。２　複数回答であるため、それぞれの認証の合計と「計」の欄については一致しない。３　「いずれかの認証を受けているもの」は、(1)から(11)及び「ＨＡＣＣＰ支援法に基づく高度化計画の認定」、「取引先（小売等）によるＨＡＣＣＰ認証・取組」のいずれか１つ以上に回答のあった事業者について集計した結果である。４　「認証等を受けていないもの（自主的な取り組み等）・未定」は、(1)から(11)及び「ＨＡＣＣＰ支援法に基づく高度化計画の認定」、「取引先（小売等）によるＨＡＣＣＰ認証・取組」のいずれにも回答のない事業者について集計した結果である。",""
"0003334605","食品製造業におけるHACCPの導入状況実態調査 確報 平成28年度食品製造業におけるHACCPの導入状況実態調査","年度次","201604-201703","2019-07-16","0","該当なし","360","2019-07-16","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-6","統計表 HACCPの導入による効果","05","鉱工業","02","製造業","食品製造業におけるHACCPの導入状況実態調査","確報","平成28年度食品製造業におけるHACCPの導入状況実態調査","統計表","HACCPの導入による効果","「１　ＨＡＣＣＰの導入状況」において、「導入済み」、「導入途中」又は「導入を検討」と回答した企業を対象に調査した結果である。<br>各階層別の割合は回答数を基に算出した推定平均値である。なお、推定方法は「利用者のために」ｐ3を参照。",""
"0003327800","食品製造業におけるHACCPの導入状況実態調査 確報 平成28年度食品製造業におけるHACCPの導入状況実態調査","年度次","201604-201703","2019-07-16","0","該当なし","300","2019-07-17","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-7","統計表 HACCPの導入に当たっての問題点","05","鉱工業","02","製造業","食品製造業におけるHACCPの導入状況実態調査","確報","平成28年度食品製造業におけるHACCPの導入状況実態調査","統計表","HACCPの導入に当たっての問題点","１　「１　ＨＡＣＣＰの導入状況」において、「導入済み」、「導入途中」又は「導入を検討」と回答した企業を対象に調査した結果であり、「ＨＡＣＣＰの導入状況別」は、「１ ＨＡＣＣＰの導入状況」の回答結果により次のとおり区分した。・　「導入済み」　・・・・・・「すべての工場で導入している」又は「一部の工場で導入している」と回答した企業・　「導入予定」　・・・・・・「まだ導入していないが、導入途中の工場がある」、「これから導入に着手する予定」、「導入を検討している」又は「今後、導入を検討する予定」と回答した企業２　回答企業数には、ＨＡＣＣＰの導入に当たっての問題点について無回答のものを除く。　　　",""
"0003334619","食品製造業におけるHACCPの導入状況実態調査 確報 平成28年度食品製造業におけるHACCPの導入状況実態調査","年度次","201604-201703","2019-07-16","0","該当なし","330","2019-07-16","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-8","統計表 HACCPの導入に当たって役立つ支援策","05","鉱工業","02","製造業","食品製造業におけるHACCPの導入状況実態調査","確報","平成28年度食品製造業におけるHACCPの導入状況実態調査","統計表","HACCPの導入に当たって役立つ支援策","１　「１　ＨＡＣＣＰの導入状況」において、「導入済み」、「導入途中」又は「導入を検討」と回答した企業を対象に調査した結果であり、「ＨＡＣＣＰの導入状況別」は、「１ ＨＡＣＣＰの導入状況」の回答結果により次のとおり区分した。２　回答企業数には、ＨＡＣＣＰの導入に当たって役立つ支援策について無回答のものを除く。",""
"0003327740","食品製造業におけるHACCPの導入状況実態調査 確報 平成28年度食品製造業におけるHACCPの導入状況実態調査","年度次","201604-201703","2019-07-16","0","該当なし","476","2019-07-17","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-9","統計表 HACCPの一層の充実を図る方法","05","鉱工業","02","製造業","食品製造業におけるHACCPの導入状況実態調査","確報","平成28年度食品製造業におけるHACCPの導入状況実態調査","統計表","HACCPの一層の充実を図る方法","１　販売金額上位１位の品目について集計した結果である。２　「２　ＨＡＣＣＰの導入時期」において、「すでに導入している」と回答した品目を対象に集計した結果である。３　回答企業数には、ＨＡＣＣＰの一層の充実を図る方法について無回答のものを除く。",""
"0003287800","食品製造業におけるHACCPの導入状況実態調査 確報 平成29年度食品製造業におけるHACCPの導入状況実態調査","年度次","201704-201803","2019-02-19","0","該当なし","416","2019-07-09","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-1","統計表 HACCPの導入状況","05","鉱工業","02","製造業","食品製造業におけるHACCPの導入状況実態調査","確報","平成29年度食品製造業におけるHACCPの導入状況実態調査","統計表","HACCPの導入状況","各階層別の割合は回答数を基に算出した推定平均値である。なお、推定方法は「利用者のために」ｐ３を参照。",""
"0003287801","食品製造業におけるHACCPの導入状況実態調査 確報 平成29年度食品製造業におけるHACCPの導入状況実態調査","年度次","201704-201803","2019-02-19","0","該当なし","340","2019-07-09","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-2","統計表 HACCPの導入時期","05","鉱工業","02","製造業","食品製造業におけるHACCPの導入状況実態調査","確報","平成29年度食品製造業におけるHACCPの導入状況実態調査","統計表","HACCPの導入時期","販売金額上位１位の品目について集計した結果である。<br>各階層別の割合は回答数を基に算出した推定平均値である。なお、推定方法は「利用者のために」ｐ3を参照。",""
"0003287802","食品製造業におけるHACCPの導入状況実態調査 確報 平成29年度食品製造業におけるHACCPの導入状況実態調査","年度次","201704-201803","2019-02-19","0","該当なし","640","2019-07-09","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-3","統計表 導入しているHACCPの第三者認証等 (第１位)","05","鉱工業","02","製造業","食品製造業におけるHACCPの導入状況実態調査","確報","平成29年度食品製造業におけるHACCPの導入状況実態調査","統計表","導入しているHACCPの第三者認証等"," 「１　ＨＡＣＣＰの導入状況」において、「すべての工場で導入している」、「一部の工場又は一部の工程(ライン）で導入している」「まだ導入していないが、導入途中の工場がある」と回答した事業者について集計した結果である。<br>複数回答であるため、それぞれの認証の合計と「計」の欄については一致しない。　<br>各階層別の割合は回答数を基に算出した推定平均値である。なお、推定方法は「利用者のために」ｐ3を参照。","(第１位)"
"0003287803","食品製造業におけるHACCPの導入状況実態調査 確報 平成29年度食品製造業におけるHACCPの導入状況実態調査","年度次","201704-201803","2019-02-19","0","該当なし","416","2019-07-09","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-4","統計表 第三者認証取得の予定 (第１位)","05","鉱工業","02","製造業","食品製造業におけるHACCPの導入状況実態調査","確報","平成29年度食品製造業におけるHACCPの導入状況実態調査","統計表","第三者認証取得の予定"," 「３　導入しているＨＡＣＣＰの第三者認証等」において、「認証を取らずに、自社独自の取組としてコーデックスの7原則12手順を全て行う」、「認証は取らずに、業界団体作成の手引書などを参考に行う」「ＨＡＣＣＰ支援法に基づく高度化計画の認定」「取引先（小売等）によるＨＡＣＣＰ認証・取組」「未定」と回答した事業者について集計した結果である。<br>複数回答であるため、それぞれの認証の合計と「計」の欄については一致しない。　<br>各階層別の割合は回答数を基に算出した推定平均値である。なお、推定方法は「利用者のために」ｐ3を参照。","(第１位)"
"0003287804","食品製造業におけるHACCPの導入状況実態調査 確報 平成29年度食品製造業におけるHACCPの導入状況実態調査","年度次","201704-201803","2019-02-19","0","該当なし","442","2019-07-09","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-5","統計表 HACCPの導入に当たっての問題点 (第１位)","05","鉱工業","02","製造業","食品製造業におけるHACCPの導入状況実態調査","確報","平成29年度食品製造業におけるHACCPの導入状況実態調査","統計表","HACCPの導入に当たっての問題点","「１　ＨＡＣＣＰの導入状況」において、「導入済み」、「導入途中」又は「導入を検討」と回答した企業を対象に調査した結果である。<br>各階層別の割合は回答数を基に算出した推定平均値である。なお、推定方法は「利用者のために」ｐ3を参照。","(第１位)"
"0003287805","食品製造業におけるHACCPの導入状況実態調査 確報 平成29年度食品製造業におけるHACCPの導入状況実態調査","年度次","201704-201803","2019-02-19","0","該当なし","408","2019-07-09","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-6","統計表 HACCPの導入による効果","05","鉱工業","02","製造業","食品製造業におけるHACCPの導入状況実態調査","確報","平成29年度食品製造業におけるHACCPの導入状況実態調査","統計表","HACCPの導入による効果","「１　ＨＡＣＣＰの導入状況」において、「導入済み」、「導入途中」又は「導入を検討」と回答した企業を対象に調査した結果である。<br>各階層別の割合は回答数を基に算出した推定平均値である。なお、推定方法は「利用者のために」ｐ3を参照。",""
"0003287806","食品製造業におけるHACCPの導入状況実態調査 確報 平成29年度食品製造業におけるHACCPの導入状況実態調査","年度次","201704-201803","2019-02-19","0","該当なし","374","2019-07-09","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-7","統計表 HACCPの導入に当たって役に立った支援策","05","鉱工業","02","製造業","食品製造業におけるHACCPの導入状況実態調査","確報","平成29年度食品製造業におけるHACCPの導入状況実態調査","統計表","HACCPの導入に当たって役に立った支援策","「１　ＨＡＣＣＰの導入状況」において、「導入済み」、「導入途中」又は「導入を検討」と回答した企業を対象に調査した結果である。<br>各階層別の割合は回答数を基に算出した推定平均値である。なお、推定方法は「利用者のために」ｐ3を参照。",""
"0003287807","食品製造業におけるHACCPの導入状況実態調査 確報 平成29年度食品製造業におけるHACCPの導入状況実態調査","年度次","201704-201803","2019-02-19","0","該当なし","416","2019-07-09","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-8","統計表 HACCPの導入について未定の理由","05","鉱工業","02","製造業","食品製造業におけるHACCPの導入状況実態調査","確報","平成29年度食品製造業におけるHACCPの導入状況実態調査","統計表","HACCPの導入について未定の理由","「１　ＨＡＣＣＰの導入状況」において、「導入については未定である」と回答した企業を対象に調査した結果である。<br>各階層別の割合は回答数を基に算出した推定平均値である。なお、推定方法は「利用者のために」ｐ3を参照。",""
"0003287808","食品製造業におけるHACCPの導入状況実態調査 確報 平成29年度食品製造業におけるHACCPの導入状況実態調査","年度次","201704-201803","2019-02-19","0","該当なし","145","2019-07-09","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-9","統計表 輸出の状況別集計表","05","鉱工業","02","製造業","食品製造業におけるHACCPの導入状況実態調査","確報","平成29年度食品製造業におけるHACCPの導入状況実態調査","統計表","輸出の状況別集計表","各階層別の割合は回答数を基に算出した推定平均値である。なお、推定方法は「利用者のために」ｐ3を参照。",""
"0001722698","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201804-201903","2020-07-07","0","該当なし","455","2020-07-07","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-1","統計表 HACCPに沿った衛生管理の導入状況","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","統計表","HACCPに沿った衛生管理の導入状況","",""
"0001722690","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201804-201903","2020-07-07","0","該当なし","140","2020-07-07","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-2","統計表 導入しているHACCPに沿った衛生管理","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","統計表","導入しているHACCPに沿った衛生管理","",""
"0001722691","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201804-201903","2020-07-07","0","該当なし","630","2020-07-07","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-3","統計表 導入しているHACCPに沿った衛生管理の第三者認証等（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","統計表","導入しているHACCPに沿った衛生管理の第三者認証等（複数回答）","",""
"0001722692","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201804-201903","2020-07-07","0","該当なし","490","2020-07-07","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-4","統計表 第三者認証取得の予定（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","統計表","第三者認証取得の予定（複数回答）","",""
"0001722693","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201804-201903","2020-07-07","0","該当なし","494","2020-07-07","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-5","統計表 HACCPに沿った衛生管理の導入に当たっての問題点（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","統計表","HACCPに沿った衛生管理の導入に当たっての問題点（複数回答）","",""
"0001722694","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201804-201903","2020-07-07","0","該当なし","456","2020-07-07","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-6","統計表 HACCPに沿った衛生管理の導入による効果（又は期待する効果）（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","統計表","HACCPに沿った衛生管理の導入による効果（又は期待する効果）（複数回答）","",""
"0001722695","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201804-201903","2020-07-07","0","該当なし","418","2020-07-07","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-7","統計表 HACCPに沿った衛生管理の導入に当たって役に立った支援策（又は役に立つと考えられる支援策）（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","統計表","HACCPに沿った衛生管理の導入に当たって役に立った支援策（又は役に立つと考えられる支援策）（複数回答）","",""
"0001722696","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査 確報 平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","年度次","201804-201903","2020-07-07","0","該当なし","455","2020-07-07","","00500311","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","00500","農林水産省","1-8","統計表 HACCPに沿った衛生管理の導入について未定の理由（複数回答）","05","鉱工業","02","製造業","食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","確報","平成30年度食品製造業におけるHACCPに沿った衛生管理の導入状況実態調査","統計表","HACCPに沿った衛生管理の導入について未定の理由（複数回答）","",""
