"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1"
"0002066476","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 栃木県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","栃木県"
"0002066477","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 群馬県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","群馬県"
"0002066478","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 埼玉県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","埼玉県"
"0002066479","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 千葉県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","千葉県"
"0002066480","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 東京都","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","東京都"
"0002066481","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 神奈川県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","神奈川県"
"0002066482","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 新潟県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","新潟県"
"0002066483","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 富山県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","富山県"
"0002066484","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 石川県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","石川県"
"0002066485","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 福井県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","福井県"
"0002066486","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 山梨県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","山梨県"
"0002066487","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 長野県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","長野県"
"0002066488","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 岐阜県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","岐阜県"
"0002066489","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 静岡県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","静岡県"
"0002066490","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 愛知県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","愛知県"
"0002066491","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 三重県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","三重県"
"0002066492","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 滋賀県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","滋賀県"
"0002066493","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 京都府","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","京都府"
"0002066494","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 大阪府","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","大阪府"
"0002066495","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 兵庫県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","兵庫県"
"0002066496","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 奈良県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","奈良県"
"0002066497","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 和歌山県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","和歌山県"
"0002066498","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 鳥取県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","鳥取県"
"0002066499","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 島根県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","島根県"
"0002066500","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 岡山県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","岡山県"
"0002066501","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 広島県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","広島県"
"0002066502","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 山口県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","山口県"
"0002066503","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 徳島県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","徳島県"
"0002066504","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 香川県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","香川県"
"0002066505","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 愛媛県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","愛媛県"
"0002066506","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 高知県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","高知県"
"0002066507","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 福岡県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","福岡県"
"0002066508","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 佐賀県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","佐賀県"
"0002066509","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 長崎県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","長崎県"
"0002066510","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 熊本県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","熊本県"
"0002066511","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 大分県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","大分県"
"0002066512","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 宮崎県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","宮崎県"
"0002066513","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 鹿児島県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","鹿児島県"
"0002066514","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","784","2024-03-29","","00501007","森林資源の現況","00501","林野庁","3","森林資源現況総括表 都道府県別個表 沖縄県","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","森林資源現況総括表","都道府県別個表","沖縄県"
"0002066515","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","1056","2024-03-29","","00501007","森林資源の現況","00501","林野庁","4-1","樹種別齢級別面積 人工林計 計画対象森林","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","樹種別齢級別面積","人工林計","計画対象森林"
"0002066516","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","1056","2024-03-29","","00501007","森林資源の現況","00501","林野庁","4-1","樹種別齢級別面積 人工林計 計画対象国有林","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","樹種別齢級別面積","人工林計","計画対象国有林"
"0002066517","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","1056","2024-03-29","","00501007","森林資源の現況","00501","林野庁","4-1","樹種別齢級別面積 人工林計 計画対象民有林","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","樹種別齢級別面積","人工林計","計画対象民有林"
"0002066542","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","1056","2024-03-29","","00501007","森林資源の現況","00501","林野庁","4-10","樹種別齢級別面積 人工林ナラ類 計画対象森林","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","樹種別齢級別面積","人工林ナラ類","計画対象森林"
"0002066543","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","1056","2024-03-29","","00501007","森林資源の現況","00501","林野庁","4-10","樹種別齢級別面積 人工林ナラ類 計画対象国有林","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","樹種別齢級別面積","人工林ナラ類","計画対象国有林"
"0002066544","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","1056","2024-03-29","","00501007","森林資源の現況","00501","林野庁","4-10","樹種別齢級別面積 人工林ナラ類 計画対象民有林","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","樹種別齢級別面積","人工林ナラ類","計画対象民有林"
"0002066545","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","1056","2024-03-29","","00501007","森林資源の現況","00501","林野庁","4-11","樹種別齢級別面積 人工林その他広葉樹 計画対象森林","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","樹種別齢級別面積","人工林その他広葉樹","計画対象森林"
"0002066546","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","1056","2024-03-29","","00501007","森林資源の現況","00501","林野庁","4-11","樹種別齢級別面積 人工林その他広葉樹 計画対象国有林","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","樹種別齢級別面積","人工林その他広葉樹","計画対象国有林"
"0002066547","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","1056","2024-03-29","","00501007","森林資源の現況","00501","林野庁","4-11","樹種別齢級別面積 人工林その他広葉樹 計画対象民有林","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","樹種別齢級別面積","人工林その他広葉樹","計画対象民有林"
"0002066548","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","1056","2024-03-29","","00501007","森林資源の現況","00501","林野庁","4-12","樹種別齢級別面積 天然林計 計画対象森林","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","樹種別齢級別面積","天然林計","計画対象森林"
"0002066549","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","1056","2024-03-29","","00501007","森林資源の現況","00501","林野庁","4-12","樹種別齢級別面積 天然林計 計画対象国有林","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","樹種別齢級別面積","天然林計","計画対象国有林"
"0002066550","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","1056","2024-03-29","","00501007","森林資源の現況","00501","林野庁","4-12","樹種別齢級別面積 天然林計 計画対象民有林","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","樹種別齢級別面積","天然林計","計画対象民有林"
"0002066551","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","1056","2024-03-29","","00501007","森林資源の現況","00501","林野庁","4-13","樹種別齢級別面積 天然林針葉樹 計画対象森林","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","樹種別齢級別面積","天然林針葉樹","計画対象森林"
"0002066552","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","1056","2024-03-29","","00501007","森林資源の現況","00501","林野庁","4-13","樹種別齢級別面積 天然林針葉樹 計画対象国有林","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","樹種別齢級別面積","天然林針葉樹","計画対象国有林"
"0002066553","森林資源の現況 確報 森林資源の現況（令和4年3月31日現在）","-","202201-202212","2024-03-29","0","該当なし","1056","2024-03-29","","00501007","森林資源の現況","00501","林野庁","4-13","樹種別齢級別面積 天然林針葉樹 計画対象民有林","04","農林水産業","03","林業","森林資源の現況","確報","森林資源の現況（令和4年3月31日現在）","樹種別齢級別面積","天然林針葉樹","計画対象民有林"
