"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME"
"0003286003","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","6354","2019-06-15","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","1-19","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　Ｆ３〔学年〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　Ｆ３〔学年〕"
"0003298121","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","3883","2019-06-15","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","1-2","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　〔性・学校種別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　〔性・学校種別〕"
"0003276802","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","5648","2019-06-15","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","1-3","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　〔啓発学習経験・学校種別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　〔啓発学習経験・学校種別〕"
"0003276803","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","5648","2019-06-15","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","1-4","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　〔家庭のルール・学校種別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　〔家庭のルール・学校種別〕"
"0003276804","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","4236","2019-06-15","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","1-5","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　Ｑ２〔インターネット利用・学校種別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　Ｑ２〔インターネット利用・学校種別〕"
"0003276805","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","4236","2019-06-15","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","1-6","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　Ｆ４〔兄・姉の有無〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　Ｆ４〔兄・姉の有無〕"
"0003318674","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","2824","2019-06-15","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","1-7-1","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　〔地域〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　〔地域〕"
"0003318700","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","2118","2019-06-15","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","1-7-2","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　〔都市規模〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　〔都市規模〕"
"0003276808","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","16944","2019-06-15","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","1-7-3","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　〔都道府県〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　〔都道府県〕"
"0003276809","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","9884","2019-06-15","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","1-8","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　Ｑ１〔機器の利用状況〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　Ｑ１〔機器の利用状況〕"
"0003289263","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","10943","2019-06-15","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","1-9","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　Ｑ２〔ネット利用状況（ネット利用まとめ）〕【全数】","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","機器の利用状況／ネット利用状況_ネット利用まとめ／【全数】ネット利用状況_ネット利用まとめ／無線ＬＡＮ利用状況_無線ＬＡＮ利用まとめ　Ｑ２〔ネット利用状況（ネット利用まとめ）〕【全数】"
"0003277042","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","162","2019-06-15","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","10-1","学年　調査方法〔訪問・ＷＥＢ〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","学年　調査方法〔訪問・ＷＥＢ〕"
"0003277052","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","5184","2019-06-17","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","10-10","学年　Ｑ２〔ネット利用状況〕【全数】","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","学年　Ｑ２〔ネット利用状況〕【全数】"
"0003277053","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","10368","2019-06-17","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","10-11","学年　Ｑ３〔ネット利用項目〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","学年　Ｑ３〔ネット利用項目〕"
"0003277054","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","10098","2019-06-17","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","10-12","学年　Ｑ４〔ネット利用時間〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","学年　Ｑ４〔ネット利用時間〕"
"0003289287","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","1512","2019-06-17","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","10-13","学年　Ｑ５〔無線ＬＡＮ利用状況（無線ＬＡＮ利用まとめ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","学年　Ｑ５〔無線ＬＡＮ利用状況（無線ＬＡＮ利用まとめ）〕"
"0003277055","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","3456","2019-06-17","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","10-14","学年　Ｑ５〔無線ＬＡＮ利用状況〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","学年　Ｑ５〔無線ＬＡＮ利用状況〕"
"0003277056","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","972","2019-06-17","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","10-15","学年　Ｑ６〔インターネット利用上での経験〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","学年　Ｑ６〔インターネット利用上での経験〕"
"0003277057","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","702","2019-06-17","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","10-16","学年　Ｑ７〔インターネット利用についての家庭のルール〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","学年　Ｑ７〔インターネット利用についての家庭のルール〕"
"0003277058","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","702","2019-06-17","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","10-17","学年　Ｑ８〔インターネットに関する啓発や学習の経験〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","学年　Ｑ８〔インターネットに関する啓発や学習の経験〕"
"0003297831","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","1458","2019-06-17","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","10-18","学年　Ｆ１・Ｆ２〔性・年齢別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","学年　Ｆ１・Ｆ２〔性・年齢別〕"
"0003277062","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","972","2019-06-18","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","10-19","学年　Ｆ３〔学年〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","学年　Ｆ３〔学年〕"
"0003298132","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","594","2019-06-15","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","10-2","学年　〔性・学校種別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","学年　〔性・学校種別〕"
"0003277044","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","864","2019-06-15","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","10-3","学年　〔啓発学習経験・学校種別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","学年　〔啓発学習経験・学校種別〕"
"0003277045","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","864","2019-06-15","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","10-4","学年　〔家庭のルール・学校種別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","学年　〔家庭のルール・学校種別〕"
"0003277046","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","648","2019-06-15","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","10-5","学年　Ｑ２〔インターネット利用・学校種別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","学年　Ｑ２〔インターネット利用・学校種別〕"
"0003277047","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","648","2019-06-15","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","10-6","学年　Ｆ４〔兄・姉の有無〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","学年　Ｆ４〔兄・姉の有無〕"
"0003318685","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","432","2019-06-15","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","10-7-1","学年　〔地域〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","学年　〔地域〕"
"0003318711","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","324","2019-06-15","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","10-7-2","学年　〔都市規模〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","学年　〔都市規模〕"
"0003277050","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","2592","2019-06-15","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","10-7-3","学年　〔都道府県〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","学年　〔都道府県〕"
"0003277051","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","1512","2019-06-17","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","10-8","学年　Ｑ１〔機器の利用状況〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","学年　Ｑ１〔機器の利用状況〕"
"0003289274","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","1674","2019-06-17","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","10-9","学年　Ｑ２〔ネット利用状況（ネット利用まとめ）〕【全数】","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","学年　Ｑ２〔ネット利用状況（ネット利用まとめ）〕【全数】"
"0003277064","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","72","2019-06-18","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","11-1","性・学校種別　調査方法〔訪問・ＷＥＢ〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","性・学校種別　調査方法〔訪問・ＷＥＢ〕"
"0003277074","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","2304","2019-06-18","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","11-10","性・学校種別　Ｑ２〔ネット利用状況〕【全数】","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","性・学校種別　Ｑ２〔ネット利用状況〕【全数】"
"0003277075","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","4608","2019-06-18","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","11-11","性・学校種別　Ｑ３〔ネット利用項目〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","性・学校種別　Ｑ３〔ネット利用項目〕"
"0003277076","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","4488","2019-06-18","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","11-12","性・学校種別　Ｑ４〔ネット利用時間〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","性・学校種別　Ｑ４〔ネット利用時間〕"
"0003289288","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","672","2019-06-18","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","11-13","性・学校種別　Ｑ５〔無線ＬＡＮ利用状況（無線ＬＡＮ利用まとめ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","性・学校種別　Ｑ５〔無線ＬＡＮ利用状況（無線ＬＡＮ利用まとめ）〕"
"0003277077","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","1536","2019-06-18","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","11-14","性・学校種別　Ｑ５〔無線ＬＡＮ利用状況〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","性・学校種別　Ｑ５〔無線ＬＡＮ利用状況〕"
"0003277078","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","432","2019-06-18","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","11-15","性・学校種別　Ｑ６〔インターネット利用上での経験〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","性・学校種別　Ｑ６〔インターネット利用上での経験〕"
"0003277079","青少年のインターネット利用環境実態調査 青少年調査","年度次","201604-201703","2019-03-27","0","該当なし","312","2019-06-18","","00100105","青少年のインターネット利用環境実態調査","00170","こども家庭庁","11-16","性・学校種別　Ｑ７〔インターネット利用についての家庭のルール〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","青少年のインターネット利用環境実態調査","青少年調査","性・学校種別　Ｑ７〔インターネット利用についての家庭のルール〕"
