"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0003361767","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","1","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-1","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-青果物平均（調査対象16品目） 出荷量","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-青果物平均（調査対象16品目）","","出荷量",""
"0003361768","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","16","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-2-1","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 野菜平均（調査対象14品目） 集出荷団体の販売収入","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別","１　統計数値については、表示単位未満を四捨五入したため、合計値と内訳の計が一致しない場合がある。２　割合は、１集出荷団体当たりの数値を用い算出している。","野菜平均（調査対象14品目）","集出荷団体の販売収入"
"0003361769","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","138","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-2-1","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 野菜平均（調査対象14品目） 集出荷・販売経費","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別","１　統計数値については、表示単位未満を四捨五入したため、合計値と内訳の計が一致しない場合がある。２　割合は、１集出荷団体当たりの数値を用い算出している。「集出荷・販売経費_販売経費_出荷運送料」は、卸売会社立替払運送料を含む。","野菜平均（調査対象14品目）","集出荷・販売経費"
"0003361770","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","4","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-2-1","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 野菜平均（調査対象14品目） 生産者受取収入","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別","１　割合は、１集出荷団体当たりの数値を用い算出している。","野菜平均（調査対象14品目）","生産者受取収入"
"0003361771","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","1","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-2-1","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 野菜平均（調査対象14品目） 出荷量","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別","","野菜平均（調査対象14品目）","出荷量"
"0003361804","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","16","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-2-10","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 きゅうり 集出荷団体の販売収入","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別","１　統計数値については、表示単位未満を四捨五入したため、合計値と内訳の計が一致しない場合がある。２　割合は、１集出荷団体当たりの数値を用い算出している。","きゅうり","集出荷団体の販売収入"
"0003361805","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","138","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-2-10","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 きゅうり 集出荷・販売経費","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別","１　統計数値については、表示単位未満を四捨五入したため、合計値と内訳の計が一致しない場合がある。２　割合は、１集出荷団体当たりの数値を用い算出している。「集出荷・販売経費_販売経費_出荷運送料」は、卸売会社立替払運送料を含む。","きゅうり","集出荷・販売経費"
"0003361806","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","4","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-2-10","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 きゅうり 生産者受取収入","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別","１　割合は、１集出荷団体当たりの数値を用い算出している。","きゅうり","生産者受取収入"
"0003361807","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","1","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-2-10","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 きゅうり 出荷量","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別","","きゅうり","出荷量"
"0003361808","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","16","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-2-11","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 ピーマン 集出荷団体の販売収入","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別","１　統計数値については、表示単位未満を四捨五入したため、合計値と内訳の計が一致しない場合がある。２　割合は、１集出荷団体当たりの数値を用い算出している。","ピーマン","集出荷団体の販売収入"
"0003361809","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","138","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-2-11","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 ピーマン 集出荷・販売経費","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別","１　統計数値については、表示単位未満を四捨五入したため、合計値と内訳の計が一致しない場合がある。２　割合は、１集出荷団体当たりの数値を用い算出している。「集出荷・販売経費_販売経費_出荷運送料」は、卸売会社立替払運送料を含む。","ピーマン","集出荷・販売経費"
"0003361810","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","4","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-2-11","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 ピーマン 生産者受取収入","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別","１　割合は、１集出荷団体当たりの数値を用い算出している。","ピーマン","生産者受取収入"
"0003361811","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","1","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-2-11","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 ピーマン 出荷量","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別","","ピーマン","出荷量"
"0003361812","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","16","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-2-12","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 さといも 集出荷団体の販売収入","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別","１　統計数値については、表示単位未満を四捨五入したため、合計値と内訳の計が一致しない場合がある。２　割合は、１集出荷団体当たりの数値を用い算出している。","さといも","集出荷団体の販売収入"
"0003361813","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","138","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-2-12","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 さといも 集出荷・販売経費","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別","１　統計数値については、表示単位未満を四捨五入したため、合計値と内訳の計が一致しない場合がある。２　割合は、１集出荷団体当たりの数値を用い算出している。「集出荷・販売経費_販売経費_出荷運送料」は、卸売会社立替払運送料を含む。","さといも","集出荷・販売経費"
"0003361814","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","4","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-2-12","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 さといも 生産者受取収入","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別","１　割合は、１集出荷団体当たりの数値を用い算出している。","さといも","生産者受取収入"
"0003361815","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","1","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-2-12","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 さといも 出荷量","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別","","さといも","出荷量"
"0003361816","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","16","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-2-13","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 たまねぎ 集出荷団体の販売収入","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別","１　統計数値については、表示単位未満を四捨五入したため、合計値と内訳の計が一致しない場合がある。２　割合は、１集出荷団体当たりの数値を用い算出している。","たまねぎ","集出荷団体の販売収入"
"0003361817","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","138","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-2-13","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 たまねぎ 集出荷・販売経費","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別","１　統計数値については、表示単位未満を四捨五入したため、合計値と内訳の計が一致しない場合がある。２　割合は、１集出荷団体当たりの数値を用い算出している。「集出荷・販売経費_販売経費_出荷運送料」は、卸売会社立替払運送料を含む。","たまねぎ","集出荷・販売経費"
"0003361818","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","4","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-2-13","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 たまねぎ 生産者受取収入","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別","１　割合は、１集出荷団体当たりの数値を用い算出している。","たまねぎ","生産者受取収入"
"0003361819","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","1","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-2-13","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 たまねぎ 出荷量","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別","","たまねぎ","出荷量"
"0003361820","食品流通段階別価格形成調査 確報 平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","年度次","201204-201303","2020-01-10","0","該当なし","16","2020-01-11","","00500232","食品流通段階別価格形成調査","00500","農林水産省","2-2-14","第１部青果物編 集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別 レタス 集出荷団体の販売収入","04","農林水産業","01","農業","食品流通段階別価格形成調査","確報","平成24年度食品流通段階別価格形成調査報告（青果物経費調査及び水産物経費調査）","第１部青果物編","集出荷団体の販売収入、集出荷・販売経費等（品目別）（平成24年度）-野菜品目別","１　統計数値については、表示単位未満を四捨五入したため、合計値と内訳の計が一致しない場合がある。２　割合は、１集出荷団体当たりの数値を用い算出している。","レタス","集出荷団体の販売収入"
