"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME"
"0004013467","2022年 生活と支え合いに関する調査 2022年 生活と支え合いに関する調査","-","202207","2024-03-01","0","全国","0","2024-11-22","","00450433","社会保障・人口問題基本調査（生活と支え合いに関する調査）","00450","厚生労働省","19","普段の会話頻度，世帯タイプ別","15","社会保障・衛生","01","社会保障","2022年 生活と支え合いに関する調査","2022年 生活と支え合いに関する調査","普段の会話頻度，世帯タイプ別"
"0004022100","2022年 生活と支え合いに関する調査 2022年 生活と支え合いに関する調査","-","202207","2024-11-22","0","全国","144","2024-11-22","","00450433","社会保障・人口問題基本調査（生活と支え合いに関する調査）","00450","厚生労働省","2","食料の困窮経験，等価可処分所得階級別","15","社会保障・衛生","01","社会保障","2022年 生活と支え合いに関する調査","2022年 生活と支え合いに関する調査","食料の困窮経験，等価可処分所得階級別"
"0004013468","2022年 生活と支え合いに関する調査 2022年 生活と支え合いに関する調査","-","202207","2024-03-01","0","全国","0","2024-11-22","","00450433","社会保障・人口問題基本調査（生活と支え合いに関する調査）","00450","厚生労働省","20","頼れる人の有無（時系列データ）","15","社会保障・衛生","01","社会保障","2022年 生活と支え合いに関する調査","2022年 生活と支え合いに関する調査","頼れる人の有無（時系列データ）"
"0004013469","2022年 生活と支え合いに関する調査 2022年 生活と支え合いに関する調査","-","202207","2024-03-01","0","全国","0","2024-11-22","","00450433","社会保障・人口問題基本調査（生活と支え合いに関する調査）","00450","厚生労働省","21","頼れる人の有無，世帯タイプ別","15","社会保障・衛生","01","社会保障","2022年 生活と支え合いに関する調査","2022年 生活と支え合いに関する調査","頼れる人の有無，世帯タイプ別"
"0004013461","2022年 生活と支え合いに関する調査 2022年 生活と支え合いに関する調査","-","202207","2024-03-01","0","全国","0","2024-11-22","","00450433","社会保障・人口問題基本調査（生活と支え合いに関する調査）","00450","厚生労働省","3","食料の困窮経験，世帯タイプ別","15","社会保障・衛生","01","社会保障","2022年 生活と支え合いに関する調査","2022年 生活と支え合いに関する調査","食料の困窮経験，世帯タイプ別"
"0004013462","2022年 生活と支え合いに関する調査 2022年 生活と支え合いに関する調査","-","202207","2024-03-01","0","全国","48","2024-11-22","","00450433","社会保障・人口問題基本調査（生活と支え合いに関する調査）","00450","厚生労働省","4","衣料の困窮経験（時系列データ）","15","社会保障・衛生","01","社会保障","2022年 生活と支え合いに関する調査","2022年 生活と支え合いに関する調査","衣料の困窮経験（時系列データ）"
"0004022101","2022年 生活と支え合いに関する調査 2022年 生活と支え合いに関する調査","-","202207","2024-11-22","0","全国","144","2024-11-22","","00450433","社会保障・人口問題基本調査（生活と支え合いに関する調査）","00450","厚生労働省","5","衣料の困窮経験，等価可処分所得階級別","15","社会保障・衛生","01","社会保障","2022年 生活と支え合いに関する調査","2022年 生活と支え合いに関する調査","衣料の困窮経験，等価可処分所得階級別"
"0004013463","2022年 生活と支え合いに関する調査 2022年 生活と支え合いに関する調査","-","202207","2024-03-01","0","全国","0","2024-11-22","","00450433","社会保障・人口問題基本調査（生活と支え合いに関する調査）","00450","厚生労働省","6","衣料の困窮経験，世帯タイプ別","15","社会保障・衛生","01","社会保障","2022年 生活と支え合いに関する調査","2022年 生活と支え合いに関する調査","衣料の困窮経験，世帯タイプ別"
"0004013464","2022年 生活と支え合いに関する調査 2022年 生活と支え合いに関する調査","-","202207","2024-03-01","0","全国","0","2024-11-22","","00450433","社会保障・人口問題基本調査（生活と支え合いに関する調査）","00450","厚生労働省","7","過去1年間の公共料金等の未払い・滞納経験（時系列データ）","15","社会保障・衛生","01","社会保障","2022年 生活と支え合いに関する調査","2022年 生活と支え合いに関する調査","過去1年間の公共料金等の未払い・滞納経験（時系列データ）"
"0004013465","2022年 生活と支え合いに関する調査 2022年 生活と支え合いに関する調査","-","202207","2024-03-01","0","全国","3200","2024-11-22","","00450433","社会保障・人口問題基本調査（生活と支え合いに関する調査）","00450","厚生労働省","8","過去1年間の公共料金等の未払い・滞納経験，世帯タイプ別","15","社会保障・衛生","01","社会保障","2022年 生活と支え合いに関する調査","2022年 生活と支え合いに関する調査","過去1年間の公共料金等の未払い・滞納経験，世帯タイプ別"
"0004022102","2022年 生活と支え合いに関する調査 2022年 生活と支え合いに関する調査","-","202207","2024-11-22","0","全国","90","2024-11-22","","00450433","社会保障・人口問題基本調査（生活と支え合いに関する調査）","00450","厚生労働省","9","生活における相対的剥奪の状況（時系列データ）","15","社会保障・衛生","01","社会保障","2022年 生活と支え合いに関する調査","2022年 生活と支え合いに関する調査","生活における相対的剥奪の状況（時系列データ）"
