"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003340013","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","C1　あなたの毎日の生活について答えてください。次のアからキまでの事柄について、それぞれあてはまる番号に1つずつＯをつけてください。　ウ　朝食を毎日食ベていますか。","年度次","199804-199903","2020-03-09","0","該当なし","204","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","C1　あなたの毎日の生活について答えてください。次のアからキまでの事柄について、それぞれあてはまる番号に1つずつＯをつけてください。　ウ　朝食を毎日食ベていますか。",""
"0003340014","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","C1　あなたの毎日の生活について答えてください。次のアからキまでの事柄について、それぞれあてはまる番号に1つずつＯをつけてください。　エ　夕食を家族と一緒に食べることがありますか。","年度次","199804-199903","2020-03-09","0","該当なし","246","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","C1　あなたの毎日の生活について答えてください。次のアからキまでの事柄について、それぞれあてはまる番号に1つずつＯをつけてください。　エ　夕食を家族と一緒に食べることがありますか。",""
"0003340015","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","C1　あなたの毎日の生活について答えてください。次のアからキまでの事柄について、それぞれあてはまる番号に1つずつＯをつけてください。　オ　家事の手伝いで、決まったものがありますか。","年度次","199804-199903","2020-03-09","0","該当なし","205","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","C1　あなたの毎日の生活について答えてください。次のアからキまでの事柄について、それぞれあてはまる番号に1つずつＯをつけてください。　オ　家事の手伝いで、決まったものがありますか。",""
"0003340016","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","C1　あなたの毎日の生活について答えてください。次のアからキまでの事柄について、それぞれあてはまる番号に1つずつＯをつけてください。　カ　塾や習いごとに週どのくらい行っていますか（家庭教師が来るのを含む)。","年度次","199804-199903","2020-03-09","0","該当なし","246","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","C1　あなたの毎日の生活について答えてください。次のアからキまでの事柄について、それぞれあてはまる番号に1つずつＯをつけてください。　カ　塾や習いごとに週どのくらい行っていますか（家庭教師が来るのを含む)。",""
"0003340017","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","C1　あなたの毎日の生活について答えてください。次のアからキまでの事柄について、それぞれあてはまる番号に1つずつＯをつけてください。　キ　アクションゲーム(ストリートファイター)などのようなテレビゲームをよくしますか。","年度次","199804-199903","2020-03-09","0","該当なし","205","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","C1　あなたの毎日の生活について答えてください。次のアからキまでの事柄について、それぞれあてはまる番号に1つずつＯをつけてください。　キ　アクションゲーム(ストリートファイター)などのようなテレビゲームをよくしますか。",""
"0003340018","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","C2　あなたは、小遣いを次のどれに主に使っていますか。多く使うものに3つだけ○をつけてください。","年度次","199804-199903","2020-03-09","0","該当なし","820","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","C2　あなたは、小遣いを次のどれに主に使っていますか。多く使うものに3つだけ○をつけてください。",""
"0003340019","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","D1　成績はクラスの中で良い(良かった)方ですか。あてはまる番号に1つだけ○をつけてください。","年度次","199804-199903","2020-03-09","0","該当なし","205","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","D1　成績はクラスの中で良い(良かった)方ですか。あてはまる番号に1つだけ○をつけてください。",""
"0003340020","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","D2　スポーツはクラスの中でできる(できた)方ですか。あてはまる番号に1つだけ○をつけてください。","年度次","199804-199903","2020-03-09","0","該当なし","205","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","D2　スポーツはクラスの中でできる(できた)方ですか。あてはまる番号に1つだけ○をつけてください。",""
"0003340021","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","D3　学校の授業はおもしろい(おもしろかった)ですか。あてはまる番号に1つだけ○をつけてください。","年度次","199804-199903","2020-03-09","0","該当なし","205","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","D3　学校の授業はおもしろい(おもしろかった)ですか。あてはまる番号に1つだけ○をつけてください。",""
"0003340022","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","D4　クラスの中で人気のある(あった)方ですか。あてはまる番号に1つだけ○をつけてください。","年度次","199804-199903","2020-03-09","0","該当なし","204","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","D4　クラスの中で人気のある(あった)方ですか。あてはまる番号に1つだけ○をつけてください。",""
"0003340023","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","D5　家で、毎日何時間くらい勉強します(しました)か。あてはまる番号に1つだけ○をつけてください。","年度次","199804-199903","2020-03-09","0","該当なし","246","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","D5　家で、毎日何時間くらい勉強します(しました)か。あてはまる番号に1つだけ○をつけてください。",""
"0003340024","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","D6　学校で次のようなことがあります(ありました)か。あてはまる番号のうち、主なものに1つだけ○をつけてください。","年度次","199804-199903","2020-03-09","0","該当なし","328","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","D6　学校で次のようなことがあります(ありました)か。あてはまる番号のうち、主なものに1つだけ○をつけてください。",""
"0003340025","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","D7　自分のテストの点が悪くなったとしたら、その理由としてはどれが考えられますか。次のアからオまでの事柄について、それぞれあてはまる番号に1つずつ○をつけてください。","年度次","199804-199903","2020-03-09","0","該当なし","1024","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","D7　自分のテストの点が悪くなったとしたら、その理由としてはどれが考えられますか。次のアからオまでの事柄について、それぞれあてはまる番号に1つずつ○をつけてください。","表題の「アからオ」は以下の内容を指す。<br>ア　頑張って勉強しなかったから<br>イ　能カが足りなかったから<br>ウ　テストの問題が難しすぎたから<br>エ　先生の教え方が悪かったから<br>オ　運が悪かったから"
"0003340026","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","D8　中学生のあなた(中学生の時のあなた)は、どういう理由で勉強しています(いました)か。次のアからエまでの事柄について、それぞれあてはまる番号に1つずつ○をつけてください。","年度次","199804-199903","2020-03-09","0","該当なし","820","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","D8　中学生のあなた(中学生の時のあなた)は、どういう理由で勉強しています(いました)か。次のアからエまでの事柄について、それぞれあてはまる番号に1つずつ○をつけてください。","表題の「アからエ」は以下の内容を指す。<br>ア　よい学校に入りたいから<br>イ　いろいろなことを知りたいから<br>ウ　テストで悪い点をとりたくないから<br>エ　将来、社会人として必要な知識を身につけたいから"
"0003340027","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","D9　あなたは学校をどこまで続けるつもりです(つもりでした)か。あてはまる番号に1つだけ○をつけてください。","年度次","199804-199903","2020-03-09","0","該当なし","246","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","D9　あなたは学校をどこまで続けるつもりです(つもりでした)か。あてはまる番号に1つだけ○をつけてください。",""
"0003340028","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","D10　あなたの学校の先生について聞きます。次のアからエまでの事柄について、それぞれあてはまる番号に1つずつ○をつけてください。","年度次","199804-199903","2020-03-09","0","該当なし","820","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","D10　あなたの学校の先生について聞きます。次のアからエまでの事柄について、それぞれあてはまる番号に1つずつ○をつけてください。","表題の「アからエ」は以下の内容を指す。<br>ア　信頼できる先生がいる(いた)<br>イ　気軽に相談できる先生がいる(いた)<br>ウ　先生は私の意見や考えにいつも耳をかたむけてくれる(くれた)<br>エ　私が何をすべきか先生はいつも私に指図する(した)"
"0003340030","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","E2　あなたは、最近1年ぐらいの間に、次のアからケまでの事柄について、体験したことがありますか。それぞれあてはまる方に1つずつ○をつけてください。","年度次","199804-199903","2020-03-09","0","該当なし","492","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","E2　あなたは、最近1年ぐらいの間に、次のアからケまでの事柄について、体験したことがありますか。それぞれあてはまる方に1つずつ○をつけてください。","表題の「アからケ」は以下の内容を指す。<br>ア　おどかされて、金や物をとられた<br>イ　電車や人混みの中で、性的なイタズラをされた<br>ウ　道に置いてある他人の自転車やオートバイを乗りまわした<br>エ　けんかをして、人をひどくなぐった<br>オ　店の品物を金を払わずに持ってきた<br>カ　むりやり人から金や品物をとりあげた<br>キ　覚せい剤やシンナーなどの薬物を使った<br>ク　ファッションや護身用にナイフを持ち歩いた<br>ケ　頭の中が真っ白になって暴力をふるった"
"0003340031","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","F1　あなたは自分の性格をどう思いますか。次のアからソまでの事柄について、それぞれあてはまる方に1つずつ○をつけてください。","年度次","199804-199903","2020-03-09","0","該当なし","738","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","F1　あなたは自分の性格をどう思いますか。次のアからソまでの事柄について、それぞれあてはまる方に1つずつ○をつけてください。","表題の「アからソ」は以下の内容を指す。<br>ア　何かをする時、まず行動してそれから考えるタイプだ<br>イ　頭にきた時は、自分でおさえられないことが多い<br>ウ　いつもおとなしい子と思われている<br>エ　友達や先生の目が気になる(なった)<br>オ　人から同情されるのはいやだ<br>カ　何事も白黒をはっきりつけたがる<br>キ　人が泣くのをだまって見ていられない<br>ク　私のしたいことは親が反対してもやる<br>ケ　いつも疲れた感じがしている<br>コ　流行の服装や髪型が気になる<br>サ　みんなから孤立していてもあまり気にならない<br>シ　クラスのみんなとうまくやっていけない(いけなかった)<br>ス　友達と議論するのはうっとうしい<br>セ　みんなの前できちんと話をすることが非常に苦手だ<br>ソ　友達が喜んでいるのを見ると自分までうれしくなる"
"0003340032","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","F2　校則に対するいろいろな意見に対し、あなたはどう思いますか。次のアからエまでの事柄について、それぞれあてはまる方に1つずつ○をつけてください。","年度次","199804-199903","2020-03-09","0","該当なし","287","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","F2　校則に対するいろいろな意見に対し、あなたはどう思いますか。次のアからエまでの事柄について、それぞれあてはまる方に1つずつ○をつけてください。","表題の「アからエ」は以下の内容を指す。<br>ア　くだらない校則でも破って罰せられるのはつまらない<br>イ　生徒の得にならない校則は、生徒みんなが賛成するなら変えてもよいはずだ<br>ウ　友達を守るためなら、校則を多少破っても仕方がない<br>エ　みんなで決めた校則は、おかしいと思っても勝手に破ってはいけない"
"0003340033","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","G1　あなたは、過去2～3年の間に、青少年を対象とした地域の活動に何回ぐらい参加したことがありますか。次のアからカまでのそれぞれの活動ごとに、あてはまる番号に1つずつ○をつけてください。なお、これらの地域活動には、学校のクラブ活動や行事として行われているものは含まれません。","年度次","199804-199903","2020-03-09","0","該当なし","1230","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","G1　あなたは、過去2～3年の間に、青少年を対象とした地域の活動に何回ぐらい参加したことがありますか。次のアからカまでのそれぞれの活動ごとに、あてはまる番号に1つずつ○をつけてください。なお、これらの地域活動には、学校のクラブ活動や行事として行われているものは含まれません。","表題の「アからカ」は以下の内容を指す。<br>ア　柔道・剣道・野球・サッカーなどのスポーツ活動<br>イ　お祭や盆踊りなどの行事<br>ウ　ハイキング、田植え、いも堀りなど、白然に親しむ活動<br>エ　公園の掃除や、花を植えるなど地域をきれいにする活動<br>オ　竹馬・たこ・わら細エなどを自分で作る活動<br>カ　お年寄りの家庭や施設でのボランティア活動"
"0003340034","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","G2　あなたの住んでいる地域や町について聞きます。次のアからオまでの事柄それぞれについて、最もあてはまる番号に1つずつ○をつけてください。","年度次","199804-199903","2020-03-09","0","該当なし","1025","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","G2　あなたの住んでいる地域や町について聞きます。次のアからオまでの事柄それぞれについて、最もあてはまる番号に1つずつ○をつけてください。","表題の「アからオ」は以下の内容を指す。<br>ア　近所の大人の人は、道で会ったら、私に声をかけてくれる<br>イ　地域の中で、ポルノ雑誌やアダルトビデオを買うのは簡単だ<br>ウ　地域の中で、酒やタバコを買うのは簡単だ<br>エ　子どもがなぐりあいのけんかをしていたら、まわりの人は注意をしてやめさせるだろう<br>オ　子どもがなぐりあいのけんかをしていたら、まわりの人は学校や警察に連絡するだろう"
"0003356658","非行原因に関する総合的研究調査 青少年（12歳以上）に対する質問","E1　あなたは、最近1年ぐらいの間に次のアからセまでの事柄について、したことがありますか。それぞれあてはまる番号に1つずつ○をつけてください。","年度次","199804-199903","2020-03-09","0","該当なし","3444","2020-03-10","","00100104","非行原因に関する総合的研究調査","00170","こども家庭庁","14","司法・安全・環境","02","犯罪","非行原因に関する総合的研究調査","青少年（12歳以上）に対する質問","E1　あなたは、最近1年ぐらいの間に次のアからセまでの事柄について、したことがありますか。それぞれあてはまる番号に1つずつ○をつけてください。","表題の「アからセ」は以下の内容を指す。<br>ア　親の金を、だまって持ち出したことがある<br>イ　親にひどく反抗したことがある<br>ウ　先生に暴カで反抗したことがある<br>エ　学校の授業をさぼったことがある<br>オ　死のうとしたことがある<br>カ　友達とゲームセンターで遊んだことがある<br>キ　友達とカラオケボックスで遊んだことがある<br>ク　ポルノ雑誌やアダルトビデオを見たことがある<br>ケ　インターネットのアダルト番組を見たことがある<br>コ　タバコを吸ったことがある<br>サ　友達と酒を飲んだことがある<br>シ　友達と深夜まで遊び回ったことがある<br>ス　親にだまって外泊をしたことがある<br>セ　テレクラ・ツーショットに電話をしたことがある"
