"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME"
"0000160011","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","2014","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","010","全世帯・勤労者世帯（２），貯蓄現在高階級（１９），貯蓄・負債項目（５３），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），貯蓄現在高階級（１９），貯蓄・負債項目（５３），全国"
"0000160012","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","530","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","01101","勤労者世帯（１），世帯主の勤め先企業規模（１０），貯蓄・負債項目（５３），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","勤労者世帯（１），世帯主の勤め先企業規模（１０），貯蓄・負債項目（５３），全国"
"0000160013","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","424","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","01102","勤労者世帯（職員世帯）（１），世帯主の勤め先企業規模（８），貯蓄・負債項目（５３），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","勤労者世帯（職員世帯）（１），世帯主の勤め先企業規模（８），貯蓄・負債項目（５３），全国"
"0000160014","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","2332","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","012","全世帯・勤労者世帯（２），貯蓄・負債項目（５３），全国・都市階級・地方・大都市圏（２２）","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），貯蓄・負債項目（５３），全国・都市階級・地方・大都市圏（２２）"
"0000160015","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","1386","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","013","全世帯・勤労者世帯（２），住宅・土地の購入・建築計画の有無（３），年間収入階級（１１），貯蓄・負債項目（２１），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），住宅・土地の購入・建築計画の有無（３），年間収入階級（１１），貯蓄・負債項目（２１），全国"
"0000160016","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","2268","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","014","全世帯・勤労者世帯（２），住居の所有関係（３），住宅・土地の購入・建築計画の有無（３），年間収入五分位階級（６），貯蓄・負債項目（２１），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），住居の所有関係（３），住宅・土地の購入・建築計画の有無（３），年間収入五分位階級（６），貯蓄・負債項目（２１），全国"
"0000160017","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","4158","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","015","全世帯・勤労者世帯（２），住居の所有関係（３），住宅・土地の購入・建築計画の有無（３），世帯主の年齢階級（１１），貯蓄・負債項目（２１），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），住居の所有関係（３），住宅・土地の購入・建築計画の有無（３），世帯主の年齢階級（１１），貯蓄・負債項目（２１），全国"
"0000160018","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","756","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","016","全世帯・勤労者世帯（２），住宅・土地の購入・建築計画の有無（３），住居の所有関係（６），貯蓄・負債項目（２１），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），住宅・土地の購入・建築計画の有無（３），住居の所有関係（６），貯蓄・負債項目（２１），全国"
"0000160019","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","1104","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","017","全世帯・勤労者世帯（持家世帯）（２），住宅の建築時期（１２），貯蓄・負債項目（４６），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（持家世帯）（２），住宅の建築時期（１２），貯蓄・負債項目（４６），全国"
"0000160020","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","3036","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","018","全世帯・勤労者世帯（持家世帯）（２），住宅の建築時期（３），世帯主の年齢階級（１１），貯蓄・負債項目（４６），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（持家世帯）（２），住宅の建築時期（３），世帯主の年齢階級（１１），貯蓄・負債項目（４６），全国"
"0000160021","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","1980","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","019","全世帯・勤労者世帯（負債保有世帯）（２），平均，住宅・土地の借入金のある世帯（２），年間収入階級（１１），貯蓄・負債項目（４５），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（負債保有世帯）（２），平均，住宅・土地の借入金のある世帯（２），年間収入階級（１１），貯蓄・負債項目（４５），全国"
"0000160022","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","1080","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","020","全世帯・勤労者世帯（負債保有世帯）（２），平均，住宅・土地の借入金のある世帯（２），年間収入五分位階級（６），貯蓄・負債項目（４５），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（負債保有世帯）（２），平均，住宅・土地の借入金のある世帯（２），年間収入五分位階級（６），貯蓄・負債項目（４５），全国"
"0000160023","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","1350","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","021","全世帯（負債保有世帯）（１），平均，住宅・土地の借入金のある世帯（２），世帯主の職業（１５），貯蓄・負債項目（４５），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯（負債保有世帯）（１），平均，住宅・土地の借入金のある世帯（２），世帯主の職業（１５），貯蓄・負債項目（４５），全国"
"0000160024","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","1980","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","022","全世帯・勤労者世帯（負債保有世帯）（２），平均，住宅・土地の借入金のある世帯（２），世帯主の年齢階級（１１），貯蓄・負債項目（４５），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（負債保有世帯）（２），平均，住宅・土地の借入金のある世帯（２），世帯主の年齢階級（１１），貯蓄・負債項目（４５），全国"
"0000160025","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","1080","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","023","全世帯・勤労者世帯（負債保有世帯）（２），平均，住宅・土地の借入金のある世帯（２），住居の所有関係（６），貯蓄・負債項目（４５），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（負債保有世帯）（２），平均，住宅・土地の借入金のある世帯（２），住居の所有関係（６），貯蓄・負債項目（４５），全国"
"0000160026","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","2394","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","024","全世帯・勤労者世帯（２），年間収入階級（２１），貯蓄・負債項目（５７），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），年間収入階級（２１），貯蓄・負債項目（５７），全国"
"0000160027","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","684","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","02501","全世帯・勤労者世帯（２），年間収入五分位階級（６），貯蓄・負債項目（５７），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），年間収入五分位階級（６），貯蓄・負債項目（５７），全国"
"0000160028","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","1254","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","02502","全世帯・勤労者世帯（２），年間収入十分位階級（１１），貯蓄・負債項目（５７），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），年間収入十分位階級（１１），貯蓄・負債項目（５７），全国"
"0000160029","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","855","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","026","全世帯（１），世帯主の職業（１５），貯蓄・負債項目（５７），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯（１），世帯主の職業（１５），貯蓄・負債項目（５７），全国"
"0000160030","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","1254","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","027","全世帯・勤労者世帯（２），世帯主の年齢階級（１１），貯蓄・負債項目（５７），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），世帯主の年齢階級（１１），貯蓄・負債項目（５７），全国"
"0000160031","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","798","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","028","全世帯・勤労者世帯（２），世帯人員（７），貯蓄・負債項目（５７），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），世帯人員（７），貯蓄・負債項目（５７），全国"
"0000160032","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","684","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","029","全世帯・勤労者世帯（２），住居の所有関係（６），貯蓄・負債項目（５７），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），住居の所有関係（６），貯蓄・負債項目（５７），全国"
"0000160033","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","2166","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","030","全世帯・勤労者世帯（２），貯蓄現在高階級（１９），貯蓄・負債項目（５７），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），貯蓄現在高階級（１９），貯蓄・負債項目（５７），全国"
"0000160034","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","2508","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","031","全世帯・勤労者世帯（２），貯蓄・負債項目（５７），全国・都市階級・地方・大都市圏（２２）","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），貯蓄・負債項目（５７），全国・都市階級・地方・大都市圏（２２）"
"0000160035","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","1232","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","032","全世帯・勤労者世帯（負債保有世帯）（２），平均，住宅・土地の借入金のある世帯（２），年間収入階級（１１），貯蓄・負債項目（２８），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（負債保有世帯）（２），平均，住宅・土地の借入金のある世帯（２），年間収入階級（１１），貯蓄・負債項目（２８），全国"
"0000160036","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","1760","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","033","全世帯・勤労者世帯（負債保有世帯）（２），平均，住宅・土地の借入金のある世帯（２），各種世帯属性（５５），返済額の種類（８），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（負債保有世帯）（２），平均，住宅・土地の借入金のある世帯（２），各種世帯属性（５５），返済額の種類（８），全国"
"0000160037","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","2016","2008-02-14","","00200563","貯蓄動向調査","00200","総務省","034","全世帯・勤労者世帯（２），年間収入階級（２１），貯蓄・負債項目（４８），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），年間収入階級（２１），貯蓄・負債項目（４８），全国"
"0000160038","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","576","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","03501","全世帯・勤労者世帯（２），年間収入五分位階級（６），貯蓄・負債項目（４８），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），年間収入五分位階級（６），貯蓄・負債項目（４８），全国"
"0000160039","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","1056","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","03502","全世帯・勤労者世帯（２），年間収入十分位階級（１１），貯蓄・負債項目（４８），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），年間収入十分位階級（１１），貯蓄・負債項目（４８），全国"
"0000160040","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","720","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","036","全世帯（１），世帯主の職業（１５），貯蓄・負債項目（４８），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯（１），世帯主の職業（１５），貯蓄・負債項目（４８），全国"
"0000160041","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","1056","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","037","全世帯・勤労者世帯（２），世帯主の年齢階級（１１），貯蓄・負債項目（４８），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），世帯主の年齢階級（１１），貯蓄・負債項目（４８），全国"
"0000160042","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","672","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","038","全世帯・勤労者世帯（２），世帯人員（７），貯蓄・負債項目（４８），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），世帯人員（７），貯蓄・負債項目（４８），全国"
"0000160043","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","576","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","039","全世帯・勤労者世帯（２），住居の所有関係（６），貯蓄・負債項目（４８），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），住居の所有関係（６），貯蓄・負債項目（４８），全国"
"0000160044","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","2112","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","040","全世帯・勤労者世帯（２），貯蓄・負債項目（４８），全国・都市階級・地方・大都市圏（２２）","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），貯蓄・負債項目（４８），全国・都市階級・地方・大都市圏（２２）"
"0000160045","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","1680","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","04101","全世帯・勤労者世帯（２），貯蓄・負債現在高階級（２０），貯蓄・負債項目（４２），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），貯蓄・負債現在高階級（２０），貯蓄・負債項目（４２），全国"
"0000160046","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","504","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","04102","全世帯・勤労者世帯（２），貯蓄・負債現在高（四・十分位数）（６），貯蓄・負債項目（４２），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），貯蓄・負債現在高（四・十分位数）（６），貯蓄・負債項目（４２），全国"
"0000160047","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","3570","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","04201","全世帯・勤労者世帯（２），貯蓄現在高階級（２１），各種世帯属性（８５），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），貯蓄現在高階級（２１），各種世帯属性（８５），全国"
"0000160048","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","1020","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","04202","全世帯・勤労者世帯（２），貯蓄現在高（四・十分位数）（６），各種世帯属性（８５），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），貯蓄現在高（四・十分位数）（６），各種世帯属性（８５），全国"
"0000160049","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","924","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","04301","全世帯・勤労者世帯（２），貯蓄現在高階級（２１），全国・都市階級・地方・大都市圏（２２）","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），貯蓄現在高階級（２１），全国・都市階級・地方・大都市圏（２２）"
"0000160050","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","264","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","04302","全世帯・勤労者世帯（２），貯蓄現在高（四・十分位数）（６），全国・都市階級・地方・大都市圏（２２）","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），貯蓄現在高（四・十分位数）（６），全国・都市階級・地方・大都市圏（２２）"
"0000160051","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","3060","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","04401","全世帯・勤労者世帯（２），負債現在高階級（１８），各種世帯属性（８５），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），負債現在高階級（１８），各種世帯属性（８５），全国"
"0000160052","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","1020","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","04402","全世帯・勤労者世帯（２），負債現在高（四・十分位数）（６），各種世帯属性（８５），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），負債現在高（四・十分位数）（６），各種世帯属性（８５），全国"
"0000160053","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","2100","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","045","全世帯・勤労者世帯（２），貯蓄・負債現在高の差額階級（１４），各種世帯属性（７５），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），貯蓄・負債現在高の差額階級（１４），各種世帯属性（７５），全国"
"0000160054","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","1980","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","046","全世帯・勤労者世帯（２），貯蓄・負債・実物投資の純増減額階級（２２），貯蓄・負債項目（４５），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），貯蓄・負債・実物投資の純増減額階級（２２），貯蓄・負債項目（４５），全国"
"0000160055","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","3300","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","047","全世帯・勤労者世帯（２），貯蓄の純増減額階級（２２），各種世帯属性（７５），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），貯蓄の純増減額階級（２２），各種世帯属性（７５），全国"
"0000160056","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","3300","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","048","全世帯・勤労者世帯（２），負債の純増減額階級（２２），各種世帯属性（７５），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），負債の純増減額階級（２２），各種世帯属性（７５），全国"
"0000160057","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","2100","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","049","全世帯・勤労者世帯（２），住居の所有関係（３），住宅・土地の購入・建築計画の有無（７），各種世帯属性（５０），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），住居の所有関係（３），住宅・土地の購入・建築計画の有無（７），各種世帯属性（５０），全国"
"0000160058","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","924","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","050","全世帯・勤労者世帯（２），住居の所有関係（３），住宅・土地の購入・建築計画の有無（７），全国・都市階級・地方・大都市圏（２２）","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（２），住居の所有関係（３），住宅・土地の購入・建築計画の有無（７），全国・都市階級・地方・大都市圏（２２）"
"0000160059","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","5100","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","05101","全世帯・勤労者世帯（負債保有世帯）（２），平均，住宅・土地の借入金のある世帯（２），負債現在高階級（１７），各種世帯属性（７５），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（負債保有世帯）（２），平均，住宅・土地の借入金のある世帯（２），負債現在高階級（１７），各種世帯属性（７５），全国"
"0000160060","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","1800","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","05102","全世帯・勤労者世帯（負債保有世帯）（２），平均，住宅・土地の借入金のある世帯（２），負債現在高（四・十分位数）（６），各種世帯属性（７５），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","全世帯・勤労者世帯（負債保有世帯）（２），平均，住宅・土地の借入金のある世帯（２），負債現在高（四・十分位数）（６），各種世帯属性（７５），全国"
"0000160061","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","156","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","05201","勤労者世帯（１），年間収入五分位階級（６），貯蓄項目（２６），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","勤労者世帯（１），年間収入五分位階級（６），貯蓄項目（２６），全国"
"0000160062","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","312","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","05202","勤労者世帯（財形貯蓄保有世帯）（１），年間収入五分位階級（６），貯蓄現在高（うち）財形貯蓄現在高（２），貯蓄項目（２６），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","勤労者世帯（財形貯蓄保有世帯）（１），年間収入五分位階級（６），貯蓄現在高（うち）財形貯蓄現在高（２），貯蓄項目（２６），全国"
"0000160063","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","130","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","05301","勤労者世帯（１），世帯主の職業（５），貯蓄項目（２６），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","勤労者世帯（１），世帯主の職業（５），貯蓄項目（２６），全国"
"0000160064","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","260","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","05302","勤労者世帯（財形貯蓄保有世帯）（１），世帯主の職業（５），貯蓄現在高（うち）財形貯蓄現在高（２），貯蓄項目（２６），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","勤労者世帯（財形貯蓄保有世帯）（１），世帯主の職業（５），貯蓄現在高（うち）財形貯蓄現在高（２），貯蓄項目（２６），全国"
"0000160065","平成4年貯蓄動向調査","-","0","2007-08-29","0","該当なし","156","2007-08-31","","00200563","貯蓄動向調査","00200","総務省","05401","勤労者世帯（１），世帯主の年齢階級（６），貯蓄項目（２６），全国","07","企業・家計・経済","04","家計","平成4年貯蓄動向調査","勤労者世帯（１），世帯主の年齢階級（６），貯蓄項目（２６），全国"
