"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0004027833","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","全国","2144","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","2","母子保健 保健所及び市区町村が実施した妊産婦及び乳幼児等保健指導の被指導実人員－延人員・健診の事後指導実人員・電話相談延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","母子保健","保健所及び市区町村が実施した妊産婦及び乳幼児等保健指導の被指導実人員－延人員・健診の事後指導実人員・電話相談延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別",""
"0004027833","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","都道府県","2144","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","2","母子保健 保健所及び市区町村が実施した妊産婦及び乳幼児等保健指導の被指導実人員－延人員・健診の事後指導実人員・電話相談延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","母子保健","保健所及び市区町村が実施した妊産婦及び乳幼児等保健指導の被指導実人員－延人員・健診の事後指導実人員・電話相談延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別",""
"0004027774","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","全国","804","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","20","精神保健福祉 保健所及び市区町村が実施した精神保健福祉の普及啓発のための教室等の開催回数・参加延人員，都道府県－指定都市・特別区－中核市－その他政令市、開催内容別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","精神保健福祉","保健所及び市区町村が実施した精神保健福祉の普及啓発のための教室等の開催回数・参加延人員，都道府県－指定都市・特別区－中核市－その他政令市、開催内容別",""
"0004027774","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","都道府県","804","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","20","精神保健福祉 保健所及び市区町村が実施した精神保健福祉の普及啓発のための教室等の開催回数・参加延人員，都道府県－指定都市・特別区－中核市－その他政令市、開催内容別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","精神保健福祉","保健所及び市区町村が実施した精神保健福祉の普及啓発のための教室等の開催回数・参加延人員，都道府県－指定都市・特別区－中核市－その他政令市、開催内容別",""
"0004027782","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","全国","1072","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","21","難病 保健所及び市区町村が実施した難病相談等の被指導実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、相談等の種類別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","難病","保健所及び市区町村が実施した難病相談等の被指導実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、相談等の種類別",""
"0004027782","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","都道府県","1072","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","21","難病 保健所及び市区町村が実施した難病相談等の被指導実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、相談等の種類別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","難病","保健所及び市区町村が実施した難病相談等の被指導実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、相談等の種類別",""
"0004027783","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","全国","1474","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","22","難病 保健所及び市区町村が実施した難病相談の被指導実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、相談内容別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","難病","保健所及び市区町村が実施した難病相談の被指導実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、相談内容別",""
"0004027783","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","都道府県","1474","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","22","難病 保健所及び市区町村が実施した難病相談の被指導実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、相談内容別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","難病","保健所及び市区町村が実施した難病相談の被指導実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、相談内容別",""
"0004027793","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","全国","268","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","23","難病 保健所及び市区町村が実施した難病患者及び家族に対する学習会の開催回数・参加延人員，都道府県－指定都市・特別区－中核市－その他政令市別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","難病","保健所及び市区町村が実施した難病患者及び家族に対する学習会の開催回数・参加延人員，都道府県－指定都市・特別区－中核市－その他政令市別",""
"0004027793","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","都道府県","268","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","23","難病 保健所及び市区町村が実施した難病患者及び家族に対する学習会の開催回数・参加延人員，都道府県－指定都市・特別区－中核市－その他政令市別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","難病","保健所及び市区町村が実施した難病患者及び家族に対する学習会の開催回数・参加延人員，都道府県－指定都市・特別区－中核市－その他政令市別",""
"0004027804","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","全国","6700","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","24","職員設置状況 保健所及び市区町村の常勤職員数・年度中に活動した非常勤職員延数，都道府県－指定都市・特別区－中核市－その他政令市、職種別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","職員設置状況","保健所及び市区町村の常勤職員数・年度中に活動した非常勤職員延数，都道府県－指定都市・特別区－中核市－その他政令市、職種別",""
"0004027804","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","都道府県","6700","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","24","職員設置状況 保健所及び市区町村の常勤職員数・年度中に活動した非常勤職員延数，都道府県－指定都市・特別区－中核市－その他政令市、職種別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","職員設置状況","保健所及び市区町村の常勤職員数・年度中に活動した非常勤職員延数，都道府県－指定都市・特別区－中核市－その他政令市、職種別",""
"0004027727","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","全国","3752","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","3","母子保健 保健所及び市区町村が実施した妊産婦及び乳幼児等訪問指導の被指導実人員－延人員・医療機関等へ委託した被指導実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","母子保健","保健所及び市区町村が実施した妊産婦及び乳幼児等訪問指導の被指導実人員－延人員・医療機関等へ委託した被指導実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別",""
"0004027727","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","都道府県","3752","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","3","母子保健 保健所及び市区町村が実施した妊産婦及び乳幼児等訪問指導の被指導実人員－延人員・医療機関等へ委託した被指導実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","母子保健","保健所及び市区町村が実施した妊産婦及び乳幼児等訪問指導の被指導実人員－延人員・医療機関等へ委託した被指導実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別",""
"0004027738","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","全国","3216","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","4","歯科保健 保健所及び市区町村が実施した歯科健診及び保健指導の受診延人員・医療機関等へ委託した受診延人員，都道府県－指定都市・特別区－中核市－その他政令市、個別－集団、対象区分別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","歯科保健","保健所及び市区町村が実施した歯科健診及び保健指導の受診延人員・医療機関等へ委託した受診延人員，都道府県－指定都市・特別区－中核市－その他政令市、個別－集団、対象区分別",""
"0004027738","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","都道府県","3216","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","4","歯科保健 保健所及び市区町村が実施した歯科健診及び保健指導の受診延人員・医療機関等へ委託した受診延人員，都道府県－指定都市・特別区－中核市－その他政令市、個別－集団、対象区分別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","歯科保健","保健所及び市区町村が実施した歯科健診及び保健指導の受診延人員・医療機関等へ委託した受診延人員，都道府県－指定都市・特別区－中核市－その他政令市、個別－集団、対象区分別",""
"0004027928","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","全国","1072","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","5","歯科保健 保健所及び市区町村が実施した訪問による歯科健診及び保健指導の受診実人員－延人員・医療機関等へ委託した受診実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","歯科保健","保健所及び市区町村が実施した訪問による歯科健診及び保健指導の受診実人員－延人員・医療機関等へ委託した受診実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別",""
"0004027928","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","都道府県","1072","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","5","歯科保健 保健所及び市区町村が実施した訪問による歯科健診及び保健指導の受診実人員－延人員・医療機関等へ委託した受診実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","歯科保健","保健所及び市区町村が実施した訪問による歯科健診及び保健指導の受診実人員－延人員・医療機関等へ委託した受診実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別",""
"0004027929","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","全国","1340","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","6","歯科保健 保健所及び市区町村が実施した歯科予防処置及び治療の受診延人員・医療機関等へ委託した受診延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","歯科保健","保健所及び市区町村が実施した歯科予防処置及び治療の受診延人員・医療機関等へ委託した受診延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別",""
"0004027929","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","都道府県","1340","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","6","歯科保健 保健所及び市区町村が実施した歯科予防処置及び治療の受診延人員・医療機関等へ委託した受診延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","歯科保健","保健所及び市区町村が実施した歯科予防処置及び治療の受診延人員・医療機関等へ委託した受診延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別",""
"0004027937","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","全国","1072","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","7","歯科保健 保健所及び市区町村が実施した訪問による歯科予防処置及び治療の受診実人員－延人員・医療機関等へ委託した受診実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","歯科保健","保健所及び市区町村が実施した訪問による歯科予防処置及び治療の受診実人員－延人員・医療機関等へ委託した受診実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別",""
"0004027937","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","都道府県","1072","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","7","歯科保健 保健所及び市区町村が実施した訪問による歯科予防処置及び治療の受診実人員－延人員・医療機関等へ委託した受診実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","歯科保健","保健所及び市区町村が実施した訪問による歯科予防処置及び治療の受診実人員－延人員・医療機関等へ委託した受診実人員－延人員，都道府県－指定都市・特別区－中核市－その他政令市、対象区分別",""
"0004027948","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","全国","26264","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","8","健康増進 保健所及び市区町村が実施した栄養・運動等指導の被指導延人員・医療機関等へ委託した被指導延人員，都道府県－指定都市・特別区－中核市－その他政令市、個別－集団、対象区分、栄養・運動等指導別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","健康増進","保健所及び市区町村が実施した栄養・運動等指導の被指導延人員・医療機関等へ委託した被指導延人員，都道府県－指定都市・特別区－中核市－その他政令市、個別－集団、対象区分、栄養・運動等指導別",""
"0004027948","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第１章　総括編","年度次","202004-202103","2025-05-16","0","都道府県","26264","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","8","健康増進 保健所及び市区町村が実施した栄養・運動等指導の被指導延人員・医療機関等へ委託した被指導延人員，都道府県－指定都市・特別区－中核市－その他政令市、個別－集団、対象区分、栄養・運動等指導別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第１章　総括編","健康増進","保健所及び市区町村が実施した栄養・運動等指導の被指導延人員・医療機関等へ委託した被指導延人員，都道府県－指定都市・特別区－中核市－その他政令市、個別－集団、対象区分、栄養・運動等指導別",""
"0004027821","地域保健・健康増進事業報告（地域保健・老人保健事業報告） 令和２年度地域保健・健康増進事業報告 地域保健編 第２章　保健所編","年度次","202004-202103","2025-05-16","0","全国","2278","2025-05-16","","00450025","地域保健・健康増進事業報告","00450","厚生労働省","1","健康診断 保健所が実施した健康診断受診延人員・事業所からの受託による受診延人員，都道府県－指定都市・特別区－中核市－その他政令市、健康診断の種類別","15","社会保障・衛生","04","保健衛生","地域保健・健康増進事業報告（地域保健・老人保健事業報告）","令和２年度地域保健・健康増進事業報告","地域保健編","第２章　保健所編","健康診断","保健所が実施した健康診断受診延人員・事業所からの受託による受診延人員，都道府県－指定都市・特別区－中核市－その他政令市、健康診断の種類別",""
