"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2"
"0001872526","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-12-24","","00500226","青果物卸売市場調査","00500","農林水産省","1-36","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 実えんどう ９月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","実えんどう","","９月","平成30年青果物卸売市場調査報告（産地別）"
"0001872527","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-12-24","","00500226","青果物卸売市場調査","00500","農林水産省","1-36","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 実えんどう 10月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","実えんどう","","10月","平成30年青果物卸売市場調査報告（産地別）"
"0001872528","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-12-24","","00500226","青果物卸売市場調査","00500","農林水産省","1-36","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 実えんどう 11月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","実えんどう","","11月","平成30年青果物卸売市場調査報告（産地別）"
"0001872529","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-12-24","","00500226","青果物卸売市場調査","00500","農林水産省","1-36","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 実えんどう 12月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","実えんどう","","12月","平成30年青果物卸売市場調査報告（産地別）"
"0001872530","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-12-24","","00500226","青果物卸売市場調査","00500","農林水産省","1-37","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 そらまめ 計","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","そらまめ","","計","平成30年青果物卸売市場調査報告（産地別）"
"0001872531","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-12-24","","00500226","青果物卸売市場調査","00500","農林水産省","1-37","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 そらまめ １月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","そらまめ","","１月","平成30年青果物卸売市場調査報告（産地別）"
"0001872532","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-12-24","","00500226","青果物卸売市場調査","00500","農林水産省","1-37","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 そらまめ ２月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","そらまめ","","２月","平成30年青果物卸売市場調査報告（産地別）"
"0001872533","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-12-24","","00500226","青果物卸売市場調査","00500","農林水産省","1-37","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 そらまめ ３月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","そらまめ","","３月","平成30年青果物卸売市場調査報告（産地別）"
"0001872534","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-12-24","","00500226","青果物卸売市場調査","00500","農林水産省","1-37","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 そらまめ ４月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","そらまめ","","４月","平成30年青果物卸売市場調査報告（産地別）"
"0001872535","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-12-24","","00500226","青果物卸売市場調査","00500","農林水産省","1-37","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 そらまめ ５月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","そらまめ","","５月","平成30年青果物卸売市場調査報告（産地別）"
"0001872536","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-12-24","","00500226","青果物卸売市場調査","00500","農林水産省","1-37","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 そらまめ ６月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","そらまめ","","６月","平成30年青果物卸売市場調査報告（産地別）"
"0001872537","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-12-24","","00500226","青果物卸売市場調査","00500","農林水産省","1-37","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 そらまめ ７月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","そらまめ","","７月","平成30年青果物卸売市場調査報告（産地別）"
"0001872538","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-12-24","","00500226","青果物卸売市場調査","00500","農林水産省","1-37","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 そらまめ ８月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","そらまめ","","８月","平成30年青果物卸売市場調査報告（産地別）"
"0001872539","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-12-24","","00500226","青果物卸売市場調査","00500","農林水産省","1-37","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 そらまめ ９月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","そらまめ","","９月","平成30年青果物卸売市場調査報告（産地別）"
"0001872540","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-12-24","","00500226","青果物卸売市場調査","00500","農林水産省","1-37","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 そらまめ 10月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","そらまめ","","10月","平成30年青果物卸売市場調査報告（産地別）"
"0001872541","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-12-24","","00500226","青果物卸売市場調査","00500","農林水産省","1-37","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 そらまめ 11月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","そらまめ","","11月","平成30年青果物卸売市場調査報告（産地別）"
"0001872542","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-12-24","","00500226","青果物卸売市場調査","00500","農林水産省","1-37","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 そらまめ 12月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","そらまめ","","12月","平成30年青果物卸売市場調査報告（産地別）"
"0001872543","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-38","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 えだまめ 計","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","えだまめ","","計","平成30年青果物卸売市場調査報告（産地別）"
"0001872544","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-38","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 えだまめ １月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","えだまめ","","１月","平成30年青果物卸売市場調査報告（産地別）"
"0001872545","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-38","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 えだまめ ２月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","えだまめ","","２月","平成30年青果物卸売市場調査報告（産地別）"
"0001872546","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-38","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 えだまめ ３月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","えだまめ","","３月","平成30年青果物卸売市場調査報告（産地別）"
"0001872547","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-38","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 えだまめ ４月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","えだまめ","","４月","平成30年青果物卸売市場調査報告（産地別）"
"0001872548","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-38","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 えだまめ ５月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","えだまめ","","５月","平成30年青果物卸売市場調査報告（産地別）"
"0001872549","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-38","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 えだまめ ６月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","えだまめ","","６月","平成30年青果物卸売市場調査報告（産地別）"
"0001872550","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-38","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 えだまめ ７月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","えだまめ","","７月","平成30年青果物卸売市場調査報告（産地別）"
"0001872551","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-38","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 えだまめ ８月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","えだまめ","","８月","平成30年青果物卸売市場調査報告（産地別）"
"0001872552","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-38","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 えだまめ ９月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","えだまめ","","９月","平成30年青果物卸売市場調査報告（産地別）"
"0001872553","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-38","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 えだまめ 10月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","えだまめ","","10月","平成30年青果物卸売市場調査報告（産地別）"
"0001872554","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-38","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 えだまめ 11月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","えだまめ","","11月","平成30年青果物卸売市場調査報告（産地別）"
"0001872555","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-38","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 えだまめ 12月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","えだまめ","","12月","平成30年青果物卸売市場調査報告（産地別）"
"0001872556","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-39","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かんしょ 計","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かんしょ","","計","平成30年青果物卸売市場調査報告（産地別）"
"0001872557","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-39","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かんしょ １月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かんしょ","","１月","平成30年青果物卸売市場調査報告（産地別）"
"0001872558","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-39","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かんしょ ２月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かんしょ","","２月","平成30年青果物卸売市場調査報告（産地別）"
"0001872559","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-39","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かんしょ ３月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かんしょ","","３月","平成30年青果物卸売市場調査報告（産地別）"
"0001872560","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-39","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かんしょ ４月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かんしょ","","４月","平成30年青果物卸売市場調査報告（産地別）"
"0001872561","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-39","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かんしょ ５月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かんしょ","","５月","平成30年青果物卸売市場調査報告（産地別）"
"0001872562","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-39","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かんしょ ６月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かんしょ","","６月","平成30年青果物卸売市場調査報告（産地別）"
"0001872563","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-39","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かんしょ ７月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かんしょ","","７月","平成30年青果物卸売市場調査報告（産地別）"
"0001872564","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-39","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かんしょ ８月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かんしょ","","８月","平成30年青果物卸売市場調査報告（産地別）"
"0001872565","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-39","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かんしょ ９月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かんしょ","","９月","平成30年青果物卸売市場調査報告（産地別）"
"0001872566","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-39","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かんしょ 10月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かんしょ","","10月","平成30年青果物卸売市場調査報告（産地別）"
"0001872567","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-39","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かんしょ 11月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かんしょ","","11月","平成30年青果物卸売市場調査報告（産地別）"
"0001872568","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-39","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 かんしょ 12月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","かんしょ","","12月","平成30年青果物卸売市場調査報告（産地別）"
"0001872101","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-11-11","","00500226","青果物卸売市場調査","00500","農林水産省","1-4","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ごぼう 計","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ごぼう","","計","平成30年青果物卸売市場調査報告（産地別）"
"0001872102","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-11-11","","00500226","青果物卸売市場調査","00500","農林水産省","1-4","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ごぼう １月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ごぼう","","１月","平成30年青果物卸売市場調査報告（産地別）"
"0001872103","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-11-11","","00500226","青果物卸売市場調査","00500","農林水産省","1-4","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ごぼう ２月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ごぼう","","２月","平成30年青果物卸売市場調査報告（産地別）"
"0001872104","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-11-11","","00500226","青果物卸売市場調査","00500","農林水産省","1-4","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ごぼう ３月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ごぼう","","３月","平成30年青果物卸売市場調査報告（産地別）"
"0001872105","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-11-11","","00500226","青果物卸売市場調査","00500","農林水産省","1-4","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ごぼう ４月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ごぼう","","４月","平成30年青果物卸売市場調査報告（産地別）"
"0001872106","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-11-11","","00500226","青果物卸売市場調査","00500","農林水産省","1-4","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ごぼう ５月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ごぼう","","５月","平成30年青果物卸売市場調査報告（産地別）"
"0001872107","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-11-11","","00500226","青果物卸売市場調査","00500","農林水産省","1-4","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ごぼう ６月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ごぼう","","６月","平成30年青果物卸売市場調査報告（産地別）"
"0001872108","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-11-11","","00500226","青果物卸売市場調査","00500","農林水産省","1-4","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ごぼう ７月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ごぼう","","７月","平成30年青果物卸売市場調査報告（産地別）"
"0001872109","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-11-11","","00500226","青果物卸売市場調査","00500","農林水産省","1-4","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ごぼう ８月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ごぼう","","８月","平成30年青果物卸売市場調査報告（産地別）"
"0001872110","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-11-11","","00500226","青果物卸売市場調査","00500","農林水産省","1-4","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ごぼう ９月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ごぼう","","９月","平成30年青果物卸売市場調査報告（産地別）"
"0001872111","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-11-11","","00500226","青果物卸売市場調査","00500","農林水産省","1-4","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ごぼう 10月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ごぼう","","10月","平成30年青果物卸売市場調査報告（産地別）"
"0001872112","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-11-11","","00500226","青果物卸売市場調査","00500","農林水産省","1-4","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ごぼう 11月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ごぼう","","11月","平成30年青果物卸売市場調査報告（産地別）"
"0001872113","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2021-11-11","","00500226","青果物卸売市場調査","00500","農林水産省","1-4","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ごぼう 12月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ごぼう","","12月","平成30年青果物卸売市場調査報告（産地別）"
"0001872569","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-40","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ばれいしょ 計","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ばれいしょ","","計","平成30年青果物卸売市場調査報告（産地別）"
"0001872570","青果物卸売市場調査 確報 平成30年青果物卸売市場調査報告（産地別）","年次","201801-201812","2021-10-29","0","該当なし","1152","2022-01-06","","00500226","青果物卸売市場調査","00500","農林水産省","1-40","野菜の主要消費地域別・産地別の卸売数量及び卸売価格 ばれいしょ １月","04","農林水産業","01","農業","青果物卸売市場調査","確報","野菜の主要消費地域別・産地別の卸売数量及び卸売価格","ばれいしょ","","１月","平成30年青果物卸売市場調査報告（産地別）"
